Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
103.9,39,69.93,70.1,70.04,70,69.36,69.5,69.4,69.5,69.37,69.5,69.99,70.1,0.4352,0.3046,1.411,1.541,0.9622,-0.4502,1.005,1.517,1.68E-45,3.383,1.68E-45,267.4,213.6,0,1.7,71.6,73.5,71.2,73,1.9,84.5,13.1,73,1.6,0,0,0,0,0,23.27,6,0,111.6,90.8,68.5,0,0,0.1,0,0,100,100,57,56,0,68.79,70.4,70.28,70.23,4.544,24.11,256.6
113.6,39,69.93,70,70.04,70,69.4,69.7,69.44,69.7,69.45,69.54,69.99,70.15,0.4373,0.1531,0.9583,1.549,0.964,-0.451,1.372,1.885,1.68E-45,3.389,1.68E-45,268.7,214,0,1.2,71.6,73.6,71.2,72.5,1.4,84.7,13.1,73,1.6,0,0,0,0,0,23.27,6,0,111.3,91,68.5,0,0.2,0.2,0,0,100,100,57,56,0,68.75,70.4,70.28,70.23,2.227,32.92,257.9
123.6,39,69.98,70.3,70.04,69.8,69.48,69.7,69.52,69.7,69.54,69.58,69.99,70.19,0.4371,0.1523,0.5003,1.09,0.6003,-0.4521,1.741,1.89,1.68E-45,2.111,1.68E-45,268.6,214.6,0,1.5,71.6,73.6,71.2,73,1.9,84.7,13.1,72.8,1.6,0,0,0,0,0,23.27,6,0,111.1,91,68.5,0,0,0.3,0,0,100,100,57,56,0,68.79,70.4,70.28,70.23,2.272,41.79,257.7
133.6,39,69.98,70.3,70.04,70,69.56,69.7,69.56,69.7,69.58,69.62,69.99,70.19,-0.02041,0.1517,0.499,0.6303,0.6008,-0.4525,1.743,1.891,1.68E-45,2.112,1.68E-45,267.5,214.8,0,1.9,71.6,73.6,71.6,73.5,1.8,84.8,13.2,72.8,1.2,0,0,0,0,0,23.27,6,0,110.9,90.8,68.5,0,0,0.3,0,0,100,100,57,56,0,68.79,70.4,70.28,70.23,2.263,41.83,256.6
143.6,39,70.02,70.3,70.08,70,69.61,69.7,69.64,69.8,69.58,69.66,70.03,70.19,0.4368,0.7631,0.9572,0.631,0.5984,-0.4498,1.369,1.518,1.68E-45,2.104,1.68E-45,268.4,213.7,0,1.9,71.6,73.6,71.6,73.5,1.5,84.9,13.3,72.8,1.6,0,0,0,0,0,23.27,6,0,110.7,91,68.5,0,0.2,0.3,0,0,100,100,57,56,0,68.79,70.4,70.32,70.23,11.38,32.86,257.6
153.6,39,70.06,70.3,70.08,69.8,69.65,69.8,69.69,69.8,69.66,69.7,70.03,70.19,0.4376,0.3063,0.5015,0.6328,0.232,-0.4465,1.359,1.145,1.68E-45,0.8158,1.68E-45,268.8,212.2,0,1.8,71.8,73.8,71.6,73.5,1.9,84.9,13.3,72.8,1.2,0,0,0,0,0,23.27,6,0,110.7,90.8,69,0,0,0.3,0,0,100,100,57,56,30,68.79,70.4,70.32,70.27,4.57,32.62,258.1
163.8,39,70.06,70.3,70.08,70.1,69.73,69.8,69.73,69.8,69.7,69.78,70.07,70.19,-0.02042,0.305,0.9561,0.6307,0.2346,-0.08539,1.008,1.157,1.68E-45,0.8249,1.68E-45,267.7,214.5,0,1.2,71.6,73.8,71.6,73.5,1.4,85.1,13.3,72.8,1.1,0,0,0,0,0,23.27,11,0,110.5,90.8,68.5,0,0,0.3,0,0,100,100,57,56,30,68.79,70.4,70.32,70.27,4.55,24.2,265.6
173.6,39,70.1,70.3,70.12,70.1,69.77,69.8,69.81,69.8,69.78,69.78,70.07,70.23,0.4357,0.3036,0.04187,0.1739,0.2361,-0.4543,1.383,1.165,1.68E-45,0.83,1.68E-45,267.7,215.9,0,1.8,71.8,73.8,71.6,73.5,1.8,85.1,13.3,72.8,1.2,0,0,0,0,0,23.27,11,0,110.3,90.8,68.5,0,0,0.2,0,0,100,100,57,56,30,68.75,70.36,70.32,70.31,4.53,33.19,256.8
183.6,39,70.14,70.3,70.17,70,69.81,69.7,69.85,70,69.78,69.83,70.11,70.27,0.4333,0.7574,0.496,0.1719,0.236,-0.4546,1.382,1.164,1.68E-45,0.8296,1.68E-45,266.6,215.8,0,1.6,71.9,74,71.6,73.5,1.9,85.1,13.3,72.8,1.2,0,0,0,0,0,23.27,11,0,110.3,91,69.5,0,0.2,0.3,0,0,100,100,57,56,30,68.55,70.19,70.37,70.31,11.02,33.17,255.7
193.6,39,70.1,70.3,70.17,70,69.85,69.8,69.85,69.8,69.82,69.87,70.11,70.27,-0.02113,0.3053,0.4999,0.1734,0.6026,-0.4534,1.379,1.528,1.68E-45,2.119,1.68E-45,268,215.2,0,1.8,71.8,73.8,71.6,73.5,1.8,85.3,13.4,72.8,1.2,0.5,0,0,0,0,23.27,15,0,110.3,91,86.4,9.1,0,0.3,0,0,100,100,57,56,30,68.05,69.99,70.41,70.31,3.784,33.09,257.1
203.6,39,70.18,70.3,70.17,70,69.89,69.7,69.89,70,69.82,69.87,70.16,70.27,-0.02039,0.7612,0.4985,-0.2831,0.1317,-0.08646,1.014,0.7963,1.68E-45,0.4632,1.68E-45,267.2,215.9,0,1.9,71.8,73.8,71.9,74,1.4,85.3,13.4,72.7,1.6,0.2,0,0,0,0,23.27,15,0,110.3,91,135.5,60.2,0.2,0.2,0,0,100,100,57,56,30,67.52,69.7,70.41,70.31,8.372,24.35,265.2
213.6,39,70.18,70.3,70.17,70.1,69.89,69.8,69.89,70,69.82,69.91,70.16,70.31,-0.02031,0.7582,0.9508,0.1723,0.131,-0.08597,1.375,1.158,1.68E-45,0.4606,1.68E-45,266.2,214.6,0,1.8,71.8,73.8,71.2,73,1.8,85.1,13.3,72.8,1.6,0,0,0,0,0,23.27,15,0,110.7,90.8,137,62.2,0.2,0,0,0,100,100,57,56,30,67.03,69.42,70.45,70.35,7.625,33,264.1
223.8,39,70.22,70.4,70.21,70.1,69.89,69.5,69.93,70.1,69.82,69.87,70.2,70.35,0.4373,1.223,0.5012,-0.2846,0.1316,-0.0851,1.37,1.153,32.19,0.01437,32.19,268.7,213.8,1.7,4.7,68.5,68.8,74.7,78.4,4.6,84.3,16.2,72.8,0,10.1,36,35,32.19,915.6,11.7,20,0,110.5,91,156.8,86.7,0.4,0.4,0,0,100,100,57,56,30,66.74,69.05,70.45,70.35,12.74,32.87,266.6
233.6,39,70.18,70.3,70.17,69.7,69.93,69.8,70.01,71.2,69.82,69.87,70.16,70.35,0.8942,2.136,0.5003,-0.7417,0.1309,-0.08591,1.74,1.523,31.97,0.0144,31.97,268.2,214.5,1.8,3.5,67.9,68.2,74.7,78.4,2.7,81.2,13.5,73.8,0,9.5,36,35,31.97,909.3,11.7,20,0,110.7,91,152.3,83,1.4,0.6,0,0,100,100,57,56,30,66.54,68.8,70.49,70.39,22.65,41.76,266.1
243.6,39,70.22,70.4,70,69.2,69.89,69.7,70.34,71.4,69.82,69.87,70.2,70.35,5.016,5.801,0.5007,-0.2843,1.965,1.747,1.376,1.159,32.2,0.2145,16.39,268.4,214.9,1.8,2.4,67.4,67.5,73.5,76.5,1.2,78.1,11,75.7,2.4,9.5,36,35,21.47,121.8,11.7,20,0,110.7,91,150.9,82.6,1.7,1.2,0,0,100,100,57,56,30,66.33,68.64,70.49,70.39,60.41,33.03,226.5
253.6,39,70.22,70.1,69.76,69,69.89,70.1,70.59,71.7,69.94,69.91,70.16,70.27,7.81,7.216,0.4185,0.1747,4.152,3.569,1.007,0.4241,31.6,0.4619,7.612,270,214.2,1.8,2.1,67.1,67.2,73.8,77,1.1,76,8.8,78.7,4.9,9.8,36,35,18.74,68.26,11.7,20,0,110.7,91,150.9,82.4,1.3,1.2,0,0,100,100,57,56,30,66.21,68.52,70.45,70.35,75.14,24.16,184.3
263.6,39,70.18,70,69.51,68.7,70.02,70.4,70.87,72.3,70.23,70.07,70.07,70.23,9.56,7.147,1.783,0.6294,5.973,5.027,1.371,0.4248,32.06,0.6551,5.367,267.4,214,1.7,1.2,66.9,66.9,73.5,76.5,1.3,74.4,7.4,82,8.1,10.1,35,34,19.45,57.87,11.87,20,0,110.7,91.2,149.9,81.4,1.9,1.4,0,0,100,100,57,56,30,66.21,68.52,70.37,70.27,74.43,32.91,146.8
273.6,39,70.18,70,69.26,68.4,70.18,70.8,71.24,72.5,70.44,70.15,70.03,70.15,11.86,8.99,3.158,-0.2838,8.16,6.849,1.005,-0.3055,32.43,0.8846,3.975,267.9,213.9,2,2.5,66.4,66.2,75.3,79.4,2.3,73,6.6,85.8,10.8,13,39,38,19.41,46.54,11.2,20,0,110.5,91.2,149.4,82,1.7,1.6,0,0,100,100,57,56,30,66.42,68.56,70.32,70.23,100.8,24.13,103.5
283.9,39,70.1,69.8,69.06,68.1,70.3,70.8,71.57,73,70.76,70.36,69.99,70.06,14.12,8.968,4.519,0.6291,9.289,8.339,0.6438,-0.3066,32.54,1.004,3.503,267.3,214.7,1.7,2.3,66.4,66.2,75,79.4,1.9,71.8,5.4,90.1,15.5,13.2,38,37,15.57,31.38,11.36,20,0,110.3,91.2,149.9,82.5,2.1,1.7,0,0,100,100,57,56,30,66.5,68.76,70.2,70.14,95.07,15.45,67.15
293.6,39,70.06,69.8,68.85,67.8,70.47,71.1,71.81,73.6,71.05,70.6,69.95,70.02,15.05,8.525,4.981,1.544,10.76,9.81,0.6436,-0.3068,34.94,1.083,3.247,267.7,214.8,1.9,2.1,66,65.6,75.7,79.9,2.2,70.9,4.7,94.4,18.9,14.5,38,37,19.86,37.54,11.36,20,0,110.3,91.4,150.9,84,2.7,1.9,0,0,100,100,57,56,30,66.25,68.97,70.2,70.1,75.38,15.45,32.23
303.6,39,70.02,69.7,68.61,67.6,70.67,71.4,72.22,73.9,71.34,70.73,69.87,69.98,17.37,9.914,6.821,0.6312,12.63,11.31,1.013,-0.3083,35.98,1.234,2.849,268.2,215.5,2.8,4.4,65,64.3,77.9,83.9,4.1,70.1,5.3,98.6,20.9,19.9,44,42,19.33,31.66,10.6,20,0,110.1,91.4,150.4,84.7,2.5,1.9,0,0,100,100,57,56,30,65.68,69.13,70.16,70.1,68.94,24.31,-3.261
313.6,39,69.93,69.7,68.36,67.2,70.83,71.5,72.72,74.4,71.71,70.93,69.79,69.94,20.91,11.23,8.605,1.082,14.1,12.78,1.381,0.05945,35.32,1.404,2.505,266.8,215.4,2,3.2,65,64.3,77.6,82.9,3.5,69.5,4.5,103.1,25.7,18.9,42,40,11.36,15.45,10.89,20,0,109.6,91.7,151.4,85.8,3,2.7,0,0,100,100,57,56,30,64.86,69.17,70.04,70.02,62.5,33.14,-39.92
323.6,39,69.89,69.5,68.04,66.7,71.04,71.7,73.13,75.2,72.03,71.18,69.75,69.86,23.39,12.24,9.597,1.551,16.62,15.3,1.01,-0.3072,39.33,1.486,2.367,269,214.7,2.5,3,64.2,63.2,78.2,83.9,3.9,68.7,4.5,106.5,28.7,20.2,42,40,15.52,18.88,10.89,20,0,109.8,91.9,150.4,85.9,3.5,2.8,0,0,100,100,57,56,30,64.12,69.09,69.96,69.94,59.15,24.23,-98.19
333.6,39,69.81,69.5,67.59,66.2,71.2,71.8,73.62,75.7,72.32,71.34,69.62,69.74,26.89,14.44,10.9,1.541,19.86,18.18,1.006,-0.6718,39.76,1.756,2.002,267.4,214.1,2.5,3.3,63.7,62.5,78.9,84.9,4.5,67.9,4.2,110.3,31.6,22.4,43,41,15.04,15.91,10.74,20,0,109.8,91.7,153.3,89.6,3.8,3.3,0,0,100,100,57,56,30,63.43,68.93,69.87,69.86,63.05,24.15,-169
343.9,39,69.69,69.4,67.22,65.9,71.41,72.2,74.07,75.9,72.73,71.55,69.5,69.61,29.61,14.89,13.18,1.541,22,20.33,1.004,-0.6697,37.13,2.083,1.688,267.2,213.6,1.9,3,63.9,62.8,78.9,84.9,4.3,67.6,3.7,113.3,34.7,22.2,42,40,10.37,9.955,10.89,20,0,109.4,92.1,151.4,87.3,3.7,3.6,0,0,100,100,57,56,30,62.85,68.84,69.75,69.73,59.67,24.1,-144.9
353.6,39,69.61,69.2,66.89,65.9,71.61,72.5,74.39,75.9,73.18,71.83,69.38,69.45,30.89,13.48,14.96,2.444,24.43,22.37,0.6458,-1.413,37,2.321,1.515,266.4,215.8,2.3,3,63.6,62.4,78.9,84.9,4.3,67.3,3.7,116,37.5,22.7,42,40,14.29,13.15,10.89,20,0,109.6,92.3,152.3,89,3.2,3.3,0,0,100,100,57,56,30,62.44,68.76,69.67,69.61,51.23,15.5,-132
363.6,50,69.48,68.9,66.6,65.9,71.82,72.5,74.72,76,73.51,72.04,69.25,69.33,32.25,13.49,16.32,2.445,25.8,23.75,0.644,-1.408,39.91,2.273,1.547,266.5,215,3.5,5.3,62.3,60.6,81.3,89.4,6.9,67.2,5,118.8,37.5,29,48,46,17.22,15.19,10.06,20,0,109.4,92.6,153.8,92.4,3.7,3.1,0,0,100,100,57,56,30,62.12,68.76,69.55,69.49,48.71,15.46,-121.3
373.6,50,69.36,69,66.44,65.1,72.06,72.5,75.05,76.8,73.83,72.24,69.13,69.2,33.31,13.55,17.76,1.999,26.15,24.1,0.6435,-1.406,39.06,2.354,1.494,267.6,214.8,2.7,4.2,62.5,60.9,81,88.4,5.8,66.7,4.3,121.2,40.2,27.7,46,44,13.89,11.86,10.32,20,0,109.4,92.6,152.3,90.4,4.3,3.9,0,0,100,100,57,56,30,61.87,68.76,69.42,69.37,47.18,15.44,-95.47
383.6,50,69.24,69,66.15,64.7,72.19,72.7,75.42,77.3,74.12,72.36,69.05,69.12,36.01,14.44,19.57,1.996,27.72,26.03,0.6459,-1.044,43.28,2.252,1.562,267.3,215.6,2.9,4.5,61.8,59.9,81.8,89.9,6.8,66.2,4.2,123,41.7,30.3,46,44,14.13,11.16,10.32,20,0,109.4,93,128.2,90.6,4.5,4.3,0,0,100,100,57,56,30,61.67,68.8,69.3,69.28,48.57,15.5,-88.21
393.6,50,69.16,68.7,65.7,64.2,72.35,73,75.83,77.6,74.41,72.53,68.93,69,38.78,15.83,20.96,1.999,30.89,28.84,0.643,-1.406,43.65,2.488,1.413,267.6,214.6,3.6,7,60.6,58.2,84.6,94.8,9.1,65.6,5.2,124.5,40.4,36.8,52,50,15.89,11.65,9.553,20,0,109.4,93.2,153.8,94.2,4.6,4.5,0,0,100,100,57,56,30,61.46,68.84,69.22,69.2,51.45,15.43,-100.6
403.9,50,69.07,68.6,65.33,63.9,72.55,73.5,76.24,78.1,74.78,72.69,68.76,68.88,40.82,16.19,23.1,1.534,33.6,30.81,1.014,-1.78,42.83,2.759,1.274,266,215.6,2.9,5.9,60.8,58.5,84,93.8,8.2,65.3,4.5,125.7,42.2,34.8,48,46,17.45,12.16,10.06,20,0,109.4,93.5,153.8,94.2,4.6,4.9,0,0,100,100,57,56,30,61.34,68.93,69.06,69.08,51.2,24.33,-88.75
413.6,50,68.91,68.4,64.92,63.6,72.76,73.5,76.61,77.8,75.1,72.9,68.64,68.71,42.61,16.63,24.45,1.533,35.9,33.47,0.6475,-1.784,42.41,2.976,1.181,265.8,216.1,3,6,60.6,58.2,83.8,93.3,7.9,64.8,4.2,126.6,42.8,35.3,48,46,18.81,12.55,10.06,20,0,109.4,93.4,177.9,94.5,4.2,4.6,0,0,100,100,57,56,30,61.18,69.05,68.89,68.92,50.69,15.54,-98.06
423.6,50,68.79,68.3,64.6,63.6,72.96,73.8,76.93,77.9,75.47,73.14,68.52,68.59,44.01,16.19,25.83,1.987,37.46,35.05,0.6421,-1.771,42.29,3.114,1.129,266,214.5,3.6,5.9,60.1,57.5,83.8,93.3,8.2,64.5,4.4,127.4,43.9,36.3,48,46,19.27,12.45,10.06,20,0,109.4,93.7,152.8,94.3,4,4.6,0,0,100,100,57,56,30,61.09,69.21,68.77,68.75,47.86,15.41,-94.92
433.6,50,68.66,67.9,64.35,63.7,73.13,73.8,77.18,77.9,75.88,73.35,68.39,68.43,45.26,14.49,28.32,2.461,38.85,36.42,0.2781,-2.153,42.03,3.25,1.082,268.1,216.1,4.6,6.5,59.2,56.2,84,93.8,8.8,64.2,5.4,127.9,44.5,38.9,49,47,19.47,12.23,9.926,20,0,109.4,93.9,151.8,94.4,4.1,4.3,0,0,100,100,57,56,30,61.05,69.38,68.56,68.59,41.77,6.675,-76.68
443.6,50,68.54,68.1,64.19,63.6,73.33,73.8,77.3,78.7,76.17,73.47,68.23,68.34,44.1,12.59,29.98,1.537,39.07,36.28,1.012,-1.777,45.17,3.041,1.156,266.6,215.3,6.5,5.9,56.9,53.7,84.6,94.8,9.5,63.9,7,129,44.4,41.3,48,46,27.48,17.73,10.06,20,0,109.4,94.4,151.4,96.3,4.8,4.7,0,0,100,100,57,56,30,60.97,69.5,68.44,68.46,35.42,24.29,-56.06
453.6,50,68.42,68.1,63.98,63.3,73.41,73.9,77.55,78.4,76.29,73.55,68.19,68.3,46.05,13.99,30.52,1.542,39.52,37.48,1.005,-1.035,44.8,3.102,1.133,267.4,213.8,10.5,8.2,52.8,48.8,86.6,98.3,10.9,63.4,11,129,43,49.6,52,50,21.86,13.5,9.553,20,0,109.6,94.6,149.4,99,4.6,4.8,0,0,100,100,57,56,30,60.89,69.62,68.36,68.38,38.44,24.12,-61.02
463.9,50,68.34,67.9,63.78,63.3,73.58,74.1,77.75,78.4,76.5,73.67,68.11,68.18,46.38,13.95,31.35,1.082,40.7,38.66,0.6418,-1.402,41.77,3.426,1.026,266.7,214.2,12.2,6.8,51.1,46.7,85.2,95.8,9,62.9,12.1,129.6,45.5,49.6,50,48,21.79,13.36,9.8,20,0,109.6,94.8,149.9,101.7,4.1,4.6,40,60,100,60,51,56,20,60.81,69.7,68.36,68.3,37.64,15.4,-62.17
473.6,49,68.26,67.8,63.7,63.7,73.7,74.1,77.92,78.6,76.7,73.8,67.99,68.14,46.74,13.47,32.19,1.08,40.85,38.44,1.378,-1.042,44.71,3.213,1.094,266.1,215,11,6,52.6,48.5,84.6,94.8,9.4,62.8,10,130.4,45.8,45.7,49,47,24.03,14.62,9.926,20,0,109.8,95,147.9,97.9,4.7,4.2,40,60,100,59.75,50.97,56,20,60.85,69.79,68.28,68.18,36.16,33.06,-51.64
483.6,49,68.13,67.8,63.61,63.3,73.74,74.1,78.04,78.4,76.91,73.92,67.9,68.06,47.56,12.54,33.04,1.985,40.63,38.57,1.382,-0.6774,45.71,3.125,1.125,265.6,215.8,11.4,7.9,51.7,47.4,86.3,97.8,10.8,62.8,11.1,130.9,44.7,51.4,54,52,21.32,12.75,9.315,20,0,109.6,95.3,147.9,99.4,4.1,4.7,40,60,100,59.49,50.93,56,20,60.81,69.91,68.15,68.18,33.06,33.16,-44.44
493.6,49,68.05,67.8,63.41,62.8,73.9,74.7,78.16,79.2,77.07,73.92,67.86,68.06,47.8,12.26,35.36,0.1744,41.87,40.17,1.756,0.05918,44.52,3.306,1.063,269.5,216.5,10.7,7.1,51.9,47.7,86,97.3,10.4,62.5,10.7,131.2,45.5,50.4,52,50,23.67,14.08,9.553,20,0,109.8,95.5,149.9,100.9,4.5,5.2,40,60,100,59.24,50.9,56,20,60.77,70.11,68.15,68.1,31.48,42.14,-36.64
503.6,49,68.01,67.8,63.2,62.8,74.11,75,78.37,79.9,77.19,73.84,67.82,67.98,48.04,13.25,37.85,-3.06,42.71,41.04,1.367,-0.3057,47.21,3.181,1.105,270.9,213.3,10.3,6.1,52.3,48.2,86,97.3,10.4,62.2,9.9,131.5,45.7,48.6,51,49,28.49,16.87,9.675,20,0,109.8,95.7,149.9,100.3,5.2,5.2,40,60,100,58.98,50.86,56,20,60.72,70.4,69.38,68.06,32.86,24.7,-22.83
513.6,49,67.97,67.6,63,62.3,74.31,75.2,78.65,79.9,77.44,73.8,67.74,67.89,48.75,13.65,40.91,-5.806,44.7,42.64,1.383,-0.6767,48.34,3.251,1.081,269.7,215.9,10.3,8.1,51.9,47.7,88,100.8,12.1,61.9,10.2,131.7,43.7,53.8,57,55,34.1,19.89,8.971,20,0,109.8,95.9,149.4,100.7,4.5,5.4,40,60,100,58.73,50.83,56,20,60.72,70.73,70,68.06,32.75,17.09,-11.42
523.9,49,67.85,67.5,62.71,61.7,74.52,75.7,79.02,80.7,77.72,73.76,67.58,67.81,50.64,14.58,44.63,-8.576,46.03,43.61,2.114,-0.3073,47.05,3.439,1.022,270,215.2,9.8,6.9,51.9,47.7,87.7,100.3,11.6,61.6,9.7,132,44,52.3,55,53,30.83,17.32,9.199,20,0,110.1,96.2,149.4,100.6,5.1,5.8,40,60,100,58.47,50.8,56,20,60.72,71.14,70.9,68.3,33.62,19.53,6.205
533.7,49,67.76,67.5,62.43,61.7,74.76,75.9,79.35,81,78.01,73.84,67.49,67.73,51.63,15.07,47,-10.43,47.99,45.56,2.119,-0.3081,49.31,3.422,1.028,270.3,215.8,9.8,6.7,51.9,47.7,87.7,100.3,11.2,61.1,9.3,132,44,51.9,53,51,36.52,20.12,9.433,20,0,110.1,96.2,148.9,100.6,5.1,5.8,40,60,100,58.22,50.76,56,20,60.68,71.51,71.64,68.63,33.41,16.92,8.239
543.6,49,67.72,67.3,62.14,61.6,75.05,76.4,79.76,81.2,78.38,73.88,67.29,67.65,52.96,15.51,50.64,-13.19,50.16,46.27,3.221,-0.6759,50.25,3.51,1.002,270.1,215.6,9.9,7.9,51.5,47.2,89.1,102.8,12.4,60.9,9.4,132.3,42.9,56.3,59,57,40.41,21.7,8.75,20,0,110.3,96.6,150.4,101.9,5,5.9,40,60,100,57.97,50.73,56,20,60.68,71.91,72.09,68.92,33.15,24.38,23.31
