Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
133.6,50,69.89,70.4,69.92,70,69.97,70.1,70.01,70.1,70.19,70.11,70.03,70.23,0.3929,1.784,0.7854,1.391,0.2355,1.019,1.751,3.006,1.68E-45,0.8281,1.68E-45,241.4,215.9,0,0,70.1,71.2,69.9,71,0,85.3,15.1,73.6,3.9,0,0,0,0,0,23.27,6,0,109,90.1,66.5,0,0.1,0.3,0,0,100,100,46,56,30,70.43,70.15,70.41,70.35,42.81,42.03,216.9
143.6,50,69.98,70.3,69.96,70.1,70.02,70,69.97,70,70.19,70.11,70.07,70.23,-0.4331,2.207,0.7894,0.9844,0.1316,1.013,1.376,2.258,1.68E-45,0.4628,1.68E-45,242.6,214.8,0,0,70.3,71.5,69.9,71,0,85.3,15.2,73.8,3.7,0,0,0,0,0,23.27,6,0,108.8,90.1,67,0,0,0.3,0,0,100,100,46,56,30,70.55,70.24,70.45,70.35,52.96,33.02,218.3
153.6,50,70.06,70.4,70.04,70,70.06,70.1,70.05,70.1,70.19,70.11,70.11,70.31,-0.0185,1.378,0.7891,0.5708,0.1322,0.6496,1.75,2.267,1.68E-45,0.4647,1.68E-45,242.5,215.7,0,0,70.1,71.2,69.5,70.5,0,85.3,15.1,73.8,4.3,0,0,0,0,0,23.27,6,0,108.8,90.1,66,0,0.1,0.3,0,0,100,100,46,56,30,70.43,70.32,70.49,70.39,33.08,41.99,226.9
163.6,50,70.1,70.4,70.12,70.1,70.1,70,70.1,70.1,70.23,70.11,70.16,70.31,-0.01848,1.378,1.202,0.1568,0.2346,0.2802,1.374,1.889,1.68E-45,0.825,1.68E-45,242.3,214.6,0,0,70.2,71.4,69.5,70.5,0,85.3,15.2,73.8,4.1,0,0,0,0,0,23.27,6,0,109,90.1,66,0,0,0.3,0,0,100,100,46,56,30,70.06,70.32,70.49,70.39,33.06,32.99,235.5
173.6,50,70.18,70.4,70.12,70.1,70.14,70.1,70.14,70.3,70.19,70.11,70.2,70.35,-0.019,0.5479,0.7841,-0.2552,0.4992,0.6491,1.38,1.53,1.68E-45,1.755,1.68E-45,241,215.5,0,0,70.3,71.5,69.9,71,0,85.4,15.1,73.6,3.7,0,0,0,0,0,23.27,6,0,109,90.1,67,0,0.2,0.1,0,0,100,100,46,56,30,69.57,70.28,70.49,70.43,13.15,33.13,225.4
183.6,50,70.22,70.4,70.21,70.3,70.14,70.1,70.18,70,70.23,70.15,70.24,70.43,0.3936,0.5505,0.7876,0.1565,0.1324,0.2814,1.744,1.893,1.68E-45,0.4654,1.68E-45,241.8,215.1,0,0,70.1,71.2,69.9,71,0,85.4,15.1,73.6,3.9,0,0,0,0,0,23.27,6,0,109,90.3,66,0,0,0.3,0,0,100,100,46,56,30,69,70.15,70.57,70.47,11.4,41.86,235.1
193.6,50,70.26,70.4,70.25,70.3,70.18,70,70.18,70.1,70.23,70.19,70.28,70.43,-0.01908,0.551,0.3752,0.1567,0.132,0.2813,1.38,1.529,1.68E-45,0.4642,1.68E-45,242.1,215.4,0,0,70.2,71.5,69.5,70.5,0,85.3,15.3,73.6,4.3,0,0,0,0,0,23.27,6,0,109.2,90.3,66.5,0,0.1,0.3,0,0,100,100,46,56,30,68.46,69.99,70.61,70.51,8.66,33.12,235.3
203.6,50,70.26,70.6,70.29,70.3,70.22,70.1,70.22,70.1,70.23,70.15,70.32,70.47,-0.01835,0.137,0.7831,-0.6644,0.2358,0.2815,1.382,1.899,1.68E-45,0.8289,1.68E-45,240.5,215.6,0.1,0,70.2,71.4,69.9,71,0,85.4,15.2,73.6,3.7,0,0,0,0,0,23.27,6,0,109,90.1,66.5,0,0,0.1,0,0,100,100,46,56,30,67.93,69.79,70.65,70.55,1.773,33.16,233.7
213.6,50,70.3,70.6,70.33,70.1,70.22,70,70.22,70,70.19,70.15,70.36,70.47,-0.01834,0.2738,0.3719,-0.6641,0.2378,0.2846,1.025,1.547,1.68E-45,0.836,1.68E-45,240.3,217.9,0.1,0,70.2,71.4,69.5,70.5,0,85.4,15.2,73.8,4.3,0,0,0,0,0,23.27,6,0,109.4,90.1,66,0,0,0.3,0,0,100,100,46,56,30,67.19,69.58,70.65,70.55,2.754,24.6,233.5
223.6,50,70.3,70.4,70.37,70.3,70.18,70,70.26,70.1,70.11,70.11,70.36,70.47,0.8019,1.505,0.03762,-0.6652,0.6038,-0.08598,1.016,1.534,1.68E-45,2.123,1.68E-45,240.5,216,0,0,70.2,71.5,69.9,71,0,85.3,15.1,73.8,3.7,0,0,0,0,0,23.27,6,0,109.6,90.3,67,0,0.1,0.1,0,0,100,100,46,56,30,66.58,69.34,70.65,70.55,13.11,24.38,238.5
233.6,50,70.34,70.4,70.37,70.3,70.18,70,70.22,70,70.07,70.11,70.36,70.47,0.3928,1.51,0.4496,-0.6675,0.2339,-0.08552,1.01,1.159,1.68E-45,0.8223,1.68E-45,241.4,214.9,0,0,70.2,71.4,69.9,71,0,85.3,15.1,73.6,3.9,0,0,0,0,0,23.27,6,0,109.6,90.3,66,0,0.2,0.3,0,0,100,100,46,56,30,65.8,69.05,70.65,70.51,11.16,24.25,239.3
243.6,50,70.34,70.4,70.37,70.3,70.14,69.7,70.18,70,70.03,70.07,70.36,70.51,0.3932,1.511,0.4506,-0.6675,0.2348,-0.08584,1.382,1.531,1.68E-45,0.8254,1.68E-45,241.6,215.7,0.2,0,70.1,71.2,69.5,70.5,0,85.3,15.2,73.8,4.1,0,0,0,0,0,23.27,6,0,109.8,90.3,66.5,0,0.2,0.1,0,0,100,100,46,56,30,65.15,68.72,70.65,70.55,10.15,33.17,239.5
253.6,50,70.34,70.4,70.41,70.1,70.1,69.8,70.18,70,69.99,70.07,70.4,70.51,0.8035,1.919,0.8609,-0.2547,0.6061,-0.08623,1.018,1.538,1.68E-45,2.131,1.68E-45,241,216.7,0.1,0,70.1,71.1,69.5,70.5,0,84.9,15.1,73.6,4.3,0,0,0,0,0,23.27,6,0,110.1,90.3,66,0,0.3,0.3,0,0,100,100,46,56,30,64.7,68.43,70.65,70.55,12.32,24.44,238.9
263.6,50,70.34,70.4,70.37,70.3,70.06,69.7,70.14,69.8,69.94,70.03,70.36,70.51,0.8031,1.917,0.8592,-0.2551,0.2345,-0.08575,1.381,1.53,1.68E-45,0.8246,1.68E-45,240.9,215.5,0.2,0.1,70.1,71.2,69.9,71,0,84.9,14.8,73.8,3.9,0,0,0,0,0,23.27,6,0,110.1,90.1,66,0,0.1,0.3,0,0,100,100,46,56,30,64.08,68.15,70.65,70.59,11.32,33.14,238.8
273.6,50,70.34,70.4,70.41,70.3,70.02,69.7,70.1,70,69.86,69.95,70.36,70.47,0.8071,2.341,0.864,-0.6695,0.6012,-0.4528,1.011,1.159,1.68E-45,2.114,1.68E-45,242.1,214.9,0.1,0,70,71.1,69.5,70.5,0,84.7,14.7,73.8,4.3,0,0,0,0,0,23.27,6,0,110.3,90.1,66,0,0.3,0.3,0,0,100,100,46,56,30,63.67,67.9,70.65,70.55,13.28,24.25,231.2
283.6,50,70.34,70.3,70.41,70.1,69.97,69.7,70.05,69.7,69.78,69.91,70.36,70.47,0.8094,2.761,1.28,-0.6714,0.6017,-0.4532,1.011,1.16,1.68E-45,2.116,1.68E-45,242.8,215.1,0.2,0,69.8,70.9,69.9,70.5,0,84.3,14.5,73.9,4,0,0,0,0,0,23.27,6,0,110.7,90.1,66,0,0,0.3,0,0,100,100,46,56,30,63.3,67.7,70.65,70.55,15.08,24.27,231.9
293.6,50,70.34,70.3,70.37,70.1,69.93,69.7,70.01,69.7,69.7,69.83,70.36,70.43,0.8062,3.163,1.276,-1.081,0.2344,-0.08572,0.6447,0.7934,1.68E-45,0.8242,1.68E-45,241.8,215.4,0.2,0,69.8,70.9,69.2,70,0,84,14.2,73.9,4.7,0,0,0,0,0,23.27,6,0,110.7,90.1,66,0,0.2,0.2,0,0,100,100,46,56,30,62.94,67.45,70.65,70.51,16.81,15.47,239.8
303.6,50,70.34,70.4,70.33,70,69.89,69.5,70.01,69.7,69.66,69.78,70.32,70.39,1.222,3.584,1.279,-1.083,0.1336,-0.08693,0.6507,0.4302,1.68E-45,0.4696,1.68E-45,242.4,217,0.3,0,69.7,70.7,69.5,70.5,0,83.7,13.9,73.9,4.4,0,0,0,-0.7793,-18.14,23.27,6,0,111.1,90.1,66,0,0,0.4,0,0,100,100,46,56,30,62.65,67.25,70.61,70.51,18.71,15.62,240.3
313.6,50,70.3,70.3,70.33,70.1,69.81,69.5,69.93,69.5,69.58,69.7,70.28,70.39,1.215,3.566,1.272,-1.078,0.2352,-0.4543,1.014,0.7954,1.68E-45,0.8271,1.68E-45,241.1,215.6,0.5,0,69.6,70.6,69.2,70.5,0,83.3,13.7,73.9,4.9,0,0,0,-0.7555,-17.69,23.27,11,0,111.1,90.3,66,0,0.3,0.2,0,0,100,100,46,56,30,62.4,67.08,70.57,70.47,18.29,24.35,230.2
323.6,50,70.26,70.3,70.29,70.1,69.77,69.4,69.89,69.5,69.49,69.62,70.24,70.35,1.211,3.961,1.267,-1.482,0.2365,-0.4552,1.016,0.7978,1.68E-45,0.8316,1.68E-45,240.1,216.3,0.5,0,69.5,70.4,69.5,70.5,0,83.2,13.6,74.1,4.8,0,0,0,-0.7418,-17.42,23.27,11,0,111.3,90.1,65.5,0,0,0.2,0,0,100,100,46,56,30,62.16,66.88,70.53,70.43,20.14,24.4,229.2
333.6,50,70.26,70.3,70.25,70,69.73,69.4,69.81,69.5,69.45,69.58,70.2,70.31,0.8097,3.59,1.281,-1.5,0.1325,-0.4548,1.016,0.4285,1.68E-45,0.4658,1.68E-45,242.9,216.1,0.5,0,69.5,70.4,69.2,70,0,82.8,13.3,74.3,4.9,0.1,0,0,0,0,23.27,11,0,111.6,90.3,66,0,0.3,0.3,0,0,100,100,46,56,30,61.95,66.71,70.49,70.39,18.1,24.38,231.9
343.6,50,70.26,70.1,70.25,70,69.69,69.2,69.73,69.7,69.37,69.54,70.2,70.27,0.3954,3.592,1.696,-1.501,0.1329,-0.4562,0.6489,0.05982,1.68E-45,0.4672,1.68E-45,242.9,216.8,0.5,0,69.5,70.4,68.8,70,0,82.5,13.2,74.3,5.5,0,0,0,0,0,23.27,15,0,111.8,90.3,84.4,12.9,0.2,0.1,0,0,100,100,46,56,30,61.83,66.59,70.49,70.35,18.11,15.57,232
353.6,50,70.22,70.3,70.21,69.8,69.61,69.2,69.73,69.2,69.33,69.5,70.16,70.27,1.226,4.013,1.698,-1.088,0.1332,-0.4555,1.017,0.4286,1.68E-45,0.4684,1.68E-45,243.3,216.5,0.7,0,69.3,70.2,69.2,70,0,82.3,13,74.3,5.2,0.1,0,0,-0.7962,-18.46,23.27,15,0,111.8,90.3,129.5,58.1,0,0.3,0,0,100,100,46,56,30,61.63,66.47,70.45,70.35,19.88,24.42,232.4
363.6,50,70.18,70.1,70.17,69.8,69.52,69.2,69.64,69.4,69.29,69.46,70.11,70.23,1.227,3.602,1.701,-0.6736,0.133,-0.459,1.024,0.4324,1.68E-45,0.4675,1.68E-45,243.6,217.9,0.7,0.1,69.3,70.2,69.5,70.5,0,82.2,12.9,74.3,4.8,0.3,0,0,-0.7981,-18.5,23.27,15,0,112.2,90.3,130.5,59.1,0.2,0.3,0,0,100,100,46,56,30,61.46,66.35,70.41,70.35,17.7,24.59,232.5
373.6,50,70.14,70.1,70.12,69.7,69.48,69,69.6,69.5,69.25,69.38,70.07,70.19,1.228,3.604,1.286,-1.09,0.1328,-0.456,1.018,0.4296,31.95,0.01462,31.95,243.7,216.7,3.2,1.5,66.3,66.1,71.2,73,0.1,81,14.8,74.6,3.7,7.1,37,36,31.15,721.2,11.53,20,0,112.2,90.1,148.4,81.2,0.5,0.6,0,0,100,100,46,56,30,61.34,66.26,70.37,70.27,17.56,24.44,232.7
383.6,50,70.1,70,70.04,69.5,69.44,69,69.69,70.6,69.17,69.33,70.03,70.15,2.471,5.257,1.698,-1.088,0.4998,-0.08576,1.013,0.4272,31.54,0.0557,31.54,243.2,215.5,3.4,0.3,66,65.6,70.9,72.5,0,78.6,12.8,75.4,4.7,5.1,36,35,26.37,303.6,11.7,20,0,112.2,90.3,141.9,75.3,1.6,0.8,0,0,100,100,46,56,30,61.22,66.14,70.37,70.27,25.62,24.3,241.2
393.6,50,70.1,70,69.88,68.9,69.36,69,69.97,70.8,69.13,69.29,69.99,70.1,6.178,8.539,1.691,-0.6691,1.974,1.018,1.015,0.05955,31.68,0.2191,16.05,242.2,215.8,3.7,0,65.2,64.6,69.2,70,0,76.2,11,77.1,8.1,5.6,36,35,16.89,77.77,11.7,20,0,112.4,90.3,139.4,74.2,1.6,1.4,0,0,100,100,46,56,30,61.09,66.06,70.28,70.23,41.26,24.35,217.7
403.6,50,70.02,69.7,69.59,68.6,69.4,69.4,70.18,71.1,69.25,69.25,69.95,69.98,7.836,9.371,0.03852,-1.497,3.821,3.233,0.2782,-0.3093,30.88,0.435,8.083,242.3,216.2,3.2,0,65.2,64.6,69.5,70.5,0,74.4,9.2,79.7,10.9,5.2,36,35,16.77,60.85,11.7,20,0,112.2,90.3,139,73.1,1.6,1.3,0,0,100,100,46,56,30,61.05,66.06,70.2,70.14,44.92,6.677,164.7
413.6,50,69.93,69.7,69.35,68.1,69.44,69.7,70.46,72,69.45,69.38,69.87,69.94,10.33,10.21,0.7903,-0.6712,5.272,4.687,0.6447,0.05938,32.77,0.5657,6.216,242.7,215.2,3.1,0,64.8,64,70.3,71.5,0,72.7,8,82.8,12.7,7.4,36,35,14.98,41.23,11.7,20,0,112.2,90.3,139,74.2,2.3,1.8,0,0,100,100,46,56,30,61.01,66.1,70.12,70.06,48.17,15.47,130.2
423.6,50,69.81,69.5,69.02,67.6,69.52,70,70.83,72.3,69.7,69.5,69.75,69.86,13.21,11.44,2.029,-0.2573,7.094,6.509,1.01,0.4258,34.81,0.7165,4.907,242.3,214.8,4.3,0.2,63.3,61.9,72.5,75,0,71.5,8.4,86.5,14.3,13.5,43,41,13.31,28.66,10.74,20,0,112,90.3,139,76.2,2.5,2.1,0,0,100,100,46,56,30,60.93,66.22,70.04,69.94,51.85,24.24,86.08
433.6,50,69.73,69.4,68.69,66.8,69.65,70,71.2,73.5,70.03,69.66,69.62,69.7,15.67,11.84,3.679,0.156,9.351,8.395,0.6475,-0.3087,33.15,0.9917,3.546,242.1,216.1,2.5,0,64.3,63.3,70.9,72.5,0,70.3,6,90.1,19.5,9.7,37,36,10.92,19.83,11.53,20,0,111.8,90.5,139,74.9,3.4,2.6,0,0,100,100,46,56,30,60.85,66.31,69.92,69.9,52.06,15.54,40.58
443.6,50,69.61,69.2,68.28,66.8,69.81,70.3,71.69,73,70.4,69.83,69.5,69.61,18.98,13.08,5.744,0.1561,11.89,10.93,1.012,0.05941,32.74,1.276,2.755,242.1,215.3,2.3,0,64.4,63.6,71.2,73,0,69.5,5,94.3,23.2,9,37,36,7.805,11.7,11.53,20,0,111.6,90.7,139.9,75,2.6,2.4,0,0,100,100,46,56,30,60.81,66.51,69.79,69.77,55.04,24.28,-20.32
453.6,50,69.48,68.9,67.91,67,70.02,70.6,72.02,73.6,70.76,70.03,69.34,69.37,20.28,12.71,7.42,0.1566,14.11,12.79,0.278,-1.044,37.18,1.334,2.635,242.9,215.6,5.4,1.4,61.6,59.6,75,78.9,0,69,7.6,98.2,23.4,20.3,46,44,15.48,21.71,10.32,20,0,111.6,90.8,139.9,78.8,2.8,1.9,0,0,100,100,46,56,30,60.72,66.71,69.67,69.57,50.91,6.672,-64.08
463.6,50,69.32,68.7,67.59,65.9,70.18,70.8,72.39,74.9,71.13,70.24,69.17,69.2,22.27,12.66,9.042,0.5694,15.65,14.32,0.2792,-1.048,36.39,1.512,2.325,241.9,216.5,4.2,0,61.4,59.3,74.7,78.4,0,68.1,7.1,101.5,27.8,19.8,45,43,13.11,16.74,10.46,20,0,111.3,91,139,78.2,4.1,3.1,60,90,100,60,43,56,20,60.72,66.96,69.47,69.41,48.72,6.701,-101.8
473.6,49,69.16,68.9,67.18,65,70.3,70.8,73,75.7,71.5,70.44,69.05,69.12,27.09,15.06,10.64,1.388,17.77,16.82,0.6453,-0.3081,37.91,1.648,2.133,240.7,215.4,4.3,0,60.8,58.3,74.7,78.4,1.1,67.2,6.5,104.9,30.6,19.5,43,41,5.15,5.407,10.74,20,0,111.3,90.8,141.9,82.3,4.8,3.9,60,90,100,59.75,42.98,56,20,60.64,67.12,69.3,69.32,55.77,15.49,-139.8
483.6,49,69.03,68.7,66.6,64.7,70.51,71.4,73.58,75.4,71.95,70.6,68.93,69,30.57,16.18,13.42,0.9707,21.93,20.97,0.6487,-0.3097,36.99,2.084,1.687,239.1,216.5,5,0,59.7,57,74.1,77.5,1.3,66.4,6.8,108,34.1,21.1,42,40,6.592,6.132,10.89,20,0,111.1,91,140.9,83,3.9,3.9,60,90,100,59.49,42.97,56,20,60.64,67.41,69.26,69.2,57.38,15.57,-134.4
493.6,49,68.87,68.1,66.15,65,70.79,72.2,73.94,75.6,72.57,70.85,68.72,68.71,31.6,13.83,17.21,0.566,24.27,22.96,-0.08941,-1.403,36.53,2.336,1.505,240.7,214.4,7.5,0.4,57.3,54.1,76,80.4,2.7,65.9,9,110.5,34.8,27.4,46,44,10.75,9.673,10.32,20,0,111.1,91.2,138,82.6,3.4,3.3,60,90,100,59.24,42.95,56,20,60.6,67.7,69.14,69,46.77,2.146,-80.34
503.6,49,68.71,67.6,65.87,64.7,71.2,72.3,74.39,77.3,73.1,71.01,68.48,68.51,31.79,12.91,20.76,-1.885,25.56,23.5,0.2785,-1.783,43.06,2.087,1.685,239,216,11.4,0.6,53,49,78.2,83.4,5.4,65.1,12.1,112.7,34.5,34.6,45,43,21.15,18.92,10.46,20,0,110.9,91.4,140.4,90,5,3.2,60,90,100,58.98,42.93,56,20,60.6,68.15,69.87,68.79,41.07,6.176,-31.5
513.6,49,68.46,67.9,65.42,63.6,71.53,72.7,75.01,77.3,73.51,71.22,68.27,68.38,34.68,14.97,22.82,-3.111,27.48,25.78,1.019,-0.6796,38.22,2.528,1.391,239.3,216.6,11.7,0,51.7,47.4,76,80.4,3.3,64.2,12.7,115.1,38.9,33.7,44,42,12.92,10.6,10.6,20,0,110.7,91.6,139.4,90.6,4.8,4.3,60,90,100,58.73,42.92,56,20,60.56,68.64,71.84,68.75,44.47,7.915,-31.07
523.6,49,68.3,68.1,64.88,64.2,71.73,73,75.5,77,74,71.34,68.11,68.3,37.68,15.02,26.6,-3.942,30.7,29.01,1.751,0.05956,37.65,2.867,1.226,240.2,215.8,13.4,0.9,51,46.6,77.9,83.4,4.6,64,12.9,116.4,40,37,47,45,13.11,9.896,10.19,20,0,110.7,91.7,138.5,90.8,3.9,3.7,60,90,100,58.47,42.9,56,20,60.52,69.13,73.23,69.08,41.88,10.12,-21.77
533.6,49,68.21,67.9,64.68,64.4,72.14,73.8,75.83,78.4,74.65,71.59,67.94,68.26,36.9,11.76,30.73,-5.587,31.85,29.42,2.86,0.4285,44.52,2.515,1.398,240.4,216.2,11.6,0.6,52.4,48.3,79.5,85.4,7.3,63.9,11.5,118.5,38.8,36.7,48,46,26.77,20.63,10.06,20,0,110.7,92.1,140.9,91.9,4.6,3.9,60,90,100,58.22,42.88,56,20,60.48,69.62,74.34,69.53,30.87,14.28,10.25
543.6,49,68.13,68.1,64.51,62.8,72.55,73.6,76.32,79.1,75.02,71.87,67.82,68.26,37.78,13.01,31.6,-6.828,32.53,29.74,3.96,1.164,46.24,2.474,1.421,240.8,215.8,10.7,2.2,52.1,47.9,81.3,88.9,8,63.3,11.2,119.7,38.6,42.2,55,53,27.78,20.91,9.199,20,0,110.7,92.1,141.9,92.9,5.3,5.3,60,90,100,57.97,42.86,56,20,60.48,70.15,75.24,70.1,32.28,18.5,14.21
553.6,49,68.09,68.6,63.98,62.3,72.8,73.9,76.93,80.2,75.47,72.04,67.74,68.38,41.14,14.54,34.19,-7.588,37.2,34.02,5.84,2.655,45.88,2.851,1.233,238.9,217.3,10,1.6,52.2,48,81.8,89.9,8.2,62.6,10.7,120.7,39.1,42.2,55,53,32.03,22.14,9.199,20,0,110.5,92.3,139.9,90.7,6.1,6.4,60,90,100,57.71,42.85,56,20,60.48,70.52,76.02,70.72,34.73,26.45,1.237
