Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
283.6,50,64.2,64.5,64.19,64,64.12,64.2,64.24,64,64.09,64.09,64.22,64.37,1.37,1.701,0.04252,-0.288,0.0832,0.178,0.8733,0.9681,1.68E-45,0.2925,1.68E-45,271.9,136.3,0.3,0,63.9,62.7,63.8,62.6,0,81.3,17.4,70.6,6.8,0.4,0,0,-1.302,-27.03,23.27,6,0,107.3,84.8,58.1,0,0.1,0.5,0,0,100,100,57,31,30,61.09,63.07,64.59,64.49,20.65,20.96,267.6
293.6,50,64.24,64.5,64.23,64.2,64.12,64,64.2,64.2,64.09,64.09,64.22,64.41,0.907,1.238,0.04255,-0.2881,0.08386,-0.05445,1.11,0.9713,1.68E-45,0.2948,1.68E-45,272,136.8,0.3,0,63.9,62.7,63.8,62.6,0,81.2,17.3,70.6,6.8,0.4,0,0,0,0,23.27,6,0,107.3,84.9,58.1,0,0.2,0.3,0,0,100,100,57,31,30,60.97,62.99,64.59,64.45,14.72,26.63,270.7
303.6,50,64.24,64.5,64.27,64.2,64.12,63.9,64.2,64,64.09,64.09,64.26,64.37,0.9025,1.232,0.04234,-0.2867,0.1507,-0.05519,0.6479,0.7434,1.68E-45,0.5298,1.68E-45,270.7,137.8,0.3,0,63.9,62.8,64.1,62.6,0,81.3,17.3,70.6,6.5,0,0,0,0,0,23.27,6,0,107.3,84.8,58.1,0,0,0.3,0,0,100,100,57,31,30,60.89,62.91,64.59,64.49,14.65,15.55,269.4
313.6,50,64.28,64.5,64.23,64.2,64.08,64,64.2,63.9,64.05,64.05,64.26,64.41,1.366,1.695,0.04238,-0.287,0.3192,0.1795,0.8808,0.7411,1.68E-45,1.122,1.68E-45,271,137.5,0.1,0.2,63.5,62.2,64.1,63.1,0,81,16.9,70.6,6.5,0,0,0,-1.286,-26.78,23.27,11,0,107.7,84.8,58.1,0,0,0.3,0,0,100,100,57,31,30,60.77,62.87,64.63,64.53,19.37,21.14,266.7
323.6,50,64.28,64.4,64.27,64.2,64.12,63.7,64.2,64,64.05,64.05,64.3,64.41,0.9026,1.694,0.04234,-0.7487,0.08475,0.1798,0.6472,0.7422,1.68E-45,0.298,1.68E-45,270.7,137.7,0.3,0,63.9,62.7,63.8,62.6,0,81.2,17.1,70.6,6.5,0.4,0,0,0,0,23.27,11,0,107.7,84.9,58.6,0,0.1,0.2,0,0,100,100,57,31,30,60.68,62.82,64.59,64.53,18.99,15.53,266.4
333.9,50,64.32,64.5,64.27,64.2,64.08,63.9,64.2,64,64.01,64.01,64.26,64.45,1.37,2.163,0.0425,-0.7514,0.3204,-0.05534,1.121,0.7454,1.68E-45,1.127,1.68E-45,271.7,138.2,0.1,0.1,64.1,63,64.1,63.1,0,81,17.1,70.8,6.5,0.6,0,0,-1.299,-26.98,23.27,11,0,108,84.8,58.6,0,0.1,0.3,0,0,100,100,57,31,30,60.6,62.78,64.63,64.53,23.8,26.91,270.4
343.6,50,64.32,64.7,64.31,64.2,64.12,63.9,64.2,64,64.05,64.05,64.3,64.41,0.905,1.698,0.04245,-0.7507,0.08498,-0.05554,0.6516,0.5111,1.68E-45,0.2988,1.68E-45,271.4,138.7,0.7,0,63.7,62.5,63.8,62.6,0,81,17.3,70.6,7,0.1,0,0,0,0,23.27,15,0,108.4,84.9,77.9,13.6,0.1,0.3,0,0,100,100,57,31,30,60.56,62.74,64.63,64.57,18.68,15.64,270.1
353.6,50,64.32,64.5,64.31,64.2,64.08,63.7,64.16,64,64.01,64.01,64.3,64.45,0.9049,1.698,0.04245,-0.7506,0.08434,-0.05512,0.8819,0.7424,1.68E-45,0.2965,1.68E-45,271.4,137.6,0.5,0,63.9,62.7,63.8,62.6,0,80.8,16.9,70.6,7,0,0,0,0,0,23.27,15,0,108.4,84.8,126.1,62.4,0.1,0.3,0,0,100,100,57,31,30,60.48,62.66,64.67,64.57,18.68,21.16,270.1
363.6,50,64.32,64.5,64.31,64.2,64.08,64,64.16,63.9,64.05,64.01,64.34,64.49,0.9062,1.237,0.4213,-0.7517,0.08378,0.1785,0.8757,0.9704,1.68E-45,0.2946,1.68E-45,271.8,136.7,0.7,0,63.7,62.5,63.8,62.6,0,80.8,16.9,70.6,6.5,0,0,0,0,0,23.27,15,0,108.2,84.8,127,63.7,0,0.1,0,0,100,100,57,31,30,60.4,62.66,64.72,64.57,13.11,21.02,267.5
373.6,50,64.37,64.5,64.31,64.2,64.08,63.9,64.12,64.2,64.01,64.05,64.34,64.49,0.4404,1.23,0.5033,-0.2862,0.3179,0.179,0.878,0.7391,29.9,0.03737,29.9,270.2,137.1,2.8,1.4,61.4,59.3,65.6,65.1,0,80,19,70.6,5,5,34,33,29.9,850.5,12.06,20,0,108.8,84.8,142.9,82.3,0.3,0.5,0,0,100,100,57,31,30,60.36,62.62,64.67,64.62,13.04,21.07,265.9
383.6,50,64.37,64.4,64.23,63.6,64.04,63.9,64.24,65.1,64.01,64.01,64.34,64.45,2.289,2.619,0.04237,-0.2876,0.7886,0.6491,0.6469,0.5075,29.67,0.09345,29.67,270.9,137.6,3.1,0.9,60.3,57.8,66,65.6,0,77,16.7,71.2,5.4,7.8,33,32,25.13,312.3,12.25,20,0,108.6,84.9,139.4,81.4,1.2,1.1,0,0,100,100,57,31,30,60.27,62.54,64.72,64.57,27.77,15.52,255.3
393.9,50,64.37,64.5,64.06,63.1,64.04,64.2,64.44,65.4,64.01,64.01,64.34,64.49,4.603,4.934,0.0424,-0.2878,1.711,1.573,0.8726,0.7346,29.35,0.2049,17.16,271.1,136.2,3.6,0.9,59.7,57,66.3,66,0,73.8,14.1,72.8,6.7,8.7,34,33,19.18,118.5,12.06,20,0,108.6,84.9,137,78.8,1.2,1.4,0,0,100,100,57,31,30,60.23,62.54,64.67,64.62,51.38,20.94,233.4
403.6,50,64.37,64.5,63.82,62.8,64.08,64.4,64.73,65.8,64.17,64.09,64.34,64.49,7.391,6.332,0.8836,0.1758,3.144,3.004,0.8837,0.7439,28.47,0.3882,9.057,271.5,137.9,2.7,0.7,59.9,57.2,66.3,66,0,71.1,11.5,75,8.9,9.1,33,32,13.54,52.1,12.25,20,0,108.6,84.9,136.5,78.2,1.4,1.9,0,0,100,100,57,31,30,60.19,62.58,64.72,64.62,63.67,21.21,199.4
413.6,50,64.37,64.5,63.61,62.5,64.2,64.7,65.02,66.2,64.42,64.26,64.3,64.45,9.196,6.76,1.801,0.6358,4.275,3.904,0.8747,0.5035,30.55,0.4921,7.145,270.1,136.5,3.2,0.4,59.4,56.6,66.6,66.5,0,69.4,10,77.8,11.5,9.9,34,33,13.24,40.96,12.06,20,0,108.4,84.8,137,78,1.4,2,0,0,100,100,57,31,30,60.15,62.66,64.72,64.57,64.65,20.99,176.5
423.6,50,64.37,64.4,63.37,62.2,64.36,64.8,65.3,66.5,64.66,64.42,64.3,64.41,10.62,7.25,2.733,0.6384,5.672,5.301,0.6415,0.2702,30.39,0.6562,5.358,271.2,136.5,3.7,1.6,58.5,55.6,68.1,68.5,0.2,67.9,9.5,80.8,13.1,13.2,37,36,12.99,34.79,11.53,20,0,108.2,85.1,136,79.3,1.7,2.2,0,0,100,100,57,31,30,60.11,62.78,64.63,64.53,65.09,15.4,144
433.6,50,64.32,64.4,63.08,61.7,64.53,65.3,65.67,67.3,64.99,64.58,64.22,64.41,12.92,7.702,4.578,0.6368,7.024,6.425,1.1,0.4999,29.98,0.8237,4.268,270.9,135.6,3.3,1.2,58.5,55.3,68.8,69.5,0.2,66.4,8.1,84.7,16,13.7,36,35,9.266,20.4,11.7,20,0,108.2,85.1,138,81.9,2,2.8,0,0,100,100,57,31,30,60.11,62.91,64.59,64.49,66.11,26.4,116.7
443.6,50,64.28,64.2,62.71,61.2,64.73,65.3,66.12,68.1,65.28,64.79,64.18,64.33,15.61,9.504,5.474,0.6351,8.906,8.303,0.8717,0.2694,34.51,0.9075,3.874,269.5,136.1,4.1,0,57,53.8,66.6,66.5,0,65.1,8.2,88.3,21.9,12,37,36,10.92,19.9,11.53,20,0,108,85.1,137,82.4,2.7,3.3,0,0,100,100,57,31,30,60.07,63.03,64.55,64.45,77.06,20.92,70.25
454,50,64.24,64.2,62.34,60.5,64.9,65.8,66.45,68.4,65.6,65.08,64.14,64.21,17.54,9.549,5.963,2.024,10.84,10.23,0.4105,-0.1957,31.92,1.193,2.946,270.8,137,3.1,0,57.3,54.1,66,65.6,0,63.9,6.5,92.1,26.5,12,36,35,8.365,13.57,11.7,20,0,107.7,85.3,135.5,80.5,2.6,3.7,0,0,100,100,57,31,30,60.07,63.19,64.51,64.41,73.37,9.851,25.3
463.6,50,64.16,64.2,61.81,60.2,65.18,66.2,66.98,68.7,66.06,65.28,64.1,64.17,20.21,10.42,8.693,1.094,13.34,12.97,0.4083,0.03761,31.63,1.482,2.372,269.5,136.3,3.3,0,57,53.8,66.3,66,0,63.3,6.3,95.5,29.4,13.2,38,37,7.471,10.51,11.36,20,0,107.7,85.3,137,82.2,2.5,3.9,60,90,100,60,51,31,20,60.03,63.44,64.43,64.33,73.35,9.8,-41.69
473.7,49,64.08,63.9,61.4,60.3,65.43,66.5,67.39,69.7,66.46,65.61,63.97,64.09,22.23,10.51,9.693,2.031,15.29,14.69,0.6449,0.03784,36.77,1.462,2.404,271.8,137.2,4.9,0,55.3,51.7,68.5,69,0,62.5,7.3,98.8,30.4,16.4,39,38,12.36,15.81,11.2,20,0,107.5,85.6,137.5,84.5,3.2,3.9,60,90,100,59.75,50.97,31,20,59.99,63.77,64.39,64.29,66.75,15.48,-80.68
483.7,49,64.04,63.9,61.12,59.3,65.72,66.5,67.84,70,66.91,65.94,63.85,64,24.04,10.49,11.06,2.489,16.81,15.72,0.8847,-0.1971,33.89,1.743,2.017,271.3,138,4,0,55.3,51.7,68.1,68.5,0,61.7,6.3,101.9,34,16.1,38,37,8.445,9.99,11.36,20,0,107.3,85.6,138.5,85.3,3.3,4.6,60,90,100,59.49,50.93,31,20,59.99,63.93,64.26,64.25,63.85,21.23,-106.1
493.7,49,63.92,63.7,60.62,58.9,66,67.3,68.38,70.1,67.41,66.14,63.73,63.88,26.94,11,14.37,1.571,18.56,17.5,0.8675,-0.1937,33.91,1.925,1.827,272.5,135.4,3.9,0,55.2,51.6,68.8,70,0,61.1,5.9,104.7,36.1,18.3,38,37,4.451,4.698,11.36,20,0,107.1,85.6,139,86.5,2.6,4.6,60,90,100,59.24,50.9,31,20,59.95,64.26,64.22,64.12,61.25,20.82,-59.41
503.7,49,63.79,63.6,60.17,58.9,66.33,67.8,68.78,70.9,67.86,66.35,63.6,63.76,27.87,10.54,17.15,0.1756,20.64,19.57,0.8776,-0.1959,33.98,2.136,1.646,272.4,136.9,3.9,0,54.9,51.2,69.2,70,0.1,60.8,5.8,107.1,38.3,18.9,38,37,8.578,8.756,11.36,20,0,106.9,86,139,86.8,3,4.7,60,90,100,58.98,50.86,31,20,59.95,64.63,64.84,64,54.03,21.06,-38.33
513.9,49,63.67,63.4,59.89,58.9,66.66,67.9,69.19,71.1,68.31,66.59,63.48,63.64,28.9,10.11,19.55,-0.7555,21.76,20.68,0.8851,-0.1972,36.2,2.113,1.664,273.4,138.1,5.8,0.5,53.3,49.3,71.6,73.5,2.3,60.5,7.5,109.6,38.2,24.5,44,42,11.09,10.92,10.6,20,0,107.1,86.1,137,86.2,3.2,4.6,60,90,100,58.73,50.83,31,20,59.95,64.91,66.39,64.04,48.85,9.033,-15.78
523.7,49,63.63,63.3,59.56,58.3,67.03,68.4,69.6,72,68.8,66.8,63.32,63.55,29.29,9.152,22.76,-2.616,23.29,21.51,1.35,-0.4307,36.3,2.256,1.558,272.7,137.4,5.7,0,52.6,48.5,71.6,72.5,3.3,59.9,7.3,111.6,40.2,24.2,43,41,15.2,14.76,10.74,20,0,106.9,86.3,139.4,89.8,3.6,5,60,90,100,58.47,50.8,31,20,59.95,65.4,67.46,64.17,40.25,9.835,14.93
533.7,49,63.51,63.3,59.23,57.5,67.39,68.6,70.22,72.7,69.21,67,63.19,63.51,32.19,11.52,25.17,-4.491,24.31,22.54,1.806,0.03733,40.79,2.095,1.678,273.7,136.5,6.6,0,50.8,46.4,72.2,74.5,4.7,58.9,8.2,113.3,41.4,28.4,44,42,13.08,11.56,10.6,20,0,106.7,86.5,139,91.5,4,5.9,60,90,100,58.22,50.76,31,20,59.91,65.77,68.36,64.66,47.11,11.71,28.56
543.7,49,63.46,63.6,58.82,56.9,67.68,69.4,70.71,73.1,69.7,67.29,63.07,63.55,34.51,11.51,27.49,-4.491,26.64,24.39,2.763,0.5081,40.22,2.329,1.51,273.6,137.8,7.9,1,48.9,44.3,74.1,77.5,5.9,58.2,9.3,114.7,40.9,34.2,48,46,12.54,10.33,10.06,20,0,106.5,86.6,137.5,92.4,3.7,6.8,60,90,100,57.97,50.73,31,20,59.91,66.14,69.3,65.23,44.31,16.29,30.92
