Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
103.6,50,64.49,65.1,64.6,64.8,64.9,64.8,65.02,64.8,65.2,65.16,64.71,65.11,1.363,1.999,0.4185,2.943,0.9617,1.008,3.554,5.523,1.68E-45,3.381,1.68E-45,270.4,213.5,0.5,0.1,64.5,63.6,64.9,64.1,0,82,17.5,71.1,6.2,0.3,0,0,-1.277,-26.64,23.27,6,0,102.3,85.3,59.1,0,0,0.5,0,0,100,100,57,56,30,64.08,65.45,65.66,65.72,35.19,85.29,246.3
113.6,50,64.61,65.3,64.68,64.8,64.94,64.8,65.06,65,65.15,65.12,64.75,65.15,1.353,1.068,0.4161,2.005,0.6035,0.6488,3.588,4.84,1.68E-45,2.122,1.68E-45,268.5,215.5,0.2,0,64.8,64,64.9,64.1,0,82,17.2,71.1,6,0.1,0,0,-1.242,-26.1,23.27,6,0,102.7,85.3,59.1,0,0.2,0.3,0,0,100,100,57,56,30,64.2,65.2,65.58,65.64,25.63,86.11,252.9
123.6,50,64.73,65.3,64.76,65,64.94,65,65.02,64.8,65.11,65.08,64.83,65.15,0.8935,1.066,0.414,1.545,0.2335,0.6448,2.832,3.711,1.68E-45,0.8211,1.68E-45,268,214.1,0.3,0,64.7,63.8,64.9,64.1,0,82,17.1,71.1,6.2,0,0,0,0,0,23.27,6,0,102.7,85.3,59.6,0,0,0.3,0,0,100,100,57,56,30,64.49,65.08,65.58,65.6,25.58,67.98,252.5
133.6,50,64.82,65.3,64.84,65,64.98,65,65.06,65,65.11,65.04,64.91,65.23,0.9006,0.6135,0.879,0.6351,0.2345,0.647,2.845,3.726,1.68E-45,0.8246,1.68E-45,270.1,215,0.3,0,64.7,63.8,64.5,63.6,0,81.8,16.9,70.9,6.6,0,0,0,0,0,23.27,6,0,102.7,85.4,59.6,0,0,0.2,0,0,100,100,57,56,30,64.86,64.99,65.53,65.56,14.72,68.27,254.6
143.6,50,64.9,65.3,64.92,65,65.02,65,65.06,65.1,65.15,65.08,65,65.27,0.4388,1.072,0.8765,0.6345,0.2329,0.6416,2.454,3.329,1.68E-45,0.8189,1.68E-45,269.6,213,0.3,0,64.8,64,64.5,63.6,0,82,17.2,70.9,6.2,0,0,0,0,0,23.27,6,0,102.8,85.4,60.1,0,0.1,0.2,0,0,100,100,57,56,30,65.19,65.08,65.58,65.56,25.73,58.9,254.2
153.6,50,65.02,65.4,65.01,65.1,65.02,65,65.1,65.1,65.15,65.08,65.04,65.31,0.8969,0.6109,0.8747,0.6332,0.131,0.2802,2.472,2.621,1.68E-45,0.4604,1.68E-45,269,214.5,0.2,0,64.9,64.1,64.5,63.6,0,82,17.1,71.1,6.6,0,0,0,0,0,23.27,6,0,102.8,85.4,59.6,0,0,0.3,0,0,100,100,57,56,30,65.31,65.16,65.53,65.56,14.66,59.33,262.3
163.6,50,65.06,65.4,65.05,65.1,65.1,65,65.14,65,65.2,65.08,65.08,65.35,0.4381,0.612,1.334,-0.2844,0.1311,0.2793,2.465,2.613,1.68E-45,0.4608,1.68E-45,269.2,213.8,0.1,0,65,64.3,64.9,64.1,0,82,17,71.1,6.2,0,0,0,0,0,23.27,6,0,103.3,85.4,59.6,0,0,0.3,0,0,100,100,57,56,30,65.27,65.28,65.58,65.56,14.69,59.15,262.5
173.6,50,65.1,65.6,65.13,65.3,65.1,65.1,65.18,65.1,65.24,65.12,65.12,65.35,0.8992,0.6139,1.339,0.1739,0.2338,-0.08565,2.1,2.248,1.68E-45,0.8221,1.68E-45,269.7,213.8,0.1,0,65,64.3,64.9,64.1,0,82,17.1,71.1,6,0,0,0,0,0,23.27,6,0,103.5,85.4,59.6,0,0,0.5,0,0,100,100,57,56,30,65.19,65.28,65.62,65.56,14.73,50.39,267.7
183.6,50,65.18,65.6,65.21,65.1,65.18,65.1,65.18,65.3,65.24,65.16,65.16,65.44,-0.02129,0.6146,0.8794,-0.286,0.2347,-0.4516,2.473,2.256,1.68E-45,0.825,1.68E-45,270,214.6,0.4,0,64.9,64.1,65.2,64.1,0,82,17.1,71.1,5.7,0,0,0,0,0,23.27,6,0,103.7,85.4,60.1,0,0.3,0.3,0,0,100,100,57,56,30,65.02,65.28,65.62,65.56,14.75,59.35,259.2
193.6,50,65.27,65.6,65.25,65.1,65.22,65.3,65.22,65.1,65.28,65.2,65.24,65.48,-0.02063,0.6142,0.8794,-0.2858,0.1321,-0.086,2.109,1.891,1.68E-45,0.4646,1.68E-45,270.5,214.7,0.3,0,65,64.3,64.9,64.1,0,82,17.1,71.1,6.2,0,0,0,0,0,23.27,6,0,103.9,85.4,60.1,0,0,0.3,0,0,100,100,57,56,30,64.78,65.24,65.66,65.6,14.74,50.61,268.4
203.6,50,65.27,65.6,65.29,65.3,65.22,65.3,65.3,65.4,65.28,65.2,65.28,65.48,0.8988,0.3071,0.8765,-0.2849,0.2357,-0.08652,1.753,1.902,1.68E-45,0.8286,1.68E-45,269.6,216,0.3,0,65,64.3,64.9,64.1,0,82.2,17.3,70.9,5.6,0,0,0,0,0,23.27,6,0,103.9,85.4,59.6,0,0.3,0.3,0,0,100,100,57,56,30,64.37,65.2,65.66,65.64,7.372,42.07,267.5
213.6,50,65.31,65.6,65.29,65.4,65.27,65.1,65.3,65.1,65.28,65.2,65.32,65.52,0.4407,0.3085,0.8803,-0.7481,0.1319,0.2798,1.739,1.887,1.68E-45,0.4637,1.68E-45,270.7,214.3,0.4,0,64.9,64.1,64.9,64.6,0,82,17.1,71.1,6,0.3,0,0,0,0,23.27,6,0,104.3,85.4,59.6,0,0.3,0.3,0,0,100,100,57,56,30,63.88,65.08,65.7,65.68,6.173,41.73,264
223.6,50,65.35,65.8,65.37,65.4,65.27,65.1,65.35,65.3,65.28,65.24,65.41,65.56,0.8985,0.7669,0.4164,-0.2848,0.2349,0.2822,1.379,1.896,1.68E-45,0.8257,1.68E-45,269.5,215.3,0.4,0,64.9,64.1,64.9,64.1,0,82,17,70.9,6,0,0,0,0,0,23.27,6,0,104.5,85.4,59.6,0,0.2,0.4,0,0,100,100,57,56,30,63.14,64.95,65.74,65.72,10.15,33.1,262.7
233.6,50,65.35,65.8,65.37,65.3,65.31,65,65.35,65.3,65.28,65.24,65.41,65.6,0.4415,0.7731,0.4197,-0.7513,0.2348,0.2822,1.746,2.263,1.68E-45,0.8257,1.68E-45,271.7,215.3,0.3,0,65.1,64.4,64.9,64.1,0,82.2,17.1,70.9,5.7,0,0,0,0,0,23.27,6,0,104.5,85.4,60.1,0,0.2,0.4,0,0,100,100,57,56,30,62.49,64.71,65.78,65.72,8.347,41.9,264.9
243.6,50,65.35,65.6,65.42,65.3,65.27,65.1,65.35,65.3,65.28,65.24,65.41,65.6,0.899,0.7674,0.4166,-0.2849,0.5985,-0.0846,1.735,2.249,1.68E-45,2.104,1.68E-45,269.6,213.9,0.3,0.1,65,64.3,65.2,64.6,0,82.2,17.2,71.1,5.7,0.3,0,0,0,0,23.27,6,0,104.7,85.6,59.6,0,0,0.3,0,0,100,100,57,56,30,61.99,64.5,65.78,65.72,7.339,41.64,267.6
253.6,50,65.43,65.8,65.46,65.4,65.22,65,65.35,65.3,65.24,65.16,65.45,65.64,1.36,1.227,0.8785,-0.7454,0.2361,-0.08646,1.751,1.901,1.68E-45,0.83,1.68E-45,269.8,215.9,0.3,0,65.1,64.4,64.9,64.1,0,82.2,17.1,70.9,5.9,0,0,0,-1.265,-26.46,23.27,6,0,105.1,85.3,60.1,0,0.2,0.4,0,0,100,100,57,56,30,61.34,64.22,65.78,65.72,10.23,42.03,267.7
263.6,50,65.43,65.8,65.46,65.4,65.27,65,65.3,65.1,65.2,65.2,65.49,65.64,0.4406,1.232,0.04303,-0.748,0.2367,0.2827,1.387,1.906,1.68E-45,0.8323,1.68E-45,270.7,216.5,0.5,0,64.9,64.1,64.9,64.1,0,82.2,17.2,70.9,6,0,0,0,0,0,23.27,6,0,105.3,85.4,59.1,0,0.1,0.3,0,0,100,100,57,56,30,60.85,63.93,65.78,65.76,9.589,33.28,263.9
273.6,50,65.47,65.8,65.5,65.4,65.22,65.1,65.3,65,65.11,65.12,65.49,65.64,0.8989,2.147,0.04217,-1.206,0.2354,-0.08623,1.379,1.528,1.68E-45,0.8277,1.68E-45,269.6,215.3,0.4,0.1,65,64.3,65.2,64.6,0,82,17.2,70.9,6.2,0.6,0,0,0,0,23.27,6,0,105.5,85.6,59.1,0,0.1,0.4,0,0,100,100,57,56,30,60.48,63.77,65.78,65.76,15.67,33.1,267.6
283.6,50,65.47,65.6,65.54,65.3,65.18,64.8,65.26,65.1,65.11,65.12,65.49,65.64,0.8975,1.685,0.0421,-0.7451,0.6035,-0.454,1.382,1.532,1.68E-45,2.122,1.68E-45,269.2,215.7,0.4,0,64.9,64.1,64.5,63.6,0,81.8,16.8,70.9,6.6,0,0,0,0,0,23.27,6,0,105.7,85.3,59.6,0,0.3,0.2,0,0,100,100,57,56,30,60.07,63.52,65.78,65.76,11.72,33.17,258.3
293.6,50,65.47,65.6,65.54,65.4,65.18,65,65.26,65,65.03,65.12,65.45,65.6,0.9048,2.624,0.968,-0.7513,0.6022,-0.8204,1.379,1.161,1.68E-45,2.117,1.68E-45,271.4,215.3,0.5,0,64.8,64,64.9,64.1,0,81.8,17,71.1,6,0.1,0,0,0,0,23.27,6,0,105.9,85.4,59.6,0,0.2,0.3,0,0,100,100,57,56,30,59.7,63.28,65.78,65.72,17.62,33.1,251.7
303.6,50,65.47,65.6,65.54,65.3,65.14,64.8,65.22,65,64.99,65.04,65.45,65.6,0.9004,2.611,0.5031,-1.208,0.6024,-0.8206,1.379,1.161,1.68E-45,2.118,1.68E-45,270.1,215.3,0.5,0,64.8,64,64.9,64.1,0,81.8,17,70.9,6.6,0.1,0,0,0,0,23.27,11,0,105.9,85.4,60.1,0,0.2,0.3,0,0,100,100,57,56,30,59.46,63.11,65.74,65.72,17.14,33.11,250.4
313.6,50,65.47,65.6,65.5,65.4,65.1,64.8,65.18,64.8,64.91,64.99,65.45,65.6,0.9016,3.075,0.9645,-1.209,0.2354,-0.4536,1.379,1.161,1.68E-45,0.8278,1.68E-45,270.4,215.3,0.4,0.1,64.8,64,64.9,64.1,0,81.7,16.8,71.1,6.2,0,0,0,0,0,23.27,11,0,106.3,85.6,60.1,0,0.1,0.3,0,0,100,100,57,56,30,59.17,62.99,65.74,65.72,19.32,33.1,259.5
323.6,50,65.43,65.6,65.54,65.3,65.06,64.8,65.14,65,64.91,64.95,65.41,65.6,0.8956,2.597,0.4997,-1.201,0.9701,-1.188,1.747,1.529,1.68E-45,3.411,1.68E-45,268.6,215.4,0.5,0,64.8,64,64.5,63.6,0,81.7,17.2,71.1,6.6,0,0,0,0,0,23.27,11,0,106.3,85.4,59.6,0,0.2,0.3,0,0,100,100,57,56,30,58.92,62.82,65.74,65.68,15.97,41.92,240.1
333.6,50,65.43,65.4,65.5,65.3,65.06,64.5,65.14,64.8,64.83,64.95,65.41,65.56,0.9049,3.55,1.431,-1.214,0.6015,-0.8187,1.376,1.159,1.68E-45,2.115,1.68E-45,271.4,214.8,0.5,0.1,64.8,64,64.9,64.1,0,81.3,16.5,71.1,6.6,0,0,0,0,0,23.27,15,0,106.5,85.4,59.1,0,0.1,0.1,0,0,100,100,57,56,30,58.72,62.74,65.74,65.68,21.17,33.03,251.8
343.6,50,65.43,65.6,65.5,65.3,64.98,64.7,65.06,64.8,64.79,64.87,65.41,65.56,0.904,3.084,0.9671,-1.213,0.606,-0.8247,1.386,1.168,1.68E-45,2.131,1.68E-45,271.1,216.4,0.6,0,64.7,63.8,64.5,63.6,0,81.2,16.3,71.2,6.7,0,0,0,0,0,23.27,15,0,106.7,85.4,77.9,13.1,0.1,0.3,0,0,100,100,57,56,30,58.51,62.54,65.7,65.64,18.39,33.27,251.3
353.6,50,65.39,65.4,65.46,65.1,64.94,64.7,65.02,64.8,64.74,64.83,65.41,65.52,0.9018,3.077,0.9654,-1.21,0.6038,-0.4538,1.013,1.163,1.68E-45,2.123,1.68E-45,270.5,215.6,0.6,0,64.7,63.8,64.5,63.6,0,81,16.3,71.2,6.7,0,0,0,0,0,23.27,15,0,106.9,85.4,125.1,60.5,0.1,0.3,0,0,100,100,57,56,30,58.35,62.46,65.7,65.68,17.98,24.32,259.6
363.6,50,65.39,65.3,65.42,65.3,64.9,64.5,64.98,64.7,64.74,64.83,65.41,65.52,0.8995,2.609,0.963,-0.7462,0.2359,-0.08552,1.016,1.167,1.68E-45,0.8295,1.68E-45,269.8,216.3,0.4,0,64.7,63.8,64.1,63.1,0,80.7,16.2,71.2,6.7,0,0,0,0,0,23.27,17,0,107.1,85.4,127,62.2,0.2,0.2,0,0,100,100,57,56,30,58.23,62.33,65.66,65.64,15.25,24.39,267.7
373.6,50,65.39,65.4,65.42,65,64.86,64.7,64.94,65,64.62,64.79,65.36,65.52,0.9008,3.535,1.887,-0.7473,0.2357,-0.4547,1.385,1.166,30.07,0.02757,30.07,270.2,216.1,2.7,1.2,62.1,60.3,66,65.6,0,79.7,17.8,71.2,5.4,5.9,35,34,30.07,855.2,11.87,20,0,107.3,85.4,143.4,81.7,0.5,0.6,0,0,100,100,57,56,30,58.15,62.21,65.66,65.6,20.87,33.23,259.3
383.6,50,65.35,65.4,65.33,64.5,64.81,64.5,65.06,65.8,64.58,64.75,65.32,65.48,2.759,5.406,1.896,-0.7504,0.1317,-0.08606,1.377,1.159,29.43,0.01573,29.43,271.6,214.9,3.7,0.5,61,58.8,66.3,66,0,76.8,15.8,72,5.7,8.2,34,33,23.25,239.6,12.06,20,0,107.1,85.4,136.5,76.7,1.3,0.9,0,0,100,100,57,56,30,58.02,62.09,65.66,65.6,31.91,33.05,269.5
393.6,50,65.35,65.3,65.17,64.4,64.77,64.5,65.26,66.1,64.62,64.67,65.32,65.4,5.528,7.245,0.5056,-1.212,1.589,1.372,0.6407,0.4241,29.47,0.1896,18.55,271.1,213.7,3.5,1.3,60.7,58.3,67.4,67.5,0,73.8,13.1,73.8,6.4,9,34,33,15.62,80.37,12.06,20,0,107.1,85.6,134.5,75.2,1.6,1.1,0,0,100,100,57,56,30,57.9,62.05,65.66,65.56,41.93,15.38,238.1
403.6,50,65.31,65.1,64.92,64,64.81,65,65.51,66.4,64.74,64.71,65.2,65.35,7.797,8.584,0.4171,-1.205,3.446,2.491,1.382,0.4272,28.84,0.4201,8.368,269.5,215.8,3.3,0.9,60.6,58.2,67.4,67.5,0,71.5,10.9,76,8.6,9.5,34,33,13.54,49.39,12.06,20,0,107.1,85.6,133.5,74.7,1.3,1.2,0,0,100,100,57,56,30,57.82,62.05,65.58,65.43,48.71,33.18,209.8
413.6,50,65.23,65.1,64.64,63.7,64.9,65,65.75,67.2,64.95,64.87,65.16,65.27,9.654,9.061,0.8794,-0.286,5.27,4.685,1.011,0.4265,31.74,0.5837,6.024,270,215.1,3.5,0.9,60.1,57.5,68.1,68.5,0,69.7,9.6,78.9,11,11,34,33,16.33,48.11,12.06,20,0,107.3,85.6,133,74.3,2.1,1.7,0,0,100,100,57,56,30,57.69,62.09,65.49,65.43,49.5,24.27,157.6
423.6,50,65.18,65,64.39,63.3,64.98,65.3,66.08,67.5,65.2,64.95,65.08,65.23,12.32,9.906,2.701,-0.2845,7.109,6.157,1.379,0.4267,33.06,0.756,4.651,268,215.2,4.2,2.4,58.9,56.1,69.9,71,0.9,68.1,9.5,81.8,12.3,15.1,39,38,14.73,34,11.2,20,0,107.1,85.6,133.5,76.3,2.2,1.9,0,0,100,100,57,56,30,57.61,62.13,65.45,65.31,52.65,33.09,120.2
433.6,50,65.1,64.7,64.06,62.5,65.1,65.4,66.41,68.3,65.44,65.12,65,65.07,14.69,10.88,3.637,0.1738,9.378,8.419,0.6488,-0.3101,31.55,1.045,3.364,269.5,216.8,3.4,0,58.8,55.9,67.4,67.5,0,66.4,7.7,85.4,18.2,11.8,38,38,12.86,24.89,11.2,20,0,107.1,85.6,134.5,77.6,2.7,2.5,0,0,100,100,57,56,30,57.53,62.29,65.33,65.23,54.85,15.57,67.46
443.6,50,64.98,64.7,63.7,62.2,65.31,65.9,66.94,68.4,65.77,65.24,64.87,64.99,18.38,13.18,5.937,-0.7456,11.48,10.53,1.009,0.05919,31.54,1.279,2.748,269.6,214.5,2.6,0,59.6,56.9,66.6,66.5,0,65.6,6.2,89.2,22.8,9.8,36,35,7.281,11.27,11.7,20,0,106.7,86,135.5,78,2.5,2.5,0,0,100,100,57,56,30,57.49,62.46,65.21,65.19,63.72,24.21,16.94
453.6,50,64.9,64.4,63.33,62,65.47,66.2,67.23,69,66.18,65.4,64.75,64.82,19.78,11.82,8.706,-0.7465,14.03,12.71,0.6422,-0.6724,35.68,1.382,2.543,269.9,214.4,5.3,0.9,56.9,53.7,69.9,71,0,64.8,8.3,92.8,23.1,17.7,44,42,15.46,22.22,10.6,20,0,106.7,86,135.5,80.4,2.8,2.2,0,0,100,100,57,56,30,57.41,62.66,65.08,65.07,54,15.41,-35.21
463.8,50,64.69,64.2,63,61.2,65.67,66.2,67.68,70,66.55,65.73,64.59,64.66,22.67,12.81,9.219,0.6389,15.05,14.11,0.6392,-0.3047,34.64,1.528,2.301,271.4,213.4,4.9,0,56.2,52.8,68.8,69.5,0,63.7,7.2,96.1,27.4,16.8,40,39,7.861,9.862,11.04,20,0,106.7,86.1,138,84,3.8,3.1,60,90,100,60,51,56,20,57.33,62.87,64.92,64.9,55.51,15.34,-67.23
473.6,49,64.57,64.2,62.51,60.6,65.88,66.5,68.21,70,67,65.98,64.46,64.54,26.18,13.64,11.45,1.093,18.46,17.51,0.6438,-0.3069,34.13,1.902,1.848,269.4,214.9,4.4,0,56.4,53,68.5,69,0,63.1,6.9,99.4,30.9,16.5,39,38,7.002,7.607,11.2,20,0,106.5,86.1,136,81.9,3.5,3.6,60,90,100,59.75,50.97,56,20,57.33,63.03,64.8,64.82,57.39,15.45,-142.7
483.6,49,64.45,64,62.06,60.8,66.08,67.2,68.62,70,67.41,66.18,64.3,64.37,28.4,13.6,13.71,1.091,21.55,20.22,0.6484,-0.6789,33.81,2.241,1.569,268.7,216.4,5.4,0,55.4,51.9,68.8,69.5,0,62.5,7.2,102.3,34.4,17.8,39,38,9.728,9.743,11.2,20,0,106.5,86.5,136.5,83.5,2.8,3.2,60,90,100,59.49,50.93,56,20,57.29,63.28,64.72,64.66,54.49,15.56,-127.6
493.6,49,64.32,63.6,61.73,60.8,66.33,67.5,68.99,70.4,67.94,66.39,64.14,64.17,30.22,11.94,17.64,0.6412,23.46,21.76,0.2798,-1.421,33.52,2.461,1.429,272.7,217,7.2,0,53.4,49.5,69.5,71.5,0,62.2,9.2,105.1,35.6,22.5,43,40,9.743,9.169,10.89,20,0,106.3,86.5,135,84.2,2.8,3,60,90,100,59.24,50.9,56,20,57.24,63.6,64.55,64.49,45.07,6.715,-63.69
503.6,49,64.08,63.6,61.48,60.5,66.66,67.6,69.28,71.4,68.31,66.55,63.93,64.04,29.81,11.03,20,-1.221,23.17,21.86,1.008,-0.3067,39.34,2.071,1.697,273.2,214.4,9.9,0.2,50.7,46.2,71.6,73.5,2,61.4,10.8,107.3,35.9,26.1,42,40,15.99,15.26,10.89,20,0,106.1,86.6,134.5,87.1,3.6,3.1,60,90,100,58.98,50.86,56,20,57.2,63.97,65.45,64.29,39.13,20.78,-25.39
513.6,49,63.92,63.6,61.2,59.6,66.9,67.9,69.73,71.7,68.72,66.71,63.77,63.92,32,11.45,22.7,-2.144,24.39,23.07,1.38,0.0589,37.62,2.279,1.542,272,215.4,10.9,0,48.7,44.1,70.9,72.5,2.6,60.6,11.9,109.6,38.9,28,40,39,10.87,9.66,11.04,20,0,106.1,86.8,133,88.9,3.8,3.9,60,90,100,58.73,50.83,56,20,57.16,64.38,67.29,64.33,38.06,11.17,-4.467
523.9,49,63.75,63.7,60.79,59.9,67.23,68.4,70.22,71.7,69.17,66.88,63.65,63.92,34.12,12,26.15,-4.032,26.5,25.56,2.474,1.524,35.29,2.64,1.332,274.1,214.7,11.9,0,48,43.3,71.6,73.5,3.5,60.3,12.6,111.6,40.2,31.3,44,42,8.515,7.097,10.6,20,0,105.9,87,132.5,88.9,3.1,3.7,60,90,100,58.47,50.8,56,20,57.08,64.75,68.73,64.7,37.57,14.73,6.216
533.6,49,63.71,63.7,60.5,60.2,67.56,68.7,70.59,72.7,69.66,67.08,63.52,63.84,34.4,10.54,29.26,-5.404,28.85,27.15,2.855,1.164,41.15,2.465,1.427,272.6,215.8,10.6,0.1,49.1,44.5,72.8,75.5,4.8,60.2,10.8,113.3,40.5,30.2,45,43,21.63,17.88,10.46,20,0,105.9,87.2,135.5,89.7,4,3.7,60,90,100,58.22,50.76,56,20,57.08,65.2,69.79,65.19,31.17,14.89,19.61
543.6,49,63.67,63.7,60.3,58.9,67.84,68.9,71,73.5,70.03,67.33,63.4,63.88,35.76,11,30.63,-5.865,30.23,27.81,4.316,1.895,42.5,2.501,1.406,272.4,215.2,9.1,1.2,49.7,45.1,74.7,78.4,5.7,59.9,10.2,114.9,40,33.8,51,49,23.05,18.33,9.675,20,0,105.7,87.3,137,90.7,4.5,5,60,90,100,57.97,50.73,56,20,57.08,65.57,70.73,65.72,31.1,20.66,25.07
553.6,49,63.67,64,59.89,58.3,68.17,69.4,71.61,74.6,70.44,67.53,63.36,63.96,38.95,13.3,32.9,-7.248,33.95,31.16,5.423,2.632,42.16,2.831,1.242,271.9,215.4,7.9,0.7,50.3,45.8,75.3,79.4,5.8,59.1,8.9,115.7,40.7,34,51,49,24.57,17.94,9.675,20,0,105.7,87.5,138,91.1,5.2,5.8,60,90,100,57.71,50.69,56,20,57.04,65.94,71.55,66.34,35.88,24.95,14.39
