Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
103.6,50,67.11,67.8,67.3,67.5,67.76,67.2,68.09,67.2,67.9,67.82,67.25,67.48,3.669,2.153,0.8805,0.6357,1.704,-0.454,2.114,3.364,1.68E-45,5.991,9.87E-46,270.4,215.2,0.4,0.2,67.1,67.2,67.4,67.5,0,83.7,16.6,72.8,5.4,0,0,0,-6.91,-53.56,23.27,6,0,108,87.7,62.6,0,0,0.1,0,0,100,100,57,56,30,60.6,66.06,67.83,67.81,9.468,50.73,259.5
113.6,50,67.23,67.6,67.38,67.5,67.64,67,67.92,67.3,67.73,67.66,67.29,67.52,3.196,2.145,0.8774,0.1737,1.338,-0.8209,2.115,2.632,1.68E-45,4.703,1.26E-45,269.4,215.4,0.5,0.1,67,67,67.4,67.5,0,83.5,16.5,72.8,5.7,0,0,0,-6.535,-58.15,23.27,6,0,107.7,87.7,62.6,0,0.3,0.1,0,0,100,100,57,56,30,59.82,65.53,67.83,67.81,9.028,50.76,249.7
123.6,50,67.27,67.6,67.38,67.3,67.56,67,67.8,67.2,67.53,67.53,67.29,67.52,2.74,3.068,0.04287,-0.285,0.9707,-0.8213,2.116,2.266,1.68E-45,3.413,1.68E-45,269.7,215.5,0.3,0,67,67,67,67,0,83.3,16.5,72.8,5.8,0,0,0,-6.118,-63.5,23.27,6,0,107.5,87.7,62.6,0,0.2,0.3,0,0,100,100,57,56,30,59.21,64.95,67.79,67.77,12.82,50.79,250
133.6,50,67.31,67.6,67.42,67.5,67.39,66.8,67.68,67,67.37,67.37,67.33,67.52,3.206,3.535,0.04226,-0.2862,0.9657,-0.8171,1.739,1.888,1.68E-45,3.395,1.68E-45,270.2,214.4,0.3,0,67,67,67,67,0,83.2,16.2,72.8,6,0.1,0,0,-7.757,-68.81,23.27,6,0,107.5,87.7,62.6,0,0.3,0.3,0,0,100,100,57,56,30,58.72,64.54,67.79,67.73,14.56,41.74,250.6
143.6,50,67.35,67.5,67.42,67.3,67.31,66.7,67.56,67,67.16,67.21,67.33,67.52,2.741,4.451,0.5027,-1.207,0.602,-0.8194,1.744,1.527,1.68E-45,2.117,1.68E-45,269.9,215,0.4,0,66.9,66.9,66.6,66.5,0,82.7,15.9,73,6,0.3,0,0,-6.122,-63.52,23.27,6,0,107.3,87.7,62.6,0,0.2,0.2,0,0,100,100,57,56,30,58.31,64.09,67.79,67.73,18.46,41.86,250.2
153.6,50,67.35,67.6,67.38,67.3,67.19,66.7,67.43,66.8,67.04,67.08,67.29,67.52,2.746,4.459,0.5036,-1.209,0.2356,-0.8211,2.116,1.53,1.68E-45,0.8284,1.68E-45,270.4,215.5,0.4,0.2,66.8,66.9,66.6,66.5,0,82.2,15.3,73.1,6.4,0.5,0,0,-6.139,-63.58,23.27,6,0,107.1,87.7,62.1,0,0.3,0.3,0,0,100,100,57,56,30,58.02,63.73,67.75,67.69,18.76,50.77,250.6
163.6,50,67.35,67.5,67.42,67.3,67.11,66.4,67.35,66.8,66.91,67,67.33,67.48,2.746,4.919,0.9648,-1.208,0.6025,-0.8201,1.379,1.161,1.68E-45,2.118,1.68E-45,270.3,215.2,0.7,0,66.6,66.5,66.6,66.5,0,81.7,15.1,73,6.5,0,0,0,-6.14,-63.59,23.27,6,0,106.7,87.8,62.1,0,0.3,0.2,0,0,100,100,57,56,30,57.78,63.44,67.7,67.69,20.85,33.08,250.6
173.6,50,67.35,67.5,67.38,67.3,67.03,66.5,67.27,66.5,66.75,66.88,67.33,67.48,2.751,5.851,1.428,-1.672,0.2352,-0.4526,1.378,1.16,1.68E-45,0.8269,1.68E-45,270.7,215.1,0.7,0.5,66.6,66.4,67,67,0,81.2,14.6,73,6.4,0,0,0,-6.156,-63.65,23.27,6,0,106.5,87.8,62.6,0,0,0.2,0,0,100,100,57,56,30,57.57,63.19,67.7,67.65,24.98,33.06,259.9
183.6,50,67.31,67.5,67.34,67.3,66.9,66.4,67.23,66.5,66.71,66.8,67.29,67.44,3.657,5.823,0.9611,-1.205,0.2349,-0.4526,1.376,1.158,1.68E-45,0.826,1.68E-45,269.5,214.8,0.8,0.1,66.4,66.2,66.6,66.5,0,80.8,14.4,73.3,6.5,0.1,0,0,-9.343,-72.66,23.27,6,0,106.5,87.5,62.1,0,0.1,0.3,0,0,100,100,57,56,30,57.41,63.03,67.66,67.6,24.86,33.03,258.6
193.7,50,67.31,67.3,67.34,67.2,66.86,66.4,67.11,66.7,66.55,66.71,67.25,67.4,2.738,6.286,1.882,-1.666,0.2366,-0.8255,1.386,0.7975,1.68E-45,0.8318,1.68E-45,269.6,216.3,0.6,0,66.4,66.2,66.3,66,0,80.5,14.1,73.3,6.8,0,0,0,-6.112,-63.48,23.27,6,0,106.5,87.8,61.6,0,0.5,0.3,0,0,100,100,57,56,30,57.33,62.87,67.62,67.6,27.24,33.27,249.8
203.6,50,67.27,67.3,67.3,67,66.74,66.2,67.02,66.4,66.42,66.59,67.25,67.32,3.213,6.777,1.891,-1.673,0.2361,-0.4555,0.6474,0.4281,1.68E-45,0.8302,1.68E-45,270.9,215.9,0.7,0,66.3,66.1,66,65.6,0,80,13.6,73.3,7.2,0,0,0,-7.782,-68.88,23.27,6,0,106.1,87.7,61.6,0,0,0.3,0,0,100,100,57,56,30,57.24,62.78,67.54,67.52,29.36,15.54,259.9
213.6,50,67.23,67.3,67.26,67.2,66.66,66.1,66.94,66.5,66.34,66.51,67.17,67.28,3.204,6.757,1.885,-1.668,0.2364,-0.8256,1.019,0.4295,1.68E-45,0.831,1.68E-45,270,216.6,0.9,0,66.3,66.1,66.3,66,0,79.7,13.4,73.5,7.3,0,0,0,-7.749,-68.79,23.27,6,0,105.9,87.7,62.1,0,0.3,0.1,0,0,100,100,57,56,30,57.12,62.62,67.54,67.52,29.49,24.45,250.2
223.6,50,67.23,67.2,67.26,67,66.62,66.2,66.86,66.4,66.3,66.47,67.13,67.24,2.741,6.293,1.884,-1.668,0.2351,-1.189,1.013,0.05891,1.68E-45,0.8265,1.68E-45,269.9,215.5,0.8,0,66.2,65.9,66,65.6,0,79.4,13.2,73.6,7.6,0,0,0,-6.122,-63.52,23.27,6,0,105.9,87.7,62.1,0,0.3,0.2,0,0,100,100,57,56,30,57.04,62.5,67.46,67.44,27.67,24.3,241.3
233.6,50,67.19,67,67.18,67,66.49,66.1,66.78,66.2,66.22,66.35,67.08,67.24,3.188,6.264,1.416,-1.66,0.1314,-0.8175,1.373,0.4244,1.68E-45,0.4619,1.68E-45,268.6,214.4,1,0,66,65.7,66,65.6,0,79.2,13,73.6,7.5,0.3,0,0,-7.691,-68.63,23.27,6,0,105.9,87.8,61.6,0,0.3,0,0,0,100,100,57,56,30,56.96,62.42,67.42,67.4,27.54,32.96,249
243.6,50,67.11,67.2,67.14,66.8,66.41,66.1,66.7,66.2,66.14,66.26,67,67.16,3.211,6.311,1.428,-1.671,0.2349,-1.188,1.379,0.4262,1.68E-45,0.8259,1.68E-45,270.6,215.3,1,0,66,65.7,66,65.6,0,79.1,12.9,73.6,7.8,0,0,0,-7.775,-68.86,23.27,6,0,106.1,87.8,61.6,0,0.1,0.2,0,0,100,100,57,56,30,56.88,62.33,67.38,67.36,27.75,33.1,242.1
253.9,50,67.11,67,67.05,67,66.37,65.9,66.66,66.1,66.1,66.22,66.96,67.12,3.197,6.285,1.422,-1.666,0.4998,-0.8203,1.379,0.05885,1.68E-45,1.757,1.68E-45,269.6,215.2,0.8,0.2,66,65.6,66.3,66,0,78.7,12.7,73.6,7.8,0.3,0,0,-7.726,-68.72,23.27,6,0,106.1,87.7,61.1,0,0.2,0.2,0,0,100,100,57,56,30,56.88,62.21,67.29,67.32,28.28,33.09,249.9
263.6,50,67.03,67,67.01,66.7,66.33,65.9,66.57,66.1,65.97,66.18,66.96,67.07,2.735,6.738,2.34,-1.664,0.1309,-0.4499,1.004,0.4228,1.68E-45,0.4601,1.68E-45,269.3,213.5,1,0,65.8,65.4,66,65.6,0,78.7,12.7,73.8,7.8,0.4,0,0,-6.101,-63.44,23.27,6,0,106.3,87.7,61.1,0,0.3,0.2,0,0,100,100,57,56,30,56.79,62.17,67.29,67.24,30.08,24.08,258.5
273.6,50,66.99,67,67.01,66.8,66.25,65.9,66.45,66.1,65.93,66.14,66.92,66.99,2.272,5.81,2.335,-1.202,0.2345,-0.8179,0.6425,0.05918,1.68E-45,0.8246,1.68E-45,268.8,214.5,0.9,0,65.8,65.4,66.3,65.6,0,78.6,12.8,73.8,7.6,0,0,0,-4.474,-56,23.27,6,0,106.3,87.7,61.1,0,0.3,0.3,0,0,100,100,57,56,30,56.79,62.09,67.21,67.2,26.34,15.42,249.2
283.6,50,66.95,66.8,66.93,66.8,66.21,65.8,66.41,65.9,65.85,66.06,66.88,66.95,2.283,6.295,2.346,-1.667,0.1333,-0.4576,0.6509,0.06,1.68E-45,0.4686,1.68E-45,270,217.5,0.9,0.4,66,65.6,66.3,66,0,78.6,12.8,73.9,7.6,0.2,0,0,-4.51,-56.19,23.27,6,0,106.5,87.7,60.6,0,0.1,0.1,0,0,100,100,57,56,30,56.75,62.05,67.17,67.15,28.54,15.62,259
293.6,50,66.9,66.8,66.89,66.5,66.17,65.9,66.41,65.9,65.77,65.98,66.84,66.95,2.735,7.198,2.339,-2.123,0.1322,-0.454,1.014,0.4276,1.68E-45,0.4649,1.68E-45,269.3,215.7,0.9,0,65.8,65.3,65.6,65.1,0,78.4,12.6,74.1,8.3,0.2,0,0,-6.101,-63.44,23.27,6,0,106.7,87.7,61.1,0,0.1,0.1,0,0,100,100,57,56,30,56.75,61.96,67.09,67.11,33.15,24.33,258.4
303.6,50,66.82,66.8,66.85,66.5,66.08,65.8,66.33,65.8,65.73,65.94,66.76,66.87,2.748,6.769,2.35,-1.671,0.2352,-0.8203,1.012,0.4264,1.68E-45,0.8271,1.68E-45,270.5,215.1,0.7,0,65.8,65.3,65.6,65.1,0,78.1,12.3,73.9,8.3,0,0,0,-6.146,-63.61,23.27,6,0,106.9,87.8,60.6,0,0.2,0.3,0,0,100,100,57,56,30,56.71,61.96,67.05,67.03,30.93,24.28,250.8
313.9,50,66.82,66.7,66.77,66.5,66.04,65.6,66.29,65.9,65.65,65.85,66.72,66.83,2.738,7.205,2.342,-2.125,0.5006,-0.4547,1.015,0.05955,1.68E-45,1.76,1.68E-45,269.6,215.8,0.9,0,65.8,65.3,65.6,65.1,0,78.4,12.6,73.9,7.9,0,0,0,-6.11,-63.48,23.27,11,0,107.1,87.7,60.6,0,0.1,0,0,0,100,100,57,56,30,56.67,61.92,67.01,66.95,32.92,24.36,258.6
323.6,50,66.74,66.7,66.77,66.7,66,65.8,66.21,65.8,65.56,65.77,66.63,66.75,2.268,7.173,2.332,-2.573,0.2355,-1.189,1.012,0.05941,1.68E-45,0.8279,1.68E-45,268.4,215.3,0.7,0.2,65.8,65.3,66,65.6,0,78.3,12.5,74.1,8.1,0,0,0,-4.458,-55.91,23.27,11,0,107.3,87.8,61.1,0,0.2,0.2,0,0,100,100,57,56,30,56.63,61.88,66.93,66.91,32.77,24.3,239.9
333.6,50,66.66,66.5,66.68,66.5,65.92,65.6,66.16,65.8,65.52,65.73,66.59,66.71,2.734,7.195,2.339,-2.122,0.237,-0.8283,1.021,0.43,1.68E-45,0.8332,1.68E-45,269.2,217.2,0.8,0,65.6,65.1,65.2,64.6,0,78.3,12.7,74.1,8.7,0,0,0,-6.097,-63.43,23.27,11,0,107.5,87.8,60.6,0,0.2,0.1,0,0,100,100,57,56,30,56.63,61.84,66.93,66.91,33.13,24.51,249.3
343.6,50,66.62,66.7,66.64,66.4,65.88,65.4,66.12,65.6,65.44,65.69,66.55,66.67,2.733,7.652,2.797,-2.122,0.2359,-0.8222,1.014,0.4277,1.68E-45,0.8296,1.68E-45,269.1,215.8,1.1,0,65.5,64.9,65.6,65.1,0,78.3,12.9,74.1,8.5,0.2,0,0,-6.093,-63.41,23.27,15,0,107.5,87.7,78.4,12.5,0,0.2,0,0,100,100,57,56,30,56.59,61.8,66.84,66.87,35.23,24.34,249.4
353.6,50,66.58,66.5,66.6,66.4,65.76,65.4,66.04,65.6,65.44,65.65,66.51,66.62,3.2,6.749,2.343,-1.206,0.2351,-0.8212,1.013,0.4266,1.68E-45,0.8266,1.68E-45,269.7,215.5,0.7,0,65.5,64.9,65.6,65.1,0,78.3,12.5,74.3,8.5,0.2,0,0,-7.735,-68.75,23.27,15,0,107.7,87.7,121.6,54.2,0.3,0.2,0,0,100,100,57,56,30,56.55,61.72,66.8,66.79,31.33,24.3,250
363.6,50,66.54,66.5,66.56,66.4,65.76,65.4,65.96,65.4,65.4,65.57,66.43,66.58,2.285,6.303,1.887,-2.132,0.2357,-1.189,1.381,0.4272,1.68E-45,0.8286,1.68E-45,270.3,215.5,0.9,0.2,65.5,64.9,65.6,65.1,0,78.3,12.9,74.3,9.1,0.3,0,0,-4.519,-56.24,23.27,15,0,108.2,87.7,125.1,59.4,0,0.1,0,0,100,100,57,56,30,56.55,61.68,66.76,66.74,29.49,33.13,241.8
373.9,50,66.49,66.4,66.48,66.2,65.67,65.3,65.92,65.9,65.36,65.53,66.39,66.54,2.748,6.307,1.888,-1.67,0.1318,-0.8194,1.377,0.4262,30.5,0.01519,30.5,270.5,215,3.2,1.5,63,61.5,67.4,67.5,0,77.6,14.5,74.4,6.6,6.5,35,34,24.36,252.1,11.87,20,0,108.2,87.7,142.4,79.7,0.6,0.2,0,0,100,100,57,56,30,56.55,61.64,66.72,66.66,29.74,33.06,250.8
383.6,50,66.41,66.5,66.44,66.1,65.63,65.1,66,66.7,65.28,65.44,66.35,66.46,4.132,8.153,1.889,-2.132,0.2349,-0.8191,1.01,0.4258,29.7,0.0278,29.7,270.5,214.8,3.4,1,62.7,61.1,67.7,68,0,75.6,12.9,75,7.3,6.4,34,33,18.69,128.7,12.06,20,0,108.4,87.7,135.5,74.6,1.6,0.5,0,0,100,100,57,56,30,56.55,61.6,66.64,66.62,38.76,24.24,250.8
393.6,50,66.41,66.4,66.28,65.4,65.55,65.4,66.21,66.8,65.28,65.4,66.31,66.46,7.344,10.43,1.424,-1.666,1.236,0.2821,1.381,0.4273,29.72,0.1462,24.05,269.8,215.6,3,1.3,62.3,60.6,68.1,68.5,0,73.5,11.3,76.4,8,8.1,35,34,8.243,31.92,11.87,20,0,108.4,87.8,135,73.4,1.2,1.1,0,0,100,100,57,56,30,56.51,61.6,66.6,66.58,49.21,33.14,263
403.6,50,66.29,66.2,66.03,65.1,65.59,65.8,66.37,67.3,65.4,65.49,66.22,66.34,8.758,10.94,0.966,-1.211,2.338,1.751,1.013,0.4266,29.22,0.2813,12.5,270.8,215.5,2.7,1.5,62.3,60.7,68.8,69.5,0,71.5,9.3,78.7,10.1,8.9,34,33,6.647,21.59,12.06,20,0,108.2,87.8,135,73.6,1.5,1.1,0,0,100,100,57,56,30,56.51,61.6,66.56,66.5,51.57,24.3,228.8
413.6,50,66.25,65.9,65.74,64.8,65.67,65.9,66.61,67.6,65.6,65.61,66.18,66.26,10.53,11.31,0.04273,-0.7429,4.544,3.958,0.645,0.05891,30.21,0.5289,6.648,268.9,215.5,2.7,0.9,62.1,60.3,68.5,69,0,70.3,8.2,81.5,13.2,9.4,34,33,9.169,24.77,12.06,20,0,108.4,87.8,132.5,71.3,1.7,1.1,0,0,100,100,57,56,30,56.47,61.72,66.52,66.46,51.69,15.48,173.9
423.6,50,66.17,65.9,65.5,64.7,65.8,65.9,66.9,67.6,65.81,65.69,66.02,66.17,12.38,12.25,1.336,-1.204,6.056,4.726,1.39,0.06044,29.6,0.7194,4.887,269.3,217,2.8,1.9,61.7,59.8,69.5,70.5,0,69,7.4,84.7,15.3,11.5,36,35,7.361,16.91,11.7,20,0,108.2,88,133.5,72.3,1.5,1.4,0,0,100,100,57,56,30,56.47,61.84,66.35,66.34,54.69,33.37,155.8
433.9,50,66.13,65.6,65.25,64.4,65.88,66.2,67.11,68.1,66.1,65.85,65.94,66.01,13.85,11.41,2.732,-0.2878,7.833,6.148,0.6439,-1.041,29.86,0.9224,3.812,271.1,214.9,2.6,1.8,61.8,59.9,69.9,71,0,68.3,6.5,87.8,18.7,11.2,35,34,8.694,17.85,11.87,20,0,108.2,88,132.5,71.6,1.9,1.2,0,0,100,100,57,56,30,56.47,61.92,66.27,66.21,50.17,15.45,123.5
443.6,50,66,65.6,64.96,64.2,66,66.2,67.35,68.6,66.34,66.02,65.9,65.97,15.11,11.31,3.626,0.1732,9.4,8.438,0.6514,-0.3102,33.76,0.9788,3.592,268.7,217.3,3.2,1.3,61,58.8,69.9,71,0,67.5,6.6,91.7,22.2,12,35,34,13.7,25.79,11.87,20,0,108,88,135.5,75.7,2.2,1.6,0,0,100,100,57,56,30,56.47,62.09,66.15,66.13,48.28,15.63,66.2
453.6,50,65.88,65.6,64.68,63.9,66.17,66.4,67.68,68.9,66.51,66.1,65.77,65.85,16.88,13.1,4.526,-0.7407,10.75,9.796,0.6432,-0.3063,32.72,1.155,3.045,267.8,214.5,3.6,1,60.1,57.5,69.9,71,0,66.8,6.8,95.3,25.4,14.3,39,38,11.13,18.75,11.2,20,0,107.7,88.2,134.5,75.7,2.5,1.9,0,0,100,100,57,56,30,56.47,62.25,66.03,66.05,54.34,15.44,32.73
463.6,50,65.8,65.4,64.47,63.3,66.21,66.7,67.97,69.5,66.79,66.22,65.61,65.72,19.66,13.12,6.365,0.1743,11.96,10.26,1.018,-0.68,31.85,1.32,2.664,268.3,216.6,3.1,0,60.2,57.7,69.2,70,0,65.9,5.9,98.8,29.7,12.5,38,37,4.766,6.894,11.36,20,0,107.7,88.2,135.5,76.4,2.7,2.1,40,60,100,60,51,56,20,56.47,62.42,65.9,65.93,52.93,24.43,22.06
473.6,49,65.68,65.4,64.11,62.9,66.33,66.8,68.42,70.1,67.12,66.39,65.53,65.64,23.46,14.58,8.245,0.6345,14.08,12.76,1.011,-0.3084,37.51,1.32,2.663,269.9,215.2,3.8,0.2,59,56.2,70.3,71.5,0,65.4,6.2,102.5,32.2,14.6,38,37,4.544,5.51,11.36,20,0,107.3,88.2,136,78.8,2.9,2.5,40,60,100,59.75,50.97,56,20,56.47,62.58,65.82,65.8,57.24,24.27,-36.46
483.6,49,65.55,65.1,63.7,62.3,66.58,67.3,68.83,70.6,67.49,66.59,65.41,65.52,25.28,15.03,10.08,0.1752,16.76,15.43,1.018,-0.3093,34.37,1.714,2.051,269.6,216.6,2.9,0,59.4,56.6,69.5,70.5,0,64.7,5.5,105.5,36,14.4,38,37,4.421,4.974,11.36,20,0,107.3,88.3,137,79.5,3.3,2.8,40,60,100,59.49,50.93,56,20,56.43,62.78,65.74,65.68,56.72,24.43,-100.8
493.9,49,65.47,65,63.37,62.2,66.82,67.8,69.19,70.3,67.9,66.8,65.28,65.35,26.84,14.67,12.46,-0.2882,18.92,17.23,0.6468,-1.046,33.36,1.994,1.763,271.5,215.9,2.8,0,59.4,56.6,70.3,71.5,0,64.2,4.8,108.4,38.5,15.3,38,37,5.51,5.839,11.36,20,0,107.3,88.7,137,79,2.4,2.8,40,60,100,59.24,50.9,56,20,56.38,62.99,65.7,65.56,53.3,15.52,-103.8
503.7,49,65.31,64.7,63.04,62.2,67.11,68.1,69.52,70.8,68.39,67,65.12,65.23,27.61,12.96,15.88,-1.227,20.24,18.56,1.007,-0.6727,33.34,2.134,1.647,274.5,214.3,3.4,0,58.9,56.1,69.9,71,0,63.9,5.1,110.9,41.4,15.4,37,36,7.426,7.65,11.53,20,0,107.3,88.9,138,81,2.5,2.5,40,60,100,58.98,50.86,56,20,56.38,63.36,66.68,65.43,44.6,19.4,-46.33
513.7,49,65.14,64.7,62.75,61.9,67.39,68.4,69.85,71.2,68.72,67.16,64.96,65.07,28.07,12.95,17.75,-2.632,21.4,19.71,1.011,-0.6742,35.49,2.12,1.659,274.5,214.9,5,1.6,57,53.8,72.8,75.5,0,63.6,6.6,113.6,41.7,22.7,43,41,12.02,12.18,10.74,20,0,107.1,89,136.5,81.7,2.8,2.7,40,60,100,58.73,50.83,56,20,56.38,63.81,68.2,65.39,41.89,8.656,-30.35
523.7,49,65.02,64.7,62.59,61.7,67.6,68.6,70.14,72,69.13,67.29,64.83,65.03,28.93,11.52,20.97,-3.56,21.93,20.24,1.758,0.06032,35.2,2.191,1.605,273.7,216.6,4.6,0,57,53.8,71.9,73.5,0.1,63.1,6.5,115.7,44.1,20.2,42,39,10.59,10.41,11.04,20,0,107.1,89,138.5,83.4,3.4,3.1,40,60,100,58.47,50.8,56,20,56.38,64.22,69.26,65.72,35.3,11.92,9.602
533.7,49,64.9,64.8,62.3,61.2,67.89,68.7,70.59,72.7,69.45,67.45,64.67,65.03,30.82,12.93,22.86,-4.963,23.28,21.23,3.218,1.162,40.41,2.026,1.736,273.9,215.4,6.4,0.5,54.8,51.1,73.2,76,2.1,62.5,7.7,117.8,44.6,25.1,42,40,13.89,12.82,10.89,20,0,106.9,89.4,136,83.8,4,3.6,40,60,100,58.22,50.76,56,20,56.43,64.63,70.16,66.17,37.84,19.36,19.53
543.7,49,64.9,65,61.94,60.9,68.13,69.2,71.04,72.8,69.78,67.61,64.55,64.99,32.99,14.26,24.6,-5.867,26.63,23.47,3.958,0.7957,38.07,2.459,1.43,272.5,215.7,9.2,1.9,51.7,47.4,74.7,78.4,3.3,62,10.7,119.2,44.8,31.7,46,44,15.72,13.55,10.32,20,0,106.9,89.4,137.5,87.3,3.6,4.1,40,60,100,57.97,50.73,56,20,56.43,65.04,70.78,66.62,39.74,22.87,12.52
