Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
163.6,50,66.99,66.5,66.03,65.1,67.23,67.8,68.54,69.2,67.65,67,66.84,66.95,14.62,9.915,7.279,-2.572,8.575,7.256,1.011,-0.3078,32,0.9423,3.731,268.2,215.2,2.6,1.2,62.7,61.1,70.6,72,0,68.7,6,96.1,25.6,10.9,37,35,10.74,20.88,11.7,20,0,105.3,91,135.5,73.6,1.8,1.2,0,0,100,50,48,56,25,56.38,63.4,67.17,67.11,33.93,24.27,94.08
173.6,50,66.86,66.5,65.87,65.1,67.39,67.8,68.74,69.7,67.86,67.08,66.76,66.87,15.14,9.952,8.683,-3.499,8.949,7.996,1.013,0.05997,31.97,0.9843,3.572,269.2,215.4,2.6,0.9,62.5,60.9,70.6,72,0,68.3,5.8,99.8,29.5,10.4,36,35,10.21,19.19,11.7,20,0,105.5,91.2,131.5,69.3,1.8,1.4,0,0,100,50,48,56,25,56.38,63.6,67.01,66.99,33.09,24.3,77.29
183.6,50,66.78,66.4,65.7,65.1,67.56,67.9,68.91,69.7,68.02,67.16,66.63,66.75,15.1,9.928,9.58,-4.408,9.716,8.391,1.016,-0.309,32.79,1.042,3.375,268.6,216,3,1.2,62,60.1,70.9,72.5,0,67.8,5.7,103.7,33,12.1,37,36,13.86,26.1,11.53,20,0,105.5,91.4,133,73.1,1.6,1.4,0,0,100,50,48,56,25,56.38,63.73,66.93,66.91,32.46,24.38,67.2
193.6,50,66.66,66.5,65.58,65,67.64,68.1,69.11,69.8,68.23,67.25,66.51,66.62,16.56,9.982,11.01,-4.432,9.705,8.382,1.014,-0.3093,32.1,1.063,3.307,270,215.8,2.7,0.3,62.3,60.6,70.3,71.5,0,67.5,5.3,107.3,36.9,11.1,37,36,7.983,13.71,11.53,20,0,105.3,91.6,134,72.3,1.9,1.5,0,0,100,50,48,56,25,56.38,63.85,66.8,66.83,32.1,24.34,68.87
203.6,50,66.54,66.4,65.46,64.8,67.8,68.3,69.32,70.1,68.43,67.37,66.43,66.58,16.94,9.934,11.88,-4.87,9.751,8.792,1.389,0.4299,32.52,1.054,3.335,268.8,216.9,2.7,0.2,62,60.1,70.3,71.5,0,67.2,4.9,110.9,40.8,11.4,37,36,7.236,12.15,11.53,20,0,105.3,91.7,135,73.4,1.8,1.6,0,0,100,50,48,56,25,56.34,63.97,66.72,66.7,31.26,33.34,69.84
213.6,50,66.45,66.4,65.29,64.7,67.93,68.3,69.44,70.1,68.59,67.41,66.39,66.5,16.87,9.434,13.2,-5.76,10.48,9.887,1.018,0.4292,33.86,1.088,3.233,267.6,216.5,3.8,0.5,60.9,58.6,70.6,72,0,67,6,114.2,44.1,11.9,38,37,11.38,19.19,11.36,20,0,105.5,91.9,134.5,73.1,1.8,1.9,0,0,100,50,48,56,25,56.34,64.09,66.68,66.66,29.21,24.42,67.09
223.6,50,66.37,66.2,65.17,64.5,68.09,68.6,69.64,70.6,68.84,67.53,66.31,66.46,17.24,8.932,14.49,-6.186,10.83,10.24,1.385,0.7977,32.53,1.171,3.003,266.2,216.3,3.1,0,61.4,59.3,69.9,71,0,66.7,5.3,117.4,47.7,11.4,38,37,10.01,16.52,11.36,20,0,105.7,92.1,133,72.4,2,1.7,0,0,100,50,48,56,25,56.34,64.22,66.64,66.58,27.23,33.25,78
233.6,50,66.33,66.1,65.01,64.5,68.21,68.7,69.85,70.8,69.04,67.61,66.27,66.38,18.4,9.056,16.08,-6.733,11.97,11.38,1.02,0.4297,33.04,1.273,2.761,269.9,216.8,3.1,0,61.4,59.3,68.8,69.5,0,66.4,5,120.4,51.6,10.7,37,36,10.43,16.12,11.53,20,0,105.7,92.5,135.5,74.9,2.2,1.6,0,0,100,50,48,56,25,56.3,64.38,66.56,66.54,26.91,24.48,78.9
243.6,50,66.29,66.2,64.88,64.4,68.34,68.6,70.05,70.8,69.21,67.66,66.22,66.34,19.27,9.492,17.41,-7.633,12.6,12.02,1.01,0.4257,34.66,1.279,2.75,269.2,215,4.1,0,60.1,57.5,69.9,71,0,66.1,5.8,123.2,53.3,11.8,38,37,11.23,16.57,11.36,20,0,105.9,92.6,134,73.8,2.2,1.7,0,0,100,50,48,56,25,56.3,64.5,66.52,66.46,27.78,24.25,83.34
253.6,50,66.21,66.1,64.72,64,68.5,68.9,70.26,70.9,69.37,67.7,66.14,66.26,19.65,9.913,18.71,-8.977,13.44,12.85,1.018,0.4289,32.92,1.435,2.45,268.1,216.6,3.5,0,60.4,58,69.5,70.5,0,66.1,5.8,125.5,56.5,12.8,39,38,11.07,16.03,11.2,20,0,106.1,93,134,74.7,2,2.2,0,0,100,50,48,56,25,56.3,64.59,66.44,66.46,28.72,24.43,84.05
263.6,50,66.17,65.9,64.6,64,68.62,69,70.38,71.1,69.54,67.82,66.02,66.17,19.69,9.475,19.21,-8.996,14.08,12.76,1.378,0.05991,33.37,1.483,2.37,268.7,215.1,3.5,0,60.3,58,69.5,70.5,0,65.6,5.4,128.2,58.4,12.7,37,36,13.63,19.69,11.53,20,0,106.3,93.4,132.5,73.5,2.2,2,0,0,100,50,48,56,25,56.3,64.71,66.35,66.29,27.05,33.08,90.25
273.6,50,66.13,65.9,64.47,63.9,68.7,69,70.59,71.2,69.7,67.86,65.98,66.09,20.97,9.887,20.49,-9.409,14.89,13.57,1.017,-0.31,35.44,1.478,2.379,267.5,216.3,5,0,58.9,56.1,70.9,72.5,0,65.4,6.2,129.8,59.2,14.9,39,38,14.08,19.09,11.2,20,0,106.5,93.4,135,52.5,2.3,2,0,0,100,50,48,56,25,56.26,64.79,66.31,66.25,27.82,24.4,90.37
283.6,50,66.04,65.9,64.31,63.6,68.83,69.2,70.75,71.5,69.94,67.94,65.94,66.05,21.49,9.002,22.39,-9.896,15.59,14.64,1.014,0.06008,33.21,1.65,2.13,268.3,215.7,4.5,0,59.2,56.4,70.3,71.5,0,65.3,6.1,132,61.4,15.4,39,38,12.46,16.48,11.2,20,0,106.7,93.9,133.5,76.1,2.3,2.2,0,0,100,50,48,56,25,56.26,64.95,66.23,66.17,24.86,24.35,92.9
293.6,50,66,65.8,64.15,63.7,68.91,69.4,70.95,71.7,70.11,67.98,65.9,66.01,22.84,9.45,23.73,-10.34,16.66,15.71,1.013,0.05997,33.63,1.742,2.018,268,215.3,4.6,0,58.9,56.2,69.5,70.5,0,65,6.1,133.2,64.3,14.8,37,36,11.91,14.83,11.53,20,0,106.9,94.1,133,75.8,2.3,2.2,0,0,100,50,48,56,25,56.26,65.08,66.19,66.13,25.73,24.32,90.6
303.6,50,65.92,65.8,64.02,63.6,68.99,69.4,71.08,71.7,70.27,68.07,65.86,65.97,23.33,9.005,24.68,-10.36,16.97,16.39,1.009,0.4254,35.33,1.689,2.082,268.4,214.6,6.4,0,57.2,54,71.2,73,0.4,65,7.7,134.7,63.8,17.5,39,38,12.98,15.82,11.2,20,0,107.1,94.6,133.5,78.5,2.3,2.2,0,0,100,50,48,56,25,56.22,65.16,66.11,66.09,24.18,24.2,90.17
313.6,50,65.88,65.8,63.9,63.4,69.11,69.5,71.24,71.7,70.4,68.11,65.82,65.93,23.73,9.44,25.54,-11.25,17.89,17.3,1.019,0.4298,33.12,1.899,1.852,267.7,216.8,6.3,0,57,53.8,70.6,72,0,64.7,7.7,136.5,65.9,18.3,39,38,12.57,15.06,11.2,20,0,107.3,95,131.5,76.2,2.2,2.5,0,0,100,50,48,56,25,56.22,65.28,66.07,66.05,25.01,24.47,86.38
323.6,50,65.8,65.6,63.82,63.4,69.28,69.7,71.36,72.2,70.52,68.23,65.73,65.89,23.22,9.416,25.47,-11.67,17.75,17.16,1.378,0.7923,33.42,1.867,1.883,267,215.1,6.6,0,56.8,53.5,70.6,71.5,0,64.5,7.7,137.1,66.8,18,37,36,14.19,17.39,11.53,20,0,107.7,95.2,133,78.2,2.5,2.2,0,0,100,50,48,56,25,56.22,65.4,65.98,65.97,24.61,33.07,87.14
333.6,50,65.76,65.6,63.74,63.4,69.36,69.8,71.53,71.8,70.68,68.27,65.73,65.89,24.29,9.478,27.02,-12.21,18.23,18.01,1.387,1.167,35.15,1.824,1.928,268.8,216.5,9,0,54.4,50.6,71.6,73.5,1,64.4,9.9,138.7,67.1,21.8,39,38,13.86,16.23,11.2,20,0,108,95.5,132.5,80.9,2.1,2.2,0,0,100,50,48,56,25,56.22,65.45,65.94,65.97,24.66,33.29,89.61
343.6,50,65.72,65.6,63.65,63.4,69.44,69.8,71.65,72,70.76,68.31,65.65,65.81,24.82,9.969,27.57,-12.71,18.48,17.89,1.378,0.7928,33.29,1.952,1.801,269.7,215.1,9,0,54.4,50.6,71.2,73,0.5,64.2,9.8,139.7,68.5,22.7,39,38,10.97,12.57,11.2,20,0,108.4,95.9,130,77.9,2.2,2.2,0,0,100,50,48,56,25,56.18,65.53,65.86,65.89,25.6,33.07,94.63
353.6,50,65.68,65.6,63.57,63.4,69.56,69.8,71.73,72.3,70.89,68.39,65.61,65.76,24.3,9.482,27.95,-13.13,18.94,18.35,1.385,0.7964,33.41,1.994,1.764,268.9,216.2,9.8,0,53.8,49.9,70.6,72,0.2,64,10.2,140.4,69.8,22.2,37,35,14.58,17.07,11.7,20,0,108.6,96.2,130,79.1,2.5,2,0,0,100,50,48,56,25,56.18,65.65,65.86,65.84,24.03,33.24,92.3
363.6,50,65.63,65.6,63.53,63.4,69.65,69.8,71.77,72.2,70.97,68.47,65.61,65.81,23.76,8.996,27.86,-13.09,19.08,18.86,1.766,1.546,34.85,1.925,1.827,268.1,217.7,12.1,0,51.3,46.9,72.2,74.5,1.8,64,12.7,141.3,69.1,26.1,39,38,18.38,22,11.2,20,5,109,96.6,132.5,84,2.4,2,0,0,100,50,48,56,25,56.18,65.69,65.86,65.84,22.7,42.39,86.6
373.6,50,65.63,65.8,63.53,63.4,69.77,70,71.9,72,71.13,68.56,65.61,65.81,23.72,8.524,28.73,-13.53,18.96,18.74,1.755,1.536,32.86,2.028,1.733,267.7,216.4,11.7,0,51.7,47.4,71.9,74,1.5,63.9,12.4,141.7,69.8,27.8,39,38,16.12,19.32,11.2,20,5,109.2,97,127.5,78.8,2.2,2.4,0,0,100,50,48,56,25,56.18,65.77,65.86,65.84,21.33,42.13,93.03
383.6,50,65.59,65.8,63.53,63.4,69.85,70,71.98,72.7,71.21,68.6,65.57,65.76,23.75,8.535,29.22,-14,18.44,18.23,1.741,1.524,33.31,1.947,1.806,268,214.7,11,0,52.4,48.3,71.9,74,1.6,63.9,11.7,142.6,70.7,26,37,36,14.64,17.53,11.53,20,5,109.6,97.5,130,81,2.7,2.4,0,0,100,50,48,56,25,56.18,65.81,65.86,65.84,21.26,41.79,100.8
393.6,50,65.59,65.8,63.53,63.4,69.85,70,72.06,72.5,71.26,68.64,65.61,65.76,24.76,9.024,29.33,-13.59,18.52,18.67,1.381,1.531,35.25,1.848,1.903,269,215.6,12.1,1,51,46.6,73.5,76.5,3.2,63.7,12.4,143.2,69.7,29.3,39,38,13.34,15.32,11.2,20,5,110.1,97.9,128,80,2.4,2.4,0,0,100,50,48,56,25,56.18,65.85,65.82,65.8,22.39,33.15,97.69
403.6,50,65.63,65.9,63.49,63.3,69.93,70.1,72.14,72.5,71.38,68.68,65.61,65.81,24.77,8.568,30.25,-14.06,19.32,19.1,1.755,1.535,33.57,2.024,1.738,269,216.3,11.2,1.6,52.2,48,74.1,77.5,4,63.7,11.6,144,69.5,29.3,39,38,14.42,16.56,11.2,20,5,110.3,98.2,129.5,79.8,2.4,2.5,0,0,100,50,48,56,25,56.14,65.94,65.86,65.8,20.99,42.11,99.18
413.7,50,65.63,65.6,63.45,63.4,70.02,70.1,72.22,73,71.42,68.76,65.65,65.81,24.68,8.997,29.69,-14.01,19.59,19.73,1.378,1.527,34.06,2.022,1.739,268.1,215.1,10.3,0.5,53,49,73.5,76.5,3.4,63.7,10.7,144.3,70.8,27.5,38,37,16.15,18.61,11.36,20,5,110.7,98.6,130,80.2,2.9,2.3,0,0,100,50,48,56,25,56.18,65.98,65.86,65.84,22.04,33.08,89.91
423.6,50,65.63,65.8,63.41,63.3,70.1,70.1,72.35,72.8,71.54,68.8,65.65,65.85,25.03,8.957,30.47,-14.4,20.06,20.21,1.755,1.905,35.97,1.961,1.793,266.9,216.3,11,1.9,51.9,47.7,74.7,78.4,4.9,63.7,11.6,144.7,70,30.6,42,40,18.51,21.03,10.89,20,5,110.9,98.9,132,83.2,2.7,2.7,0,0,100,50,48,56,25,56.14,66.02,65.9,65.84,21.76,42.13,89.88
433.6,50,65.63,65.8,63.29,62.9,70.14,70.3,72.51,73,71.58,68.84,65.61,65.81,26.46,10.35,30.55,-14.44,21.26,21.04,1.763,1.543,34.55,2.164,1.625,267.6,217.3,10.1,1.7,52.8,48.8,74.7,78.4,3.8,63.6,11,145.4,70.4,29.5,40,39,16.28,17.5,11.04,20,5,111.3,99.4,130,80.9,2.7,2.7,0,0,100,50,48,56,25,56.14,66.06,65.86,65.84,25.03,42.31,83.27
443.6,50,65.63,65.6,63.16,62.9,70.22,70.3,72.59,73.1,71.66,68.84,65.61,65.72,26.46,10.35,31.46,-15.35,22.29,22.07,1.017,0.798,35.26,2.223,1.582,267.6,216.5,9.8,0.9,53.1,49.1,74.4,78,3.7,63.4,10.4,145.4,71.3,29,39,38,20.6,22.14,11.2,20,5,111.8,99.8,129.5,79.5,3.5,2.7,0,0,100,50,48,56,25,56.14,66.1,65.82,65.8,24.94,24.42,79.88
453.6,50,65.59,65.6,63.04,62.8,70.26,70.4,72.72,73.1,71.79,68.88,65.57,65.72,27.4,10.36,32.41,-15.37,22.92,22.7,1.38,1.162,36.83,2.188,1.607,267.9,215.4,11.1,2.6,51.8,47.5,75.7,79.9,4.9,63.1,11.4,145.8,70.1,31.5,42,40,21.07,21.87,10.89,20,5,112,100.1,129.5,81.3,2.7,2.8,0,0,100,50,48,56,25,56.14,66.18,65.78,65.76,24.75,33.11,80.23
463.6,50,65.55,65.4,62.88,62.5,70.3,70.6,72.84,73.5,71.95,68.97,65.53,65.68,28.16,9.848,33.14,-14.83,23.94,23.72,1.375,1.158,34.98,2.407,1.461,266.4,214.7,10,1.2,52.6,48.5,74.7,78.4,4.6,62.9,10.5,145.8,71.1,31.4,42,40,20.15,20.35,10.89,20,5,112.2,100.5,130,79.9,3.1,2.8,40,0,100,50,48,56,20,56.14,66.26,65.78,65.72,23.34,33.01,75.69
473.9,49,65.51,65.3,62.75,62.6,70.42,70.4,73.04,73.8,72.07,69.01,65.45,65.6,29.35,10.86,34.37,-15.89,24.76,24.18,1.38,0.7949,34.83,2.5,1.406,268.9,215.5,9.7,0.6,52.8,48.7,74.4,78,4.6,62.8,10.2,145.4,71,29.7,39,38,18.71,18.14,11.2,20,5,112.9,100.7,129,79.4,3.2,2.8,40,0,100,49.83,47.98,56,20,56.14,66.39,65.78,65.68,25.43,33.13,79.77
483.7,49,65.47,65.3,62.71,62.3,70.51,70.8,73.13,73.6,72.16,69.01,65.41,65.52,29.35,10.86,35.29,-16.81,24.66,24.08,1.009,0.4254,36.98,2.345,1.499,269,214.6,10.8,2.4,51.3,47.2,76.3,80.9,5.1,62.8,11.3,145.1,69.5,33,43,41,20.51,19.87,10.74,20,5,113.1,101.1,132,83.8,2.8,3,40,0,100,49.66,47.97,56,20,56.1,66.47,65.7,65.64,25.14,24.21,85.46
493.7,49,65.43,65.3,62.59,62.3,70.59,70.9,73.25,73.8,72.32,69.09,65.32,65.48,29.72,10.37,36.1,-16.75,25.55,24.6,1.384,0.4281,35.39,2.539,1.385,268.2,215.9,10.2,1.5,52.1,47.9,75.3,79.4,4.9,62.5,10.6,145.4,70.1,31.7,42,40,20.74,19.85,10.89,20,5,113.6,101.5,131.5,82.3,2.9,3,40,0,100,49.49,47.95,56,20,56.1,66.59,65.66,65.56,23.72,33.21,85.46
503.6,49,65.35,65.3,62.47,62.3,70.67,70.8,73.33,74.1,72.48,69.13,65.32,65.44,29.78,9.475,37.55,-17.25,25.9,25.68,1.015,0.7959,35.93,2.534,1.387,268.7,215.8,10.1,1.6,52.2,48,75.7,79.9,4.5,62.5,10.2,145.1,70.1,30.9,39,38,22.3,21.3,11.2,20,5,113.8,101.9,129.5,80.5,3.2,3,40,0,100,49.32,47.93,56,20,56.1,66.71,65.78,65.56,21.42,24.35,84.93
513.7,49,65.35,65.1,62.39,62.2,70.79,70.9,73.49,74.1,72.65,69.21,65.28,65.44,30.17,9.455,38.39,-17.67,26.57,25.99,1.379,0.794,37.42,2.496,1.408,268.2,215.2,11.1,2.3,51,46.7,76.6,81.4,5.8,62.3,11.2,144.7,68.5,34.4,43,41,24.76,23.34,10.74,20,5,114,102.5,130.5,82.6,3,2.9,40,0,100,49.15,47.92,56,20,56.14,66.96,66.07,65.52,20.97,33.11,86.64
523.7,49,65.31,65.3,62.3,62,70.92,71.4,73.66,74.3,72.77,69.21,65.2,65.35,30.66,9.921,39.8,-19.06,26.91,25.96,1.378,0.4258,35.4,2.673,1.315,268.4,215.1,10.2,1.7,51.8,47.5,76,80.4,4.8,62.3,10.8,145.1,68.7,32.9,43,41,22.24,20.63,10.74,20,5,114.5,102.8,131.5,82.7,3.1,3.3,40,0,100,48.98,47.9,56,20,56.14,67.21,65.9,65.56,21.52,33.06,93.3
533.9,49,65.23,65.3,62.18,62.2,71.04,71.4,73.78,74.4,72.89,69.29,65.16,65.35,30.57,9.894,40.14,-19.46,27.39,26.8,1.751,1.165,35.76,2.693,1.306,267.7,215.9,10.4,0.6,51.8,47.5,75,78.9,4.6,62.2,10.4,144.7,69.7,31.9,40,39,24.56,22.85,11.04,20,5,114.7,103.3,127.5,79.2,3.2,3.1,40,0,100,48.81,47.88,56,20,56.1,67.45,66.07,65.6,20.92,42.04,88.94
543.7,49,65.23,65.3,62.14,62,71.12,71.4,73.86,74.4,73.06,69.38,65.16,65.35,30.58,8.983,41.07,-19.47,27.74,27.15,1.75,1.164,37.98,2.568,1.369,267.8,215.7,11,2.3,50.8,46.6,77.3,82.4,6.2,62,11,144.3,66.7,35,43,41,27.96,26,10.74,20,5,115.3,103.7,130.5,83.4,3.2,3.3,40,0,100,48.64,47.86,56,20,56.1,67.7,66.15,65.64,18.59,42.01,90.75
553.7,49,65.23,65.3,62.1,62,71.2,71.5,74.03,74.7,73.18,69.42,65.12,65.31,31.36,9.399,41.8,-19.84,28.1,27.15,1.75,0.7957,35.69,2.768,1.27,266.6,215.7,10.5,1.9,51.5,47.2,76.6,81.4,4.9,61.9,10.4,144.3,67.7,33.9,43,41,24.23,21.97,10.74,20,0,115.3,103.9,130,82,3.2,3.4,40,0,100,48.47,47.85,56,20,56.14,67.9,66.23,65.64,19.18,42,93.45
