Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
103.6,39,64.32,64.7,64.27,63.9,64.2,64.2,64.32,65.3,64.29,64.22,64.3,64.58,1.358,0.307,0.8761,0.1744,0.4963,0.2794,2.466,2.249,29.58,0.05899,29.58,269.5,214,2.8,4.1,61.2,59,69.5,70.5,1.1,75.6,14.7,72.8,3.3,11.7,34,33,28.33,593.5,12.06,20,0,110.3,85.6,147.4,87.5,1.2,0.7,0,0,100,100,57,56,0,64.41,68.56,64.96,65.07,1.777,59.19,262.7
113.6,39,64.37,64.7,64.15,63.7,64.24,64.4,64.61,65.9,64.38,64.22,64.34,64.62,4.13,2.614,1.802,-0.2856,1.962,1.745,2.473,2.256,29.53,0.2336,15.05,270.3,214.6,2.9,4,60.7,58.3,69.9,71,1.1,72.8,12,74.6,4.8,13.2,34,33,21.91,150.9,12.06,20,0,110.1,85.4,142.4,82.9,1.5,1,0,0,100,100,57,56,0,64.41,68.6,64.96,65.03,14.98,59.36,228.4
123.6,39,64.41,64.5,64.02,63.4,64.36,64.8,64.94,66.4,64.54,64.34,64.38,64.58,6.458,4.474,2.271,-0.2873,3.422,3.204,1.739,1.521,29.21,0.4119,8.536,271.2,214.3,2.5,3.5,60.8,58.5,69.9,71,0.8,70.6,9.8,76.8,6.4,13,33,32,18.53,81.6,12.25,20,0,110.1,85.8,141.9,82.4,1.4,1.2,0,0,100,100,57,56,0,64.41,68.56,64.92,64.94,25.89,41.73,194.3
133.6,39,64.41,64.7,63.86,63.3,64.49,65.1,65.3,66.8,64.83,64.58,64.38,64.58,9.186,5.371,2.72,1.095,4.922,4.703,1.752,1.533,29.8,0.5806,6.056,269.9,215.9,2.5,1.3,60.6,58.2,68.8,68.5,0,69,8.3,79.7,11.2,10.2,34,33,14.81,45.86,12.06,20,0,109.8,85.6,142.9,83.8,1.7,1.6,0,0,100,100,57,56,0,64.45,68.56,64.88,64.94,31.39,42.04,157
143.6,39,64.45,64.5,63.7,63.1,64.69,65.3,65.63,67.2,65.15,64.75,64.38,64.58,10.5,5.336,4.531,0.631,6.787,6.198,1.758,1.169,29.76,0.8018,4.385,268.1,216.7,2.7,1.6,60.6,58.2,68.8,69.5,0,67.5,7.1,83.2,14.7,12,35,34,16.71,45.28,11.87,20,0,109.8,85.6,142.9,83.8,1.8,1.4,0,0,100,100,57,56,0,64.41,68.6,64.84,64.86,30.58,42.19,119.3
153.6,39,64.41,64.5,63.53,62.8,64.86,65.6,65.96,67.8,65.44,64.99,64.34,64.54,12.4,5.828,5.019,1.554,7.844,7.259,1.747,1.161,30.78,0.8961,3.923,269.7,215.3,2.7,1.4,60.2,57.7,69.2,70,0,66.4,6.2,86.8,17.8,11.8,34,33,14.76,33.84,12.06,20,0,109.8,86,146.9,87.1,2,1.6,0,0,100,100,57,56,0,64.41,68.56,64.8,64.82,33.73,41.92,95.47
163.6,39,64.41,64.5,63.37,62.6,65.06,65.9,66.37,68.3,65.81,65.24,64.3,64.54,14.74,6.303,6.413,2.02,9.289,8.339,2.109,1.158,33.53,0.974,3.61,270.3,214.7,3.4,2.3,59.2,56.4,70.6,72,0,65,5.8,90.5,19.9,15.6,37,36,14.38,27.76,11.53,20,0,109.4,86,148.4,91,2.2,1.9,0,0,100,100,57,56,0,64.45,68.56,64.76,64.78,36.84,50.61,70.16
173.6,39,64.37,64.4,63.16,62.2,65.35,66.2,66.82,68.6,66.18,65.44,64.34,64.54,16.57,7.22,8.252,1.096,10.79,10.57,1.748,1.529,33.16,1.144,3.074,270.1,215.3,3.3,2.3,59,56.2,70.9,72.5,0,62.2,3.3,94.6,23.9,17.6,39,38,12.83,22.03,11.2,20,0,109.4,86,149.9,92.5,2.4,2.2,0,0,100,100,57,56,0,64.45,68.6,64.76,64.74,41.78,41.94,16.47
183.6,39,64.37,64.5,62.92,62,65.55,66.5,67.27,69.5,66.63,65.77,64.34,64.49,19.36,7.23,9.646,2.483,13.02,12.8,1.382,1.164,35.4,1.293,2.72,270.4,215.8,3.1,2.1,58.8,55.9,71.6,73.5,0,60.6,2,98.2,26.8,17.8,38,37,13.11,19.26,11.36,20,0,109,86.1,150.4,93.2,2.8,2.6,0,0,100,100,57,56,0,64.41,68.6,64.72,64.7,41.43,33.17,-36.7
193.6,39,64.41,64.4,62.67,61.6,65.84,66.8,67.8,70.1,67.12,66.1,64.3,64.49,22.01,7.65,11.43,2.928,15.52,14.57,1.743,0.7919,37.8,1.444,2.435,269.1,214.8,4.2,3.7,57.2,54,73.8,77,2.1,59.9,2.5,101.5,27.4,22.7,43,41,14.99,19.37,10.74,20,0,108.6,86.1,149.9,94.8,3.1,3,0,0,100,100,57,56,0,64.45,68.6,64.67,64.66,44.27,41.83,-73.89
203.6,39,64.37,64.4,62.34,60.9,66.21,67.3,68.42,70.8,67.53,66.35,64.22,64.41,24.81,9.962,13.29,1.554,18.12,16.8,1.745,0.4259,36.69,1.736,2.025,269.5,215.1,3.9,3.9,57.2,54,74.7,78.4,2.9,59.4,2.3,104.5,30,24.6,44,42,13.16,15.09,10.6,20,0,108.6,86.3,150.9,95.9,3.3,3.5,0,0,100,100,57,56,0,64.45,68.6,64.63,64.62,57.65,41.87,-71.09
213.6,39,64.32,64.2,61.89,60.6,66.41,67.8,68.91,71.5,68.06,66.75,64.18,64.37,27.79,9.422,14.55,3.821,21.93,20.61,1.757,0.4294,37.8,2.04,1.723,267.2,216.6,3.6,3.5,56.9,53.7,75,78.9,4.3,59.6,2.6,107.3,32.5,25.2,43,41,17.21,17.61,10.74,20,0,108.4,86.6,150.9,95.9,3.6,3.7,0,0,100,100,57,56,0,64.45,68.6,64.59,64.53,54.53,42.17,-111.3
223.6,39,64.28,64,61.57,60.2,66.78,68.1,69.52,71.7,68.68,67.12,64.18,64.25,30.72,9.483,17.39,3.845,24.53,23.57,0.6486,-0.3105,37.25,2.315,1.519,268.9,216.7,3.5,3,56.8,53.5,74.7,78.4,4.9,60,3.1,109.6,34.8,25.4,42,40,15.49,14.34,10.89,20,0,108.2,86.5,150.4,95.4,3.6,3.7,0,0,100,100,57,56,0,64.49,68.6,64.51,64.45,55.42,15.57,-95.54
233.6,39,64.2,64,61.24,60.2,67.19,68.7,70.1,72,69.29,67.53,64.1,64.17,32.68,9.059,19.76,3.859,26.8,25.84,0.6503,-0.31,38.14,2.47,1.423,270,217.1,4.6,4.4,55.9,52.2,76.9,81.9,7.1,59.9,4.3,111.8,35.1,29.4,45,43,17.46,15.2,10.46,20,0,108,87,151.8,98.3,3.3,3.7,0,0,100,100,57,56,0,64.45,68.6,64.39,64.37,52.42,15.61,-83.02
243.6,39,64.16,63.9,60.91,60,67.48,68.9,70.46,73.1,69.86,67.86,63.97,64.09,33.3,6.695,22.32,4.281,29.12,27.44,1.011,-0.6747,39.92,2.565,1.371,267.5,215.1,4.9,3.8,55,51.4,76.9,81.9,7.1,59.7,4.4,114,37.3,30.3,44,42,25.23,21.55,10.6,20,0,108,87.2,150.4,98,4.1,3.9,0,0,100,100,57,56,0,64.45,68.6,64.31,64.29,38.74,24.27,-61.27
253.6,39,64.04,63.9,60.71,59.4,67.89,69.2,71.08,73.5,70.4,68.27,63.93,64.09,35.58,7.606,23.69,4.281,29.73,28.78,1.373,0.4246,42.52,2.458,1.43,267.5,214.2,6.6,5.7,52.8,48.7,79.2,85.4,9.5,59.4,6.6,115.6,36.7,35.7,47,45,21.98,17.57,10.19,20,0,108,87.2,149.9,99.9,4.3,4.5,0,0,100,100,57,56,0,64.45,68.6,64.22,64.25,44.02,32.95,-57.54
263.6,39,64,63.9,60.34,59.3,68.25,69.7,71.69,74.1,70.89,68.6,63.89,64.04,38.35,8.983,25.54,3.827,32.65,31.7,1.372,0.4239,40.85,2.811,1.251,267.7,214.2,8.7,5.1,50.7,46.1,78.9,84.9,9.5,59.1,8.5,116.7,37.8,39.8,48,46,20.83,15.45,10.06,20,0,107.7,87.3,148.9,101.7,4.3,4.6,0,0,100,100,57,56,0,64.49,68.6,64.18,64.25,52.5,32.93,-64.67
273.6,39,64,63.7,59.97,59.3,68.62,70,72.1,74.6,71.5,69.01,63.85,64,38.68,6.679,27.73,4.27,36.16,34.84,1.381,0.05932,41.29,3.079,1.142,266.9,215.5,11.5,4.3,47.9,43.2,78.9,84.9,9.7,58.6,11,118.1,39.2,41.7,45,43,32.42,23.83,10.46,20,0,107.7,87.7,146.9,102.9,4.5,4.4,0,0,100,100,57,56,0,64.49,68.6,64.18,64.17,39.04,33.14,-68.37
283.6,39,63.87,63.7,59.81,59.4,68.95,70.3,72.67,74.6,72.12,69.38,63.77,63.96,41.66,6.259,30.65,4.754,36.57,35.62,1.75,0.7959,43.22,2.975,1.182,268.5,215.8,12,4.9,47.4,42.7,79.5,85.9,11.1,58.3,10.3,119,38.7,42.4,48,46,25.33,17.3,10.06,20,0,107.5,88,145.9,102.7,4.2,4.3,0,0,100,100,57,56,0,64.45,68.6,64.1,64.08,36.22,42.01,-43.56
293.6,39,63.83,63.9,59.6,59.1,69.36,70.8,73.13,75,72.52,69.74,63.77,63.92,41.64,6.643,30.75,4.247,38,37.42,1.381,0.7939,43.14,3.097,1.135,265.4,215.5,9.5,5.5,49.6,45,80.7,87.9,11.2,58.3,8.7,119.9,39.2,43.3,51,48,30.36,20.74,9.8,20,0,107.3,88,147.4,101.6,4.2,4.8,0,0,100,100,57,56,0,64.45,68.6,64.02,64.08,38.44,33.14,-57.55
303.6,39,63.83,64,59.4,58.8,69.69,71.1,73.49,76,73.02,70.11,63.77,63.96,42.4,5.322,32.34,4.734,40.04,39.45,1.757,1.167,44.07,3.195,1.101,267.4,216.6,9.9,4.4,48.9,44.3,80.4,87.4,10.3,58.2,9.5,120.7,40.5,43.1,49,47,35.78,24,9.926,20,0,107.5,88.3,148.4,103.3,4.8,5.2,0,0,100,100,57,56,0,64.53,68.64,64.06,64.08,31.1,42.17,-58.76
313.6,39,63.83,64.2,59.15,58.6,70.06,71.4,74.03,76.2,73.51,70.44,63.81,64.04,44.43,5.805,34.33,4.299,41.97,41.76,2.112,1.894,46.53,3.172,1.109,268.6,215.1,11,5.3,47.6,42.9,81.5,89.4,11,57.7,9.7,121.5,39.9,46.4,52,50,37.88,24.25,9.553,20,0,107.1,88.3,148.4,104.7,4.8,5.6,0,0,100,100,57,56,0,64.49,68.64,64.14,64.17,33.59,50.7,-58.11
323.6,39,63.87,64,58.95,58.3,70.38,71.7,74.52,76.8,73.96,70.69,63.85,64.04,46.16,6.249,36.54,3.374,44.18,43.96,1.746,1.528,45.78,3.393,1.036,268,215.2,9.2,5.5,49.1,44.5,81.8,90.8,10.6,57.5,8.6,122,40.4,46.5,53,51,38.81,23.91,9.433,20,0,107.3,88.7,149.4,104.1,5,5.7,0,0,100,100,57,56,0,64.53,68.6,64.18,64.17,36.89,41.89,-54.45
333.6,39,63.92,64,58.74,58,70.71,72,75.01,77.6,74.49,71.05,63.89,64.04,48.03,5.797,38.4,3.834,46.44,46.22,1.38,1.162,47.12,3.465,1.015,268.2,215.4,8.5,5,49.7,45.1,82.6,91.3,10.8,57.4,7.7,122.7,39.9,46.8,52,50,41.53,24.59,9.553,20,0,107.3,88.9,149.4,103.5,5.6,6,0,0,100,100,57,56,0,64.49,68.6,64.14,64.12,33.88,33.12,-54.65
343.6,39,63.87,64,58.5,57.9,71.08,72.3,75.54,78.1,74.98,71.46,63.85,64.04,49.48,6.208,39.02,4.259,48.4,48.19,1.752,1.534,49.7,3.425,1.027,266.2,216,10,5.7,47.9,43.2,83.8,93.3,11.3,56.9,9,122.7,38.9,50.1,54,52,45.9,26.38,9.315,20,0,107.3,89.2,150.4,106.4,5.8,6.1,0,0,100,100,57,56,0,64.53,68.64,64.14,64.17,36.28,42.05,-62.56
353.6,39,63.87,64,58.21,57.5,71.37,72.7,76.07,78.3,75.43,71.79,63.89,64.04,52.53,7.159,40.63,4.742,51.26,51.41,1.391,1.542,48.25,3.735,0.9414,267.8,217.2,9.9,5.7,47.6,42.9,83.8,93.8,11,56.6,9.2,122.7,39.2,50.9,56,53,43.8,23.72,9.199,20,0,107.1,89.6,148.9,104.9,5.8,6.5,0,0,100,100,57,56,0,64.49,68.6,64.18,64.17,41.84,33.39,-71.11
363.6,39,63.92,63.9,58.05,57.7,71.69,73.1,76.48,78.7,76,72.12,63.85,64,53.35,5.323,43.3,4.735,52.79,52.2,1.383,0.796,49.25,3.769,0.9329,267.4,215.8,8.9,5.6,48.6,44,84.3,94.3,10.9,56.5,7.9,123,38.4,50.3,55,53,47.27,25.2,9.199,20,0,107.1,89.8,149.4,104.4,5.6,6.4,0,0,100,100,57,56,0,64.49,68.64,64.18,64.17,30.8,33.2,-55.01
373.6,39,63.87,64,57.88,57.2,72.06,73.5,77.01,79.4,76.5,72.53,63.85,64.04,55.25,5.787,44.27,5.198,53.97,53.75,1.753,1.535,52.22,3.634,0.9676,267.8,216.1,8.8,6.1,48.6,44,85.5,96.3,11.8,56.3,7.4,123.2,37,51.3,58,56,47.7,24.55,8.86,20,0,107.1,89.9,150.4,105.8,5.8,6.6,0,0,100,100,57,56,0,64.53,68.68,64.1,64.12,33.49,42.08,-57.35
383.8,39,63.83,64,57.64,57.1,72.43,73.8,77.51,79.7,76.95,72.81,63.85,64.04,56,6.174,45.59,4.238,55.36,55.51,1.739,1.887,51.46,3.782,0.9296,264.8,214.4,8.9,6,48.2,43.5,85.7,96.8,11.4,56.1,8.1,123.2,37,54.1,59,57,49.2,24.98,8.75,20,0,107.1,90.1,151.4,107.1,5.8,6.9,0,0,100,100,57,56,0,64.53,68.72,64.14,64.12,35.38,41.74,-57.6
393.6,39,63.83,64,57.39,57.1,72.8,74.1,77.96,80.2,77.52,73.14,63.89,64.09,57.04,4.831,48.42,3.794,57.6,58.11,1.74,2.255,51.49,3.933,0.894,265.5,214.5,9,5.8,47.7,43,86,97.3,10.7,55.8,7.9,123,37,53.1,57,55,53.44,26.64,8.971,20,0,107.1,90.3,150.9,106.7,5.9,7.1,0,0,100,100,57,56,0,64.53,68.76,64.14,64.12,27.42,41.77,-53.14
403.6,39,63.87,64,57.27,57.1,73.13,74.4,78.49,80.7,77.97,73.51,63.89,64,59.6,5.764,49.57,4.268,59.37,59.52,1.014,1.164,53.92,3.872,0.9081,266.8,215.7,9.9,6.2,47.2,42.5,86.9,98.8,11.5,55.6,8.2,122.7,36.1,54.9,59,57,53.12,25.35,8.75,20,0,107.3,90.7,150.9,108,6.1,6.9,0,0,100,100,57,56,0,64.53,68.84,64.18,64.17,32.09,24.34,-53.58
413.6,39,63.87,64,57.14,56.8,73.5,74.9,78.9,81.2,78.46,73.84,63.89,64.04,59.82,4.837,51.19,3.798,60.49,60.64,1.382,1.532,53.28,3.992,0.8807,265.7,215.7,9.2,6.4,47.7,43,87.2,99.3,11.5,55.5,7.9,122.7,35.8,56.4,61,59,55.63,26.45,8.534,20,0,107.3,90.8,151.4,107.6,5.8,7.1,0,0,100,100,57,56,0,64.53,68.88,64.14,64.17,26.67,33.17,-49.09
423.6,39,63.92,64.2,57.06,56.8,73.78,75,79.31,81.5,78.95,74.17,63.93,64.09,61.18,3.928,53,4.252,61.56,61.71,1.382,1.531,53.98,4.01,0.8768,265.7,215.6,8.7,5.7,48.2,43.5,87.2,99.3,11,55.3,7.1,122.7,35.5,55.6,60,58,55.34,25.73,8.641,20,0,107.1,91,150.9,106.4,6.3,7.3,0,0,100,100,57,56,0,64.53,68.93,64.18,64.21,21.46,33.16,-43.7
433.6,39,63.92,64.4,56.94,56.8,74.11,75.6,79.8,81.8,79.44,74.53,63.97,64.13,63.09,3.935,54.44,4.712,62.73,63.24,1.383,1.9,56.3,3.917,0.8976,266.1,215.8,9.1,6.8,47.7,43,88.6,101.8,11.5,55.2,7.5,122.7,33.9,58.1,63,60,55.01,24.8,8.428,20,0,107.1,91.4,150.9,106.9,6.4,7.4,0,0,100,100,57,56,0,64.57,69.05,64.26,64.25,21.11,33.19,-43.01
443.9,39,63.96,64.4,56.86,56.6,74.44,75.9,80.29,82.2,79.85,74.82,64.01,64.17,64.64,4.823,55.57,4.241,63.75,64.27,1.381,1.898,55.54,4.036,0.8712,265,215.5,8.9,6.4,47.7,43,88.6,101.8,11.4,55,7.4,122.5,33.9,58.9,65,62,52.42,23.07,8.219,20,0,107.3,91.7,151.4,107.6,6.3,7.8,0,0,100,100,57,56,0,64.57,69.21,64.31,64.29,24.95,33.14,-41.46
453.6,39,64.04,64.4,56.78,56.6,74.76,76,80.7,82.8,80.34,75.11,64.1,64.25,65.72,3.929,57.99,3.799,65.27,65.79,1.382,1.9,55.91,4.105,0.8566,265.8,215.7,8.9,5.9,47.9,43,88.9,102.3,10.7,54.9,7.2,122.5,33.8,58.8,63,60,54.34,23.52,8.428,20,0,107.1,91.9,150.9,106.6,6.8,7.8,0,0,100,100,57,56,0,64.57,69.38,64.35,64.33,19.64,33.17,-35.74
463.6,39,64.08,64.4,56.74,56.6,75.09,76.4,81.11,83,80.8,75.48,64.14,64.29,66.56,3.472,58.84,4.248,65.96,66.48,1.381,1.898,57.99,3.999,0.8791,265.5,215.6,9.2,6.6,47.4,42.7,89.6,103.7,11.5,54.9,7.2,122.7,33.1,60.8,66,63,55.87,23.87,8.116,20,0,107.3,92.3,151.4,108.6,6.5,7.6,0,0,100,100,57,56,0,64.57,69.54,64.43,64.37,16.78,33.14,-34.45
473.6,39,64.12,64.4,56.65,56.6,75.42,76.8,81.52,83.5,81.2,75.76,64.18,64.37,67.29,3.464,60.04,3.785,66.77,67.28,1.741,2.256,57.46,4.086,0.8606,264.8,214.6,9,6.4,47.6,42.9,89.9,104.2,11.6,54.7,7.1,122.5,32.3,62,66,63,55.65,23.52,8.116,20,0,107.3,92.3,151.8,108.1,6.7,7.8,0,0,100,100,57,56,0,64.57,69.74,64.47,64.41,16.08,41.79,-31.97
483.7,39,64.16,64.7,56.61,56.6,75.71,77,81.89,83.8,81.66,76.09,64.26,64.41,68.34,2.566,61.53,4.246,67.1,67.98,1.367,2.242,57.64,4.093,0.859,265.4,213.3,9.2,6.1,47.4,42.7,89.9,104.2,11,54.7,7.3,122.7,32.6,61.5,65,62,53.29,22.18,8.219,20,0,107.3,92.6,150.9,107.2,6.7,8.1,0,0,100,100,57,56,0,64.57,69.95,64.59,64.49,11.46,32.8,-27.82
493.6,39,64.24,64.8,56.57,56.8,76.03,77.3,82.34,84.2,82.02,76.38,64.3,64.54,69.25,3.449,62.03,3.769,68.67,69.18,2.11,2.625,59.42,4.063,0.8653,263.7,214.8,10.2,6.8,46.6,41.9,91,106.2,11.5,54.5,7.9,122.5,31.5,63.3,67,64,57.36,23.56,8.015,20,0,107.3,92.8,151.8,109.1,6.9,8,40,0,100,59.24,50.9,56,20,64.61,70.15,64.67,64.53,14.94,50.64,-30.38
503.9,49,64.28,64.8,56.57,56.6,76.28,77.6,82.71,84.3,82.39,76.66,64.38,64.62,70.86,3.462,63.16,4.234,69.17,70.06,2.114,2.997,58.6,4.15,0.8472,264.6,215.3,10,6.4,46.6,41.9,90.7,105.7,11,54.5,7.7,122.7,31.8,64,68,65,52.67,21.14,7.914,20,0,107.5,93,151.4,108.9,7,8,40,0,100,58.98,50.86,56,20,64.61,70.36,64.72,64.62,14.46,50.73,-28.87
513.7,49,64.37,65,56.57,56.8,76.48,77.3,82.99,84,82.8,76.95,64.5,64.7,72.18,2.119,64.89,5.167,69.57,70.82,1.739,2.983,58.77,4.163,0.8446,266.2,214.2,9.6,6.5,46.9,42.5,90.5,105.2,10.6,54.4,7.2,122.7,32.2,62.7,67,64,49.6,19.55,8.015,20,0,107.5,93.2,152.3,109.3,6.5,8.2,40,0,100,58.73,50.83,56,20,64.57,70.77,64.8,64.74,8.211,41.72,-24.3
523.7,49,64.45,64.8,56.61,56.8,76.77,78.7,83.24,85.1,83.13,77.03,64.59,64.74,72.42,1.223,68.27,2.925,70.71,71.97,1.388,2.646,61.52,4.041,0.87,268.7,216.6,9.7,7.4,47.1,42.4,92.5,109.2,12,54.5,6.9,122.7,30.2,66,70,67,55.53,21.81,7.715,20,0,107.5,93.5,151.4,108,6.4,7.9,40,0,100,58.47,50.8,56,20,64.61,72.37,64.88,64.78,3.786,33.3,-14.58
533.7,49,64.49,64.5,56.61,56.6,77.18,78.6,83.69,85.6,83.33,76.91,64.55,64.66,72.47,3.952,71.54,-3.019,70.47,70.98,1.009,1.524,60.85,4.072,0.8635,267.2,214.7,9.5,6.6,47.1,42.4,92.2,108.7,11.5,54.4,7.6,123,30.5,67.3,70,67,53.8,21.11,7.715,20,0,107.7,93.9,151.8,109.3,7,7.9,40,0,100,58.22,50.76,56,20,64.41,74.33,65,64.78,9.561,24.22,2.076
543.7,49,64.45,64.4,56.53,56.3,77.43,78.9,84.06,85.8,83.54,76.7,64.46,64.58,74.11,5.797,76.38,-8.063,71.11,71.26,1.013,1.163,60.66,4.122,0.853,268.2,215.6,10,6.9,46.3,41.6,92.2,109.2,11.2,54.1,7.8,123.2,31,67.6,69,66,50.13,19.24,7.814,20,0,107.7,94.1,152.3,109.9,6.9,8.1,40,0,100,57.97,50.73,56,20,64.04,75.76,65.21,64.7,11.87,24.32,17.96
553.7,49,64.45,64.4,56.45,56.3,77.84,79.4,84.43,86.1,83.83,76.58,64.38,64.49,73.95,6.74,81.28,-14.07,71.83,71.24,1.013,0.4267,62.2,4.06,0.8659,269.3,215.5,9.5,6.9,46.6,41.9,93,110.2,11.5,53.9,7.3,123.5,30.2,68.1,71,68,54.74,21.05,7.617,20,0,107.7,94.3,152.3,109.8,6.9,8.3,40,0,100,57.71,50.69,56,20,63.71,76.91,65.04,64.7,12.26,24.31,33.25
