Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
313.6,50,67.52,67.6,67.5,67.3,66.99,66.5,67.11,66.8,66.71,66.88,67.45,67.61,1.377,4.504,1.907,-1.221,0.1319,-0.4555,1.385,0.7974,1.68E-45,0.4639,1.68E-45,273.1,216.2,0.7,0,66.4,66.2,66.6,66.5,0,80.8,14.2,72.8,6.1,0,0,0,-1.324,-27.36,23.27,11,0,111.6,87.8,62.1,0,0.3,0.3,0,0,100,100,57,56,30,58.51,63.56,67.83,67.69,21.41,33.24,262.2
323.6,50,67.52,67.5,67.42,67.2,66.9,66.7,67.07,66.5,66.67,66.8,67.41,67.61,1.837,4.489,1.435,-1.217,0.8692,-0.08653,1.753,0.7969,1.68E-45,3.056,1.68E-45,272.2,216,0.9,0,66.4,66.2,66.3,66,0,80.2,13.6,72.8,6.5,0.1,0,0,-2.941,-45.55,23.27,11,0,111.8,87.8,61.6,0,0,0.2,0,0,100,100,57,56,30,58.31,63.4,67.75,67.65,21.17,42.06,270.1
333.9,50,67.44,67.3,67.42,67.2,66.86,66.5,67.02,66.5,66.63,66.75,67.41,67.52,1.84,4.499,1.44,-1.22,0.1319,-0.08623,1.012,0.7941,1.68E-45,0.4639,1.68E-45,272.8,215.3,0.6,0,66.6,66.4,66.3,66,0,80,13.4,73,6.5,0,0,0,-2.952,-45.64,23.27,15,0,111.8,88,61.6,0,0.1,0,0,0,100,100,57,56,30,58.23,63.23,67.75,67.6,21.57,24.29,270.7
343.6,50,67.4,67.5,67.42,67.3,66.78,66.2,66.94,66.5,66.55,66.67,67.37,67.48,1.841,4.502,1.44,-1.22,0.2363,-0.4548,1.016,0.7971,1.68E-45,0.8309,1.68E-45,272.9,216.1,0.8,0,66.4,66.2,66.3,66,0,79.5,13.3,73,6.7,0.3,0,0,-2.958,-45.69,23.27,15,0,112,87.8,81.4,14,0.1,0.3,0,0,100,100,57,56,30,58.06,63.11,67.7,67.6,21.4,24.37,262
353.6,50,67.4,67.5,67.38,67.3,66.7,66.4,66.9,66.5,66.46,66.63,67.37,67.48,2.303,4.96,1.903,-0.7544,0.1321,-0.0858,1.013,0.7953,1.68E-45,0.4646,1.68E-45,272.5,215.6,0.9,0,66.3,66.1,66.3,66,0,79.4,13.1,73.1,6.7,0,0,0,-4.582,-56.58,23.27,15,0,112,87.8,118.1,50.7,0.1,0.3,0,0,100,100,57,56,30,57.94,62.99,67.66,67.6,23.58,24.32,270.5
363.6,50,67.31,67.3,67.34,67,66.66,66.2,66.86,66.4,66.42,66.59,67.25,67.44,2.307,4.967,1.906,-0.7541,0.2376,-0.8291,1.763,1.172,1.68E-45,0.8353,1.68E-45,272.9,217.3,0.7,0,66.3,66.1,66.3,66,0,79.1,12.8,73,7,0,0,0,-4.596,-56.65,23.27,17,0,112,87.8,119.1,52.2,0,0.3,0,0,100,100,57,56,30,57.82,62.91,67.62,67.56,23.42,42.31,253
373.6,50,67.27,67.2,67.3,67,66.58,66.2,66.78,66.7,66.34,66.51,67.25,67.36,2.304,4.96,1.903,-0.753,0.2352,-0.4538,1.012,0.7935,31.41,0.02633,31.41,272.5,215.1,3.3,1.3,63.5,62.2,68.1,68.5,0,77.9,14.6,73.3,5.2,6.5,36,35,26.83,331.1,11.7,20,0,112.2,87.8,134.5,71.2,0.3,0.4,0,0,100,100,57,56,30,57.69,62.82,67.54,67.52,23.21,24.29,261.6
383.6,50,67.23,67.2,67.22,66.7,66.53,66.1,66.86,67.6,66.3,66.47,67.17,67.32,3.706,6.368,1.906,-0.756,0.1326,-0.4559,1.387,0.7981,31.39,0.01486,31.39,273.1,216.4,3.4,1.2,63.1,61.7,68.8,69.5,0,75.9,12.8,74.1,5.5,6.6,36,35,21.87,167.9,11.7,20,0,112,87.8,132.5,69.5,1.4,0.7,0,0,100,100,57,56,30,57.57,62.74,67.5,67.48,29.56,33.28,262.2
393.9,50,67.23,67.2,67.05,66.4,66.49,66.2,67.02,67.6,66.3,66.47,67.13,67.28,6.076,8.287,1.919,-0.2919,1.611,0.6524,1.388,0.4293,31.59,0.1793,19.61,274.9,216.6,3.4,1.6,62.8,61.2,69.2,70,0,73.6,10.8,75.9,6.7,8.1,36,35,15.89,74.4,11.7,20,0,111.6,88,131,68.6,1.2,1.1,0,0,100,100,57,56,30,57.49,62.66,67.46,67.44,38.46,33.31,259.3
403.6,50,67.19,67.2,66.77,65.8,66.49,66.5,67.27,68.1,66.38,66.47,67.08,67.24,8.824,10.09,0.9733,-0.2897,3.803,2.85,1.378,0.426,30.95,0.432,8.139,272.9,215.2,3,0.5,62.8,61.2,69.2,70,0,72,9,77.9,9.1,8.3,36,35,13.29,42.85,11.7,20,0,111.8,88,132,69.5,1.4,1.4,0,0,100,100,57,56,30,57.41,62.66,67.42,67.36,46.09,33.08,204.5
413.7,50,67.11,66.8,66.48,65.6,66.53,66.7,67.47,68.4,66.63,66.51,66.96,67.12,10.64,9.582,1.347,-0.2878,5.624,4.308,1.375,0.05868,31.03,0.6373,5.517,271.8,214.6,3.1,0.8,62.5,60.9,69.2,70,0,70.4,7.6,81,12,8.9,35,34,13.39,35.78,11.87,20,0,111.6,88,134.5,72.5,1.7,1.2,0,0,100,100,57,56,30,57.33,62.7,67.34,67.28,42.78,33,168.4
423.6,50,67.03,66.8,66.32,65.3,66.62,66.8,67.68,68.4,66.75,66.63,66.92,66.99,12.01,10.49,1.346,0.1748,6.36,5.41,0.6434,-0.3072,31.17,0.7175,4.9,271.1,214.8,3.1,1.1,62.2,60.4,69.5,70.5,0,69.5,7.3,84.2,14.8,11.1,37,36,11.32,26.81,11.53,20,0,111.3,88.2,131,69,1.4,1.5,0,0,100,100,57,56,30,57.29,62.74,67.21,67.15,46.11,15.44,141.3
433.6,50,66.9,66.5,66.03,65.3,66.74,67,67.97,68.7,67,66.71,66.8,66.91,13.84,10.94,3.191,-0.2869,7.834,6.882,1.011,0.05932,30.77,0.8953,3.927,270.8,215,2.5,0.8,62.5,60.9,69.5,70.5,0,68.7,6.2,87.8,18.5,9.6,36,35,9.649,19.83,11.7,20,0,111.1,88,133,70.8,1.7,1.5,0,0,100,100,57,56,30,57.24,62.87,67.09,67.03,46.69,24.26,105.7
443.6,50,66.82,66.5,65.78,65,66.86,67.2,68.17,68.9,67.24,66.88,66.72,66.79,14.82,10.51,4.13,0.1759,9.381,8.421,0.649,-0.3107,32.03,1.03,3.415,271.8,216.8,2.7,0.6,62.3,60.6,69.5,70.5,0,68.1,5.9,91.6,22.4,9.4,36,35,12.93,24.82,11.7,20,0,110.7,88.2,131,69.3,1.7,1.4,0,0,100,100,57,56,30,57.2,62.95,67.01,66.91,43.91,15.58,69.65
453.9,50,66.7,66.2,65.62,64.7,66.94,67.2,68.38,69,67.45,67,66.59,66.71,16.22,10.52,5.06,0.64,9.647,8.697,1.009,0.05919,33.47,1.013,3.47,271.9,214.5,3.8,0.5,61.4,59.3,69.5,70.5,0,67.5,6.5,95.3,26,11.2,40,39,10.37,18.2,11.04,20,0,110.3,88.3,132,71.6,1.7,1.4,0,0,100,100,57,56,30,57.16,63.03,66.84,66.83,43.02,24.21,63.2
463.6,50,66.58,66.4,65.42,64.5,67.07,67.5,68.62,69.5,67.65,67.08,66.43,66.58,17.64,11,6.462,0.1763,10.35,9.037,1.37,0.05847,31.82,1.143,3.075,272.4,213.9,2.8,0,61.6,59.6,67.4,68.5,0,67,5.4,98.8,31.5,9.2,39,37,6.199,9.997,11.36,20,0,110.3,88.3,134.5,73.6,2,2,40,60,100,60,51,56,20,57.12,63.11,66.76,66.7,44.07,32.88,55.48
473.7,49,66.49,66.2,65.17,64.4,67.19,67.6,68.87,70.1,67.86,67.25,66.35,66.46,19.03,11.46,6.927,0.6403,11.84,10.53,1.009,-0.3068,34.13,1.22,2.882,272.4,214.5,3,0,61.2,59,67.7,68,0,66.5,5.3,102.5,35,8.7,37,36,8.86,13.24,11.53,20,0,110.1,88.5,134,73.7,2.5,2,40,60,100,59.75,50.97,56,20,57.04,63.23,66.68,66.62,44.41,24.21,19.74
483.6,49,66.37,66.1,64.96,63.9,67.27,67.8,69.07,70.3,68.02,67.33,66.27,66.38,20.16,11.77,7.754,0.6327,12.7,11.74,1.019,0.06031,35.38,1.262,2.787,268.8,216.6,4.4,0,59.6,56.9,69.5,70.5,0,66.1,6.5,105.7,35.8,14.9,43,41,9.139,12.89,10.74,20,0,110.1,88.7,135,76.7,2.5,2.1,40,60,100,59.49,50.93,56,20,57.04,63.32,66.64,66.54,45.01,24.45,-12.87
493.7,49,66.29,66.1,64.64,63.6,67.44,68.3,69.4,70.6,68.31,67.45,66.22,66.26,22.16,12.32,9.66,0.176,14.9,14.31,0.2785,-0.3102,33.1,1.583,2.221,270.8,216.4,3.5,0,60.1,57.5,69.5,70,0,65.6,5.5,108.8,39.5,12.8,40,39,7.594,9.747,11.04,20,0,109.6,88.9,131.5,72.8,2.5,2.5,40,60,100,59.24,50.9,56,20,56.96,63.56,66.52,66.46,44.78,6.684,-72.71
503.7,49,66.21,65.9,64.35,63.4,67.64,68.4,69.73,71.4,68.68,67.61,66.06,66.21,23.72,11.95,12.06,-0.2891,16.78,15.45,1.389,0.05984,36.53,1.615,2.177,272.9,216.9,3.9,0,59.4,56.6,69.5,70.5,0,65.1,5.7,111.8,42.3,14.4,39,38,12.12,14.53,11.2,20,0,109.6,89.2,133,75.5,3,2.6,40,60,100,58.98,50.86,56,20,56.92,63.81,67.13,66.34,41.62,33.34,-76.7
513.9,49,66.17,65.8,64.06,62.9,67.84,68.6,70.1,71.5,69.04,67.7,66.02,66.09,25.78,12.04,15.44,-1.699,18.89,17.57,0.6455,-0.6759,37.05,1.793,1.961,275,215.6,5.9,0.1,57.2,53.7,71.6,73.5,0.1,64.7,7.6,114.5,42.6,19.5,45,43,12.83,14.16,10.46,20,0,109.6,89.2,133,77.4,2.9,2.9,40,60,100,58.73,50.83,56,20,56.92,64.18,67.99,66.29,39.81,9.131,-38.02
523.7,49,66,65.6,63.78,62.6,68.13,69.2,70.5,72.2,69.37,67.82,65.9,66.01,27.05,12.91,17.69,-3.557,20.06,19.1,1.018,0.06024,34.8,2.027,1.735,273.5,216.3,5.8,0,56.8,53.5,70.9,72.5,0,64,7.4,116.2,46.1,19.2,43,41,10.25,10.78,10.74,20,0,109.4,89.4,134,78.7,3,3,40,60,100,58.47,50.8,56,20,56.92,64.59,68.93,66.46,40.41,9.871,-21.84
533.7,49,65.92,65.8,63.45,62.5,68.38,69.2,70.87,72.8,69.78,67.98,65.73,65.93,28.43,12.44,20.48,-4.487,22.18,20.49,1.748,0.05944,37.95,2.055,1.711,273.4,215.4,7.3,0,55.2,51.6,71.6,73.5,1.3,63.6,8.4,118.3,46.9,21.3,40,39,15.98,15.98,11.04,20,0,109.4,89.8,133.5,81.3,3.4,3.3,40,60,100,58.22,50.76,56,20,56.88,64.99,69.67,66.74,36.77,14.34,-0.1582
543.7,49,65.84,65.8,63.2,62.2,68.62,69.5,71.28,72.8,70.19,68.15,65.61,65.89,30.16,12.38,23.18,-5.397,23.57,21.52,2.473,0.4244,38.15,2.172,1.619,272.2,214.6,10.4,0.7,51.9,47.7,73.5,76.5,2.5,63.1,11.6,119.7,46.4,29.5,46,44,14.97,14.11,10.32,20,0,109.2,90.1,133.5,84,3.1,3.3,40,60,100,57.97,50.73,56,20,56.92,65.32,70.12,67.03,35.36,19.22,19.46
553.7,49,65.76,65.6,62.92,62.3,68.87,69.8,71.65,73.1,70.56,68.35,65.49,65.89,31.71,12.44,25.15,-5.889,25.54,23.11,3.591,1.163,35.04,2.562,1.372,273.5,215.8,11.6,0,50.7,46.2,71.9,74,2.1,62.8,12.4,121.2,49,28.1,43,41,13.35,11.98,10.74,20,0,109.4,90.1,132,84.3,3.1,3.3,40,60,100,57.71,50.69,56,20,56.88,65.69,70.53,67.36,33.88,27.18,22.22
