Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
103.6,39,70.47,71.1,70.62,70.8,70.87,70.8,71.08,70.8,70.97,71.05,70.69,70.88,2.262,1.218,0.956,1.999,1.328,0.6441,1.735,3.707,1.68E-45,4.669,1.27E-45,267.7,213.8,0,0.8,72.1,74.3,71.6,73.5,0.8,85.1,13,74.4,2.5,0,0,0,-3.284,-41.29,23.27,6,0,112.4,91.2,69.5,0,0,0.3,0,0,100,100,57,56,0,67.07,71.01,70.61,71.29,7.417,41.63,252.2
113.6,39,70.55,71.1,70.7,70.8,70.87,70.8,71.04,70.9,70.97,71.01,70.73,70.88,1.81,0.7636,0.4999,1.546,1.337,0.281,1.378,2.996,1.68E-45,4.7,1.26E-45,268.3,215.2,0,1,72.1,74.3,71.9,74,0.8,85.3,13.2,74.4,2.5,0,0,0,-1.663,-26.13,23.27,6,0,112.2,91.2,69.5,0,0.1,0.3,0,0,100,100,57,56,0,67.07,70.97,70.61,71.29,4.697,33.08,261.6
123.6,39,70.59,71.1,70.74,70.8,70.87,70.9,71.08,70.9,71.01,70.97,70.77,70.92,2.265,0.7626,0.4147,1.087,1.341,0.282,1.384,3.007,1.68E-45,4.715,1.25E-45,268,215.9,0,1,72.1,74.4,71.9,74,0.5,85.3,13.2,74.4,2.5,0,0,0,-3.248,-40.79,23.27,6,0,112,91.2,69.5,0,0.3,0.2,0,0,100,100,57,56,0,67.07,71.01,70.61,71.29,4.642,33.21,261.2
133.6,39,70.67,71.1,70.78,70.8,70.92,70.8,71.04,70.9,71.01,70.97,70.85,70.96,1.359,0.3072,0.4173,0.6346,0.974,0.6523,1.017,2.643,1.68E-45,3.424,1.68E-45,269.6,216.4,0,1,72.1,74.4,71.9,74,1,85.3,13.2,74.4,2.7,0,0,0,-1.263,-26.42,23.27,6,0,111.8,91.4,69.5,0,0.1,0.3,0,0,100,100,57,56,0,67.03,70.97,70.61,71.29,1.87,24.4,254
143.7,39,70.75,71.1,70.86,70.9,70.96,70.9,71.08,70.9,70.97,70.93,70.89,71.01,1.359,1.228,0.4174,-0.2857,0.9699,0.2805,1.012,2.262,1.68E-45,3.41,1.68E-45,269.7,215.2,0,1.3,72.3,74.6,72.2,74.5,1,85.1,13,74.6,2.7,0,0,0,-1.264,-26.44,23.27,6,0,111.6,91.2,70,0,0.1,0.2,0,0,100,100,57,56,0,67.03,70.97,70.61,71.29,7.474,24.29,263
153.6,39,70.83,71.2,70.9,70.9,70.96,70.9,71.08,70.9,70.97,70.97,70.89,71.05,1.349,1.218,0.04253,0.1732,0.6032,-0.0859,1.383,1.901,1.68E-45,2.121,1.68E-45,267.6,215.8,0,1.3,72.3,74.6,72.2,74.5,0.8,85.3,13,74.4,2.2,0,0,0,-1.227,-25.86,23.27,6,0,111.6,91.2,69,0,0,0.3,0,0,100,100,57,56,0,67.03,70.97,70.61,71.29,7.416,33.2,265.5
163.6,39,70.88,71.2,70.94,70.9,71,70.9,71.08,70.9,71.01,70.97,70.93,71.09,0.8946,0.7636,0.4152,-0.2842,0.6012,-0.086,1.375,1.891,1.68E-45,2.114,1.68E-45,268.3,214.7,0,1,72.3,74.6,71.9,74,1,85.1,12.8,74.4,2.5,0,0,0,0,0,23.27,6,0,111.3,91.2,69,0,0,0.3,0,0,100,100,57,56,0,67.03,70.97,70.61,71.29,4.648,33.01,266.3
173.6,39,70.92,71.2,70.98,70.9,71.04,70.9,71.12,70.9,71.01,70.97,70.97,71.13,0.8983,1.226,0.4169,-0.7451,0.6028,-0.08623,1.379,1.896,1.68E-45,2.119,1.68E-45,269.4,215.3,0,1.3,72.3,74.6,72.2,74.5,1.1,85.1,12.8,74.4,2.2,0,0,0,0,0,23.27,6,0,111.3,91.2,70,0,0,0.1,0,0,100,100,57,56,0,67.03,71.01,70.61,71.29,7.389,33.1,267.3
183.6,39,70.96,71.2,71.02,71.1,71.04,70.9,71.12,71.1,71.05,71.01,71.02,71.17,0.8915,0.7609,0.4145,-0.2839,0.6074,-0.08689,1.39,1.91,1.68E-45,2.136,1.68E-45,267.4,216.9,0,1.1,72.4,74.8,72.2,74.5,0.8,85.1,12.7,74.4,2.2,0,0,0,0,0,23.27,6,0,111.1,91.4,69.5,0,0.2,0.1,0,0,100,100,57,56,0,67.07,70.97,70.57,71.29,4.681,33.35,265.3
193.6,39,71.04,71.2,71.02,71.1,71.04,71.1,71.16,71.1,71.05,71.05,71.1,71.21,1.356,1.224,0.04277,0.1742,0.1315,0.6482,1.013,1.53,1.68E-45,0.4622,1.68E-45,269.1,215.4,0,1.1,72.4,74.8,72.2,74.5,1,84.9,12.5,74.4,2.2,0,0,0,-1.251,-26.24,23.27,6,0,111.1,91.2,70,0,0,0.2,0,0,100,100,57,56,0,67.03,70.97,70.57,71.29,7.453,24.31,253.5
203.6,39,71.08,71.4,71.11,70.9,71.12,70.9,71.16,70.9,71.13,71.05,71.14,71.25,0.435,0.3038,0.8696,-0.7384,0.236,0.2818,1.014,1.532,1.68E-45,0.8297,1.68E-45,267.2,215.8,0,1.3,72.5,74.9,72.2,74.5,1.3,85.1,12.7,74.4,2.2,0,0,0,0,0,23.27,6,0,111.1,91.2,69.5,0,0,0.5,0,0,100,100,57,56,0,67.03,70.97,70.57,71.25,1.849,24.34,260.5
213.9,39,71.12,71.4,71.15,71.2,71.12,70.9,71.2,71.1,71.13,71.05,71.14,71.29,0.9,0.7675,0.8784,-0.7459,0.2352,-0.08634,1.381,1.53,1.68E-45,0.8268,1.68E-45,269.9,215.5,0,0.8,72.4,74.8,71.9,74,1,85.1,12.7,74.4,2.7,0,0,0,0,0,23.27,6,0,111.3,91.2,69.5,0,0.2,0.3,0,0,100,100,57,56,0,67.07,70.97,70.57,71.29,4.721,33.15,267.9
223.6,39,71.16,71.4,71.19,71.1,71.12,71.2,71.2,71.1,71.13,71.1,71.18,71.33,0.8935,0.762,0.4147,-0.2832,0.2353,-0.08617,1.378,1.527,1.68E-45,0.8271,1.68E-45,268,215.1,0,1.1,72.4,74.8,72.2,74.5,1,85.1,12.6,74.4,2.2,0,0,0,0,0,23.27,6,0,111.6,91.2,70,0,0,0.4,0,0,100,100,57,56,30,67.03,71.01,70.57,71.29,4.591,33.08,265.9
233.6,50,71.16,71.4,71.19,71.2,71.2,71.1,71.24,71.1,71.17,71.14,71.22,71.37,0.4385,0.7663,0.4163,-0.744,0.2348,0.2804,1.376,1.891,1.68E-45,0.8255,1.68E-45,269,214.7,0,0.8,72.4,74.8,71.9,74,0.8,84.9,12.5,74.6,2.5,0.1,0,0,0,0,23.27,6,0,111.6,91.2,70,0,0.2,0.3,0,0,100,100,57,56,30,67.03,70.97,70.98,71.29,4.664,33.02,262.3
243.6,50,71.2,71.5,71.27,71.2,71.2,71.1,71.28,71.2,71.21,71.18,71.22,71.37,0.8934,0.7619,0.4154,-0.2838,0.601,-0.4521,1.377,1.526,1.68E-45,2.113,1.68E-45,268,214.8,0,1.1,72.5,74.8,71.9,74,0.8,84.8,12.5,74.6,2.5,0,0,0,0,0,23.27,6,0,111.8,91.2,69.5,0,0,0.3,0,0,100,100,57,56,30,67.03,70.93,71.39,71.21,4.687,33.05,257.1
253.6,50,71.24,71.4,71.31,71.2,71.2,71.1,71.28,71.2,71.21,71.22,71.3,71.37,0.8982,0.766,0.04214,0.1744,0.5988,-0.08566,0.6407,1.154,1.68E-45,2.105,1.68E-45,269.4,213.9,0,1.3,72.5,74.9,72.5,75,1.1,84.9,12.5,74.4,1.9,0,0,0,0,0,23.27,6,0,111.6,91,70,0,0.3,0.2,0,0,100,100,57,56,30,66.78,70.89,71.31,71.33,4.477,15.38,267.4
263.6,50,71.29,71.5,71.35,71.2,71.2,71.1,71.32,71.2,71.21,71.22,71.34,71.41,1.355,1.223,0.04205,0.174,0.6049,-0.08661,0.6478,1.166,1.68E-45,2.127,1.68E-45,268.9,216.2,0,1,72.4,74.8,72.2,74.5,1.1,84.8,12.4,74.4,2.2,0,0,0,-1.249,-26.21,23.27,6,0,112,91.4,69.5,0,0.1,0.3,0,0,100,100,57,56,30,66.09,70.77,71.43,71.37,6.274,15.55,266.8
273.6,50,71.29,71.5,71.35,71.2,71.2,70.9,71.28,70.9,71.17,71.18,71.34,71.41,0.8939,1.221,0.04262,-0.284,0.6022,-0.08622,0.6449,1.161,1.68E-45,2.117,1.68E-45,268.1,215.3,0,1.1,72.4,74.6,72.2,74.5,1.1,84.8,12.5,74.4,2.4,0,0,0,0,0,23.27,6,0,112,91.2,70,0,0,0.3,0,0,100,100,57,56,30,65.31,70.4,71.47,71.41,5.756,15.48,266.1
283.6,50,71.33,71.4,71.35,71.2,71.2,70.9,71.28,71.1,71.09,71.14,71.34,71.41,0.9006,2.151,0.5032,-0.7471,0.2349,-0.08625,0.6451,0.7938,1.68E-45,0.826,1.68E-45,270.1,215.3,0,1.1,72.3,74.6,72.2,74.5,0.8,84.8,12.4,74.4,2.2,0,0,0,0,0,23.27,6,0,112.4,91,69.5,0,0.3,0.2,0,0,100,100,57,56,30,64.66,69.87,71.51,71.45,9.904,15.48,268.1
293.6,50,71.33,71.5,71.35,71.2,71.16,70.8,71.28,70.9,71.01,71.1,71.34,71.41,1.347,3.042,0.9553,-0.7397,0.2345,-0.0861,0.644,0.7924,1.68E-45,0.8246,1.68E-45,267.5,215,0,1,72.1,74.4,71.9,74,0.5,84.8,12.7,74.4,2.8,0,0,0,-1.222,-25.79,23.27,6,0,112.4,91.2,69.5,0,0.3,0.1,0,0,100,100,57,56,30,64,69.29,71.51,71.45,13.79,15.46,265.4
303.6,50,71.33,71.4,71.39,71.2,71.12,70.6,71.24,70.8,70.93,71.01,71.34,71.41,1.352,3.508,0.9565,-1.199,0.6032,-0.4543,0.6459,0.7948,1.68E-45,2.121,1.68E-45,268.2,215.6,0,1.1,72.1,74.4,71.9,74,1,84.8,12.7,74.4,2.7,0,0,0,-1.239,-26.06,23.27,6,0,112.7,91.2,69.5,0,0.2,0.2,0,0,100,100,57,56,30,63.3,68.76,71.51,71.45,15.43,15.5,257.3
313.6,50,71.33,71.4,71.39,71.2,71.04,70.6,71.2,70.6,70.8,70.89,71.34,71.41,1.803,4.409,0.9543,-1.652,0.5962,-0.449,0.6384,0.7856,1.68E-45,2.096,1.68E-45,267.4,213.1,0,1.3,72.1,74.3,71.9,74,1,84.5,12.4,74.4,2.5,0,0,0,-2.824,-44.54,23.27,11,0,112.9,91.2,69,0,0,0.2,0,0,100,100,57,56,30,62.69,68.31,71.51,71.45,18.82,15.32,256.6
323.6,50,71.33,71.4,71.35,70.9,70.96,70.4,71.12,70.6,70.72,70.85,71.3,71.41,1.814,4.434,1.418,-1.202,0.2362,-0.4555,1.017,0.7979,1.68E-45,0.8303,1.68E-45,268.8,216.5,0,1,71.9,74.1,71.6,73.5,0.8,84.7,12.6,74.6,2.7,0,0,0,-2.861,-44.87,23.27,11,0,113.1,91.2,69,0,0.2,0.2,0,0,100,100,57,56,30,61.87,67.9,71.51,71.45,17.65,24.41,257.9
333.6,50,71.33,71.4,71.35,71.2,70.92,70.3,71,70.4,70.64,70.77,71.3,71.37,0.8947,3.968,1.416,-1.657,0.2352,-0.4537,0.6459,0.4274,1.68E-45,0.827,1.68E-45,268.3,215.6,0,0.8,72.1,74.3,71.9,73,0.8,84.5,12.6,74.4,2.5,0,0,0,0,0,23.27,11,0,113.1,91.2,69,0,0.1,0.3,0,0,100,100,57,56,30,61.18,67.41,71.51,71.45,15.27,15.5,257.5
343.6,50,71.29,71.2,71.35,71.1,70.79,70.3,70.95,70.4,70.48,70.64,71.26,71.37,1.817,5.36,1.88,-1.663,0.6032,-0.8223,1.015,0.7954,1.68E-45,2.121,1.68E-45,269.2,215.6,0,0.8,71.9,74,71.2,73,0.5,84.3,12.5,74.6,3.4,0,0,0,-2.871,-44.95,23.27,15,0,112.9,91.4,91.3,16,0.1,0.1,0,0,100,100,57,56,30,60.68,67,71.47,71.37,20.36,24.35,249.5
353.6,50,71.29,71.2,71.31,71.1,70.71,70.1,70.83,70.3,70.35,70.56,71.22,71.37,1.35,5.335,2.328,-1.657,0.2358,-0.8225,1.382,0.7956,1.68E-45,0.8292,1.68E-45,268.1,215.7,0,1.6,71.9,74,71.9,74,0.7,84.3,12.4,74.7,3,0,0,0,-1.23,-25.92,23.27,15,0,113.3,91.2,134.5,59.6,0.2,0.1,0,0,100,100,57,56,30,60.27,66.59,71.43,71.37,20.27,33.17,248.3
363.6,50,71.24,71.2,71.27,71.1,70.63,70,70.79,70.3,70.27,70.48,71.18,71.29,1.813,5.806,2.333,-1.66,0.2341,-0.8178,1.009,0.4254,1.68E-45,0.8232,1.68E-45,268.6,214.6,0,1.1,71.6,73.5,71.6,73,0.5,84.3,12.7,74.6,3.1,0,0,0,-2.859,-44.84,23.27,15,0,113.6,91.2,134,59.2,0,0.3,0,0,100,100,57,56,30,59.95,66.26,71.39,71.33,22.06,24.22,249
373.6,50,71.2,71.1,71.27,70.9,70.51,69.8,70.63,70.4,70.19,70.36,71.14,71.25,1.359,4.907,1.882,-1.666,0.6019,-1.187,1.011,0.426,32.23,0.06567,32.23,269.6,215.2,2.1,4,68.7,69.4,74.4,78,3.3,83.3,14.6,74.7,0.2,8.9,37,36,30.97,648.2,11.53,20,0,113.8,91.2,159.3,88.6,0.4,0.3,0,0,100,100,57,56,30,59.7,66.02,71.35,71.29,18.64,24.27,241.1
383.6,50,71.16,71.1,71.11,70.4,70.42,69.8,70.67,71.2,70.03,70.28,71.06,71.17,2.72,7.158,2.784,-1.654,0.4987,-0.4525,1.011,0.05933,31.87,0.05503,31.87,267.8,215,2.6,2.6,67.7,68,73.8,77,2.5,80.5,12.8,75.6,0.9,9.7,36,35,25.82,269.9,11.7,20,0,113.6,91.2,152.8,82.1,1.4,0.8,0,0,100,100,57,56,30,59.41,65.73,71.31,71.25,27.19,24.25,257
393.6,50,71.16,70.9,70.9,70,70.3,69.7,70.87,71.7,69.99,70.19,71.02,71.13,6.399,9.936,2.335,-1.201,2.333,1.015,1.011,-0.3076,32.4,0.2532,13.89,268.8,215,2.4,2.1,67.4,67.5,73.8,77,0.5,77.8,10.4,77.5,3.8,9.5,36,35,18.11,80.47,11.7,20,0,113.6,91.4,150.9,82.6,1.7,1.1,0,0,100,100,57,56,30,59.21,65.57,71.27,71.21,37.5,24.25,244.4
403.6,50,71.12,70.9,70.62,69.5,70.3,70.3,71.12,72,70.07,70.15,70.93,71.01,9.179,11.81,0.9623,-1.665,4.535,2.849,0.6442,-1.042,31.65,0.5038,6.979,269.6,215,2.5,1.5,67,67,73.5,76.5,0,75.9,8.9,80.2,6.9,10,36,35,15.32,47.48,11.7,20,0,113.8,91.2,148.9,80.9,1.7,1.4,0,0,100,100,57,56,30,59.09,65.49,71.18,71.09,44.28,15.46,201.2
413.6,50,71,70.4,70.37,69.4,70.3,70.3,71.32,72.3,70.23,70.24,70.85,70.92,11.44,12.23,0.04204,-0.7427,5.637,4.318,0.6438,-0.6747,32.03,0.6187,5.683,268.8,215.1,2.3,1.5,66.9,66.9,73.8,77,0,74.3,7.4,83.8,10.2,10.6,36,35,11.62,28.87,11.7,20,0,113.6,91.4,149.4,82.6,2,1.4,0,0,100,100,57,56,30,58.92,65.4,71.1,71.04,45.28,15.45,165.2
423.6,50,70.92,70.4,70.04,69,70.34,70.4,71.57,72.5,70.4,70.32,70.77,70.84,13.81,13.22,0.8803,-0.287,7.855,6.533,0.6463,-0.6756,33.32,0.8288,4.242,270.3,215.5,3,3,66,65.6,75.7,79.9,1,73.1,7.3,87.3,12.4,14.6,40,39,12.37,25.47,11.04,20,0,113.3,91.4,149.4,82.8,2.1,1.4,0,0,100,100,57,56,30,58.8,65.45,70.98,70.88,47.75,15.51,113.5
433.6,50,70.79,70.1,69.8,68.7,70.42,70.6,71.81,73,70.6,70.44,70.56,70.68,15.61,13.64,1.797,0.1744,8.908,6.862,1.007,-1.038,32.82,0.9544,3.684,269.5,214.3,2.8,2.3,66,65.6,75.3,79.4,1.1,72,6.4,91.6,16.6,14.6,39,38,9.252,16.86,11.2,20,0,113.1,91.4,151.8,85.1,2.4,1.5,0,0,100,100,57,56,30,58.72,65.45,70.82,70.76,48.66,24.18,104.8
443.6,50,70.67,70.1,69.47,68.3,70.51,70.8,72.14,73.8,70.85,70.56,70.44,70.55,18.32,14.52,3.168,0.632,10.84,8.774,1.018,-1.048,34.55,1.103,3.187,268.8,216.4,2.9,1.9,65.4,64.8,75.7,79.9,1.1,71.2,6,95.9,20.5,14.3,38,37,8.238,12.79,11.36,20,0,113.1,91.6,151.8,86.7,2.9,2,0,0,100,100,57,56,30,58.6,65.53,70.65,70.63,50.28,24.43,58.24
453.7,50,70.55,70,69.06,67.8,70.63,71.1,72.47,73.9,71.09,70.64,70.32,70.39,20.62,15.44,5.004,0.174,13.39,11.33,0.6472,-1.413,37.01,1.272,2.764,268.9,215.9,3.9,4,63.9,62.7,77.9,83.4,2.6,70.3,6.6,99.8,21.9,21.4,45,43,11.58,15.97,10.46,20,0,112.9,91.7,151.8,88.1,3,2.2,0,0,100,100,57,56,30,58.55,65.57,70.61,70.55,52.85,15.53,-3.035
463.6,50,70.43,69.8,68.81,67,70.75,71.2,72.84,74.6,71.42,70.81,70.2,70.27,23.32,15.86,6.823,0.6313,14.43,12.38,0.6431,-1.407,35.81,1.416,2.483,268.2,214.8,2.9,2.3,64.2,63.3,76.6,81.4,0.7,69.7,5.4,103.7,27.7,18.4,40,39,4.551,5.551,11.04,20,0,112.9,91.9,151.8,86.9,3.2,2.6,40,60,100,60,51,56,20,58.47,65.65,70.45,70.35,53.05,15.43,-28.79
473.6,49,70.3,69.5,68.32,66.8,70.92,71.4,73.25,74.4,71.75,70.97,70.03,70.1,26,16.74,8.631,0.6298,17.91,15.47,0.6499,-1.793,35.39,1.78,1.976,267.6,217.1,2.5,2.5,64.3,63.3,76.9,81.9,1,68.9,4.8,108,31.1,18.1,39,38,6.969,7.623,11.2,20,0,112.7,91.9,153.3,89.5,3,2.9,40,60,100,59.75,50.97,56,20,58.43,65.81,70.28,70.23,54.42,15.6,-103.8
483.7,49,70.18,69.4,67.95,66.8,71.08,71.7,73.49,74.6,72.07,71.14,69.91,69.94,26.89,15.81,10.45,0.6293,20.01,17.58,0.2787,-2.148,35.37,1.989,1.768,267.4,215.7,2.9,2.7,63.9,62.7,77.3,82.4,1.4,68.7,4.8,111.1,34,19.2,40,39,11.17,11.81,11.04,20,0,112.4,91.9,152.3,88,2.8,2.6,40,60,100,59.49,50.93,56,20,58.39,65.98,70.16,70.1,50.02,6.689,-154.6
493.7,49,70.02,69.2,67.71,66.7,71.28,72.2,73.78,74.9,72.44,71.34,69.71,69.78,28.16,15.09,12.43,0.6366,20.72,17.93,0.6452,-2.147,35.72,2.04,1.724,270.8,215.5,3.7,3.7,63.3,61.7,78.2,83.9,2.5,68.3,5.3,114.5,36.5,23,43,41,9.593,9.691,10.74,20,0,112.2,92.3,153.3,90.5,2.7,2.4,40,60,100,59.24,50.9,56,20,58.35,66.31,69.96,69.94,45.53,15.48,-119.9
503.7,49,69.85,69.2,67.42,66.4,71.49,72,74.03,76,72.77,71.42,69.5,69.61,28.84,14.27,15.32,-0.7539,21.81,18.66,1.012,-2.146,38.77,1.978,1.777,272.9,215.4,3.9,3.5,62.3,60.6,79.5,85.9,3.8,67.8,5.1,117.4,38.1,24.8,43,41,14.07,13.88,10.74,20,0,112,92.5,152.3,90.3,3.7,3.1,40,60,100,58.98,50.86,56,20,58.35,66.63,70.61,69.73,41.36,24.3,-59.47
513.7,49,69.73,69,67.14,65.8,71.69,72.3,74.39,76,73.02,71.5,69.38,69.49,30.58,15.61,17.11,-2.143,23.36,20.19,1.016,-2.152,40.99,2.003,1.755,271.7,216.1,3.7,4.4,62.1,60.3,80.4,87.4,5.1,67.3,5,119.9,39.2,26.5,44,42,15.61,14.52,10.6,20,0,112,92.5,152.3,91.1,3.5,3.2,40,60,100,58.73,50.83,56,20,58.31,67.08,71.47,69.69,42.69,13.71,-48.89
523.7,49,69.57,69,66.68,65.3,71.9,72.8,74.8,76.4,73.38,71.63,69.21,69.37,32.88,16.06,19.88,-3.067,25.85,22.7,1.38,-1.778,38.06,2.388,1.472,271.6,215.4,3.2,5,62.1,60.3,81.3,88.9,5.9,66.8,4.7,122.7,41.2,29.5,46,44,13.37,11.57,10.32,20,0,112,92.6,153.3,92.1,3.6,3.7,40,60,100,58.47,50.8,56,20,58.31,67.49,72.41,69.86,41.98,12.95,-38.46
533.7,49,69.44,68.9,66.4,65.1,72.19,73.1,75.21,77.1,73.79,71.75,69.01,69.29,34.42,16.14,23.23,-4.944,27.24,23.36,2.475,-1.406,41.65,2.299,1.529,272.8,214.7,4.1,4.7,61,58.8,81.8,89.9,6.9,66.5,5.6,124.5,42.9,31.3,46,44,16.41,13.56,10.32,20,0,112,93,156.3,96.4,4,3.6,40,60,100,58.22,50.76,56,20,58.31,67.94,73.03,70.1,40.2,20.31,-1.545
543.7,49,69.32,68.7,66.07,64.5,72.43,73.5,75.66,77.5,74.2,71.91,68.89,69.16,36.58,16.53,25.91,-5.848,29.18,25.28,2.484,-1.411,43.55,2.356,1.493,271.6,215.5,5.8,6.8,58.9,56.1,84.3,94.3,9.1,65.9,7.1,126,42.3,37.7,52,50,17.51,13.61,9.553,20,0,111.6,93,153.8,96.1,4,4,40,60,100,57.97,50.73,56,20,58.27,68.27,73.31,70.35,39.65,20.1,6.523
