Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
203.6,50,67.15,67.3,67.22,67.2,66.94,66.7,67.02,66.8,66.87,66.92,67.25,67.36,0.858,1.61,0.4794,-0.2726,0.6025,0.2807,1.013,1.897,1.68E-45,2.118,1.68E-45,257.3,215.4,0.6,0,66.4,66.2,66.6,66.5,0,82.8,16.2,71.5,4.9,0.3,0,0,0,0,23.27,6,0,107.1,87.5,62.1,0,0.3,0.3,0,0,100,100,57,56,30,61.5,64.87,67.54,67.56,11.47,24.32,250.6
213.9,50,67.19,67.3,67.22,67.2,66.9,66.5,66.98,66.7,66.79,66.84,67.25,67.36,0.8558,2.044,0.4782,-0.7099,0.2372,0.2827,1.021,1.541,1.68E-45,0.8341,1.68E-45,256.7,216.9,0.4,0,66.6,66.4,66.3,66,0,82.5,15.9,71.4,5.2,0,0,0,0,0,23.27,6,0,107.3,87.5,61.1,0,0.2,0.3,0,0,100,100,57,56,30,61.09,64.67,67.54,67.52,13.72,24.49,249.9
223.6,50,67.19,67.3,67.22,67,66.82,66.5,66.9,66.7,66.75,66.8,67.25,67.36,0.8553,1.605,0.4772,-0.2724,0.2344,0.2793,1.008,1.522,1.68E-45,0.824,1.68E-45,256.5,214.3,0.6,0,66.6,66.4,66.3,66,0,82.5,15.9,71.5,5.2,0.1,0,0,0,0,23.27,6,0,107.5,87.5,62.1,0,0.2,0.3,0,0,100,100,57,56,30,60.77,64.42,67.54,67.52,10.54,24.2,249.8
233.6,50,67.23,67.3,67.22,67.2,66.82,66.4,66.9,66.5,66.67,66.75,67.17,67.36,0.8591,2.492,0.9198,-0.7127,0.1315,-0.452,1.741,1.157,1.68E-45,0.4623,1.68E-45,257.7,214.5,0.4,0.1,66.6,66.4,66.6,66.5,0,82.3,15.7,71.5,5.2,0.3,0,0,0,0,23.27,6,0,107.5,87.5,61.1,0,0.1,0.3,0,0,100,100,57,56,30,60.52,64.18,67.54,67.52,16.36,41.78,246.8
243.6,50,67.23,67.3,67.26,67.2,66.74,66.4,66.82,66.5,66.63,66.67,67.17,67.36,0.8523,2.036,0.4768,-0.707,0.2329,-0.8135,1.732,1.152,1.68E-45,0.8189,1.68E-45,255.6,213.5,0.6,0,66.4,66.2,66.3,66,0,82.3,15.9,71.7,5.2,0,0,0,0,0,23.27,6,0,108,87.7,61.1,0,0,0.3,0,0,100,100,57,56,30,60.27,64.01,67.5,67.48,13.07,41.58,236.1
253.6,50,67.19,67.2,67.18,67,66.7,66.7,66.78,66.4,66.55,66.63,67.17,67.28,0.8562,2.484,0.9166,-0.7109,0.1315,-0.08591,1.009,0.7912,1.68E-45,0.4622,1.68E-45,256.8,214.5,0.9,0.2,66.3,66.1,66.6,66.5,0,82,15.7,71.7,5.1,0,0,0,0,0,23.27,6,0,108,87.5,61.1,0,0,0.2,0,0,100,100,57,56,30,60.07,63.85,67.5,67.48,15.77,24.21,254.7
263.6,50,67.19,67.2,67.18,66.8,66.66,66.2,66.74,66.4,66.46,66.55,67.13,67.28,0.8595,2.932,0.9208,-1.152,0.1316,-0.4524,1.376,0.792,1.68E-45,0.4627,1.68E-45,257.8,214.7,0.4,0.2,66.4,66.2,66.6,66.5,0,81.8,15.4,71.7,5.2,0,0,0,0,0,23.27,6,0,108.4,87.5,61.1,0,0,0.4,0,0,100,100,57,56,30,59.91,63.68,67.46,67.44,18.62,33.02,246.9
273.9,50,67.15,67.2,67.18,67,66.58,66.4,66.7,66.4,66.38,66.51,67.13,67.28,1.303,3.38,1.363,-0.714,0.2349,-0.4537,1.38,1.161,1.68E-45,0.8259,1.68E-45,258.4,215.3,0.6,0,66.2,65.9,66.3,65.6,0,81.7,15.5,71.7,5.4,0,0,0,-1.066,-23.26,23.27,6,0,108.6,87.5,61.1,0,0,0.4,0,0,100,100,57,56,30,59.78,63.6,67.42,67.4,21.24,33.12,247.5
283.6,50,67.15,67,67.18,66.8,66.58,66.1,66.66,66.4,66.34,66.47,67.08,67.24,0.8607,3.377,1.361,-1.155,0.2361,-0.8252,1.386,0.7971,1.68E-45,0.8301,1.68E-45,258.2,216.4,1,0,66,65.7,66.3,66,0,81.5,15.3,71.7,5.4,0,0,0,0,0,23.27,6,0,108.8,87.5,61.1,0,0.3,0.2,0,0,100,100,57,56,30,59.62,63.48,67.42,67.36,20.99,33.27,238.4
293.6,50,67.11,67.2,67.14,67,66.49,66.2,66.61,66.2,66.34,66.47,67.04,67.24,1.303,2.941,1.363,-0.2745,0.2347,-0.8197,1.744,1.159,1.68E-45,0.8251,1.68E-45,258.5,215.1,0.6,0.1,66.2,65.9,66.3,66,0,81.2,14.9,71.8,5.5,0,0,0,-1.066,-23.26,23.27,6,0,109,87.7,61.1,0,0,0.4,0,0,100,100,57,56,30,59.54,63.4,67.38,67.36,18.28,41.87,238.9
303.6,50,67.11,67,67.09,66.8,66.49,66.2,66.57,66.2,66.3,66.39,67,67.16,0.8606,2.936,0.9213,-1.154,0.1312,-0.8125,1.366,0.4221,1.68E-45,0.4614,1.68E-45,258.1,213.2,0.8,0,66,65.7,66,65.6,0,81,15,71.8,5.8,0,0,0,0,0,23.27,6,0,109.2,87.5,62.1,0,0.3,0.2,0,0,100,100,57,56,30,59.46,63.32,67.34,67.32,18.25,32.78,238.6
313.6,50,67.11,67,67.05,67,66.45,66.2,66.53,66.4,66.26,66.35,67,67.12,0.856,2.92,0.9158,-1.148,0.4998,-0.453,1.012,0.05885,1.68E-45,1.757,1.68E-45,256.8,215.3,0.8,0,66.2,65.9,66,65.6,0,80.7,14.7,71.8,6,0,0,0,0,0,23.27,11,0,109.2,87.5,62.1,0,0.2,0.2,0,0,100,100,57,56,30,59.33,63.23,67.29,67.28,17.96,24.28,245.9
323.6,50,67.07,67,67.01,66.8,66.41,66.1,66.53,66.2,66.22,66.35,66.96,67.12,1.296,3.363,1.356,-0.7112,0.4994,-0.4542,1.381,0.4273,1.68E-45,1.756,1.68E-45,257.1,215.6,0.8,0.1,66,65.7,66.3,66,0,80.7,14.7,72,5.7,0.1,0,0,-1.041,-22.85,23.27,11,0,109.2,87.5,61.1,0,0.1,0,0,0,100,100,57,56,30,59.29,63.15,67.29,67.28,20.91,33.14,246.2
333.6,50,67.03,67,67.01,66.8,66.33,66.2,66.45,66.2,66.18,66.3,66.96,67.12,1.3,2.934,1.36,-0.2738,0.1322,-0.4544,1.382,0.795,1.68E-45,0.4647,1.68E-45,257.8,215.7,0.8,0,66,65.7,66,65.6,0,80.5,14.5,72,5.5,0,0,0,-1.053,-23.05,23.27,11,0,109.6,87.5,61.1,0,0,0.2,0,0,100,100,57,56,30,59.25,63.11,67.25,67.24,18.24,33.16,246.9
343.6,50,67.03,66.8,66.97,66.7,66.33,66.1,66.41,66.2,66.14,66.22,66.96,67.07,0.8576,2.926,0.9181,-1.15,0.501,-0.08652,1.015,0.4276,1.68E-45,1.761,1.68E-45,257.2,216,0.7,0,66,65.7,66,65.6,0,80.4,14.4,72,6.2,0,0,0,0,0,23.27,15,0,109.6,87.7,77.4,10.7,0.1,0.1,0,0,100,100,57,56,30,59.21,63.03,67.21,67.2,18.38,24.36,255.1
353.6,50,66.95,66.8,66.93,66.7,66.33,65.9,66.41,66.2,66.1,66.18,66.92,67.03,0.8581,3.367,0.9187,-1.59,0.1309,-0.08555,1.004,0.7879,1.68E-45,0.4603,1.68E-45,257.4,213.6,0.9,0,65.8,65.4,66,65.6,0,80.2,14.2,72,6,0.6,0,0,0,0,23.27,15,0,110.1,87.5,132.5,64.1,0.3,0.5,0,0,100,100,57,56,30,59.17,62.99,67.17,67.15,21.16,24.1,255.3
363.6,50,66.95,67,66.89,66.7,66.25,65.9,66.37,65.9,66.06,66.18,66.88,66.99,1.301,3.376,1.362,-0.7137,0.4997,-0.08576,1.013,0.4271,1.68E-45,1.757,1.68E-45,258.1,215.5,0.7,0.4,66,65.6,66.3,66,0,80,14.2,72.2,5.9,0.6,0,0,-1.058,-23.13,23.27,15,0,110.1,87.5,135.5,68.8,0,0.3,0,0,100,100,57,56,30,59.09,62.95,67.17,67.15,20.99,24.3,256
373.6,50,66.9,67,66.85,66.5,66.21,66.1,66.33,66.5,65.97,66.14,66.88,66.95,1.296,3.8,1.794,-0.71,0.5024,0.2832,0.6491,0.4299,30.4,0.0581,30.4,257,216.9,3,1.6,63.6,62.2,68.1,68.5,0,104.7,15.9,72.2,4.1,6.5,35,34,29.36,644.5,11.87,20,0,110.1,87.5,163.3,99.6,0.4,0.5,0,0,100,100,57,56,30,59.05,62.91,67.09,67.11,23.62,15.58,250.2
383.6,50,66.86,66.8,66.73,66.2,66.21,65.9,66.41,67.3,65.93,66.1,66.8,66.95,2.182,5.137,1.802,-1.153,1.238,0.6506,1.384,0.7966,30.14,0.1444,24.34,258.1,216,3.4,1.2,62.7,61.1,68.5,69,0,76.7,14.3,73,4.6,7.9,34,33,26.82,349.5,12.06,20,0,110.3,87.7,162.3,97.6,1.4,0.6,0,0,100,100,57,56,30,59,62.87,67.09,67.07,31.93,33.22,242.4
393.6,50,66.82,66.8,66.6,65.8,66.21,66.1,66.61,68.3,65.93,66.1,66.72,66.91,4.371,7.317,1.797,-1.149,1.96,1.012,1.739,0.7902,29.94,0.2303,15.27,257.3,214.4,3.4,0.9,62.4,60.7,69.2,70,0,74.3,11.9,74.6,5.9,9.6,35,34,21.46,139.7,11.87,20,0,110.3,87.7,156.3,94.4,2.2,1,0,0,100,100,57,56,30,58.96,62.87,67.05,67.03,45.01,41.74,233
403.6,50,66.78,66.7,66.4,65.4,66.21,66.4,66.86,67.9,66.1,66.14,66.72,66.83,7.014,8.206,0.48,-0.7119,3.419,2.836,1.007,0.4244,29.24,0.4111,8.552,257.7,214.1,3,1.4,62.4,60.7,69.2,70,0,72.2,9.9,77.1,8.1,9.3,34,33,16.6,67.3,12.06,20,0,110.3,87.7,156.3,94.9,1.5,1.3,0,0,100,100,57,56,30,58.96,62.87,67.01,66.95,50.47,24.16,189.6
413.6,50,66.7,66.7,66.15,65.1,66.21,66.4,67.11,68.3,66.3,66.18,66.63,66.79,9.701,8.69,1.285,-0.2737,4.919,4.332,1.383,0.7956,31.49,0.5492,6.402,259,215.8,3.3,1.2,61.8,59.9,69.5,70.5,0,70.9,8.9,80.2,10.9,10.9,34,33,14.68,43.03,12.06,20,0,110.1,87.5,154.3,93.2,1.8,1.6,0,0,100,100,57,56,30,58.92,62.95,66.93,66.91,51.82,33.18,155
423.6,50,66.66,66.4,65.91,65,66.33,66.7,67.35,68.4,66.51,66.3,66.55,66.67,10.89,9.018,2.142,-0.2716,6.727,5.777,1.009,0.05871,31.2,0.758,4.638,255.8,214.8,3.8,0.4,61.2,59.1,68.8,69.5,0,69.5,8.6,83.3,14.5,11.4,38,37,16.57,43.29,11.36,20,0,110.1,87.7,153.8,93.7,1.7,1.4,0,0,100,100,57,56,30,58.88,63.03,66.84,66.83,52.19,24.22,117.1
433.6,50,66.58,66.4,65.62,64.4,66.45,66.8,67.72,69,66.79,66.47,66.43,66.54,13.5,9.884,3.448,0.1648,8.587,7.265,1.013,-0.3082,30.76,0.9816,3.582,255.6,215.5,3.1,0,61.5,59.3,68.1,68.5,0,68.4,7.2,87,19.2,9.2,37,36,13.49,28.43,11.53,20,0,109.6,87.7,154.8,94.4,2.2,1.9,0,0,100,100,57,56,30,58.88,63.15,66.72,66.7,55.55,24.32,81.21
443.6,50,66.45,66.2,65.33,64.2,66.58,67,68.01,69.2,67.08,66.63,66.35,66.42,15.28,9.911,4.77,0.6032,10.1,9.142,0.6482,-0.3095,31.01,1.145,3.071,256.3,216.4,2.8,0,61.4,59.3,68.1,68.5,0,67.6,6.1,90.8,23.1,9,35,34,12.78,23.79,11.87,20,0,109.6,88,155.3,94.7,2.2,2.2,0,0,100,100,57,56,30,58.84,63.32,66.64,66.58,53.16,15.56,36.9
453.6,50,66.41,66.1,65.05,64,66.7,67.2,68.33,69.7,67.32,66.8,66.22,66.3,17.61,10.87,5.689,1.047,12.36,10.66,0.6507,-1.051,33.74,1.288,2.73,258.3,217.2,4.1,0.2,59.9,57.2,69.9,71,0,66.8,7.1,94.6,25.1,14.6,42,40,15.3,24.71,10.89,20,0,109.2,88,155.3,96.5,2.5,2.1,0,0,100,100,57,56,30,58.84,63.44,66.52,66.46,56.75,15.62,2.502
463.6,50,66.29,65.9,64.76,63.4,66.86,67.5,68.74,70.6,67.69,67,66.1,66.17,20.15,11.26,7.415,1.482,13.78,12.08,0.6475,-1.047,33.13,1.462,2.405,257.1,216.1,3.9,0,59.7,57,69.9,71,0,66.1,6.5,98.2,28.7,14.1,40,38,10.71,15.11,11.2,20,0,109.2,88.2,155.8,97.8,3.1,2.3,60,30,100,60,51,56,20,58.84,63.64,66.39,66.38,56.25,15.54,-32.91
473.6,49,66.21,65.8,64.43,62.9,67.03,67.6,69.03,71.2,67.98,67.16,66.02,66.09,21.58,11.32,8.777,1.49,15.94,14.26,0.6452,-1.044,38.98,1.438,2.445,258.4,215.5,4.3,0.7,58.5,55.6,71.9,74,0,65.4,7,101.9,30.2,17.9,42,40,19.15,25.24,10.89,20,0,109,88.3,155.8,99.7,3.4,2.9,60,30,100,59.75,50.97,56,20,58.8,63.81,66.27,66.25,54.24,15.48,-83.7
483.6,49,66.17,65.8,64.02,62.3,67.23,67.9,69.56,71.5,68.31,67.37,65.9,66.01,24.82,13.36,9.983,1.472,19.23,16.81,1.013,-1.409,35.41,1.909,1.841,255.4,215.3,4,0,58.3,55.3,70.9,72.5,0,64.5,6.4,104.9,33.9,17.7,40,39,15.77,18.08,11.04,20,0,108.8,88.5,159.8,103.4,3.6,3.5,60,30,100,59.49,50.93,56,20,58.84,63.97,66.19,66.17,62.52,24.31,-148
493.6,49,66,65.4,63.57,62,67.44,68.6,70.14,71.8,68.8,67.57,65.73,65.89,29.14,14.43,13.21,1.493,21.93,19.49,1.387,-1.049,35.19,2.191,1.605,259,216.5,4.7,0,57.3,54.1,71.6,73.5,0.1,64,6.7,107.7,36.4,19.4,40,39,9.839,9.603,11.04,20,0,108.8,88.7,157.3,102.2,3.2,3.4,60,30,100,59.24,50.9,56,20,58.8,64.26,66.15,66.05,63.47,33.29,-123.1
503.6,49,65.84,65,63.16,62,67.72,68.9,70.42,72.2,69.33,67.7,65.57,65.64,28.96,11.71,17.52,-0.2726,24.15,21.71,0.6483,-1.788,34.84,2.437,1.443,257.4,216.6,5.8,0,56.2,52.8,71.9,74,0.8,63.6,7.2,110.5,38.4,20.8,39,38,17.93,17.61,11.2,20,0,108.4,88.9,158.8,104.7,3.2,3.1,60,30,100,58.98,50.86,56,20,58.76,64.71,66.76,65.84,47.24,15.56,-61.56
513.6,49,65.68,64.8,62.84,61.9,68.09,69.2,70.83,72.3,69.74,67.82,65.36,65.44,29.71,11.83,20.81,-2.938,25.56,22.76,0.647,-2.152,34.52,2.603,1.351,260.1,216,6.7,0,55.2,51.6,71.6,73.5,0.7,63.1,7.8,112.7,41.3,22.8,39,38,19.92,19.08,11.2,20,0,108.4,88.9,159.8,106.6,2.9,2.9,60,30,100,58.73,50.83,56,20,58.76,65.08,66.68,65.76,44.95,15.53,-24.29
523.6,49,65.47,64.8,62.63,61.9,68.42,69.4,71.2,72.3,70.23,67.98,65.16,65.27,30.09,10.48,24.32,-4.704,25.58,22.78,1.016,-1.785,34.22,2.628,1.338,259.6,216.2,8.6,0.3,53.3,49.3,72.2,75.5,1.4,62.8,9.6,114.7,42.9,26.4,42,39,18.35,17.35,11.04,20,0,108.2,89.2,155.8,105,3,2.9,60,30,100,58.47,50.8,56,20,58.76,65.53,66.93,65.8,37.16,21.71,16.41
533.6,49,65.35,64.8,62.39,61.9,68.7,69.7,71.45,73.6,70.64,68.19,65.04,65.23,29.54,8.679,26.43,-5.57,26.56,23.78,1.745,-1.042,40.23,2.322,1.514,258.6,215.2,11,0.2,50.7,46.2,73.8,77,3.8,62.5,11.8,116.9,43.1,30.8,42,40,29.75,28.64,10.89,20,0,108.2,89.4,156.8,109.4,3.8,3.1,60,30,100,58.22,50.76,56,20,58.76,65.94,67.01,65.84,29.02,35.98,26
543.6,49,65.27,64.8,62.22,61.4,68.91,69.8,71.81,73.6,70.85,68.31,64.91,65.15,31.42,10.48,27.41,-6.474,27.37,24.21,2.119,-1.045,38.7,2.487,1.414,259.6,215.8,13,2.1,48.4,43.8,75.7,79.9,4.6,61.9,13.5,118.5,43.1,36.1,47,45,24.46,22.14,10.19,20,0,108.2,89.6,151.4,107.2,3.8,3.4,60,30,100,57.97,50.73,56,20,58.76,66.26,67.17,65.84,33.51,38.3,30.35
553.7,49,65.14,65.1,61.94,61.2,69.16,70.3,72.27,74.4,71.26,68.52,64.87,65.15,33.48,10.87,29.5,-6.887,28.93,26.49,2.494,0.05971,38.28,2.657,1.323,258.4,216.4,10.8,1,50.3,45.8,75.3,79.4,5,61.4,11.1,120.2,44.9,33.6,46,44,22.25,18.9,10.32,20,0,108,89.8,154.3,107.2,4.2,4,60,30,100,57.71,50.69,56,20,58.72,66.59,67.29,65.97,33.15,45.07,26.32
