Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
103.6,50,67.8,68.6,67.99,68.1,68.3,68.1,68.46,68.3,68.43,68.35,68.15,68.38,1.77,0.2983,0.8539,0.6177,1.696,1.376,2.104,5.176,1.68E-45,5.963,9.91E-46,262.4,214.2,0.2,0,67.9,68.2,67.7,68,0,83.2,15.3,72.3,4.6,0,0,0,-0.2596,-4.172,23.27,6,0,107.3,88.2,63.1,0,0.2,0.5,0,0,100,100,57,56,30,67.69,68.43,68.65,68.71,7.16,50.5,229.4
113.6,50,67.93,68.4,68.08,68.3,68.3,68.1,68.42,68.3,68.43,68.31,68.19,68.38,1.324,0.149,1.303,0.17,1.331,1.012,1.739,4.082,1.68E-45,4.678,1.26E-45,262.7,214.3,0.4,0,67.9,68.2,67.7,68,0,83,15.1,72.3,4.2,0,0,0,0.02243,0.4817,23.27,6,0,107.7,88,64.1,0,0,0.1,0,0,100,100,57,56,30,67.4,68.31,68.65,68.67,3.576,41.73,238.4
123.6,50,68.01,68.6,68.16,68.3,68.3,68.3,68.42,68.3,68.39,68.31,68.23,68.47,1.337,0.3021,0.8629,0.1716,1.323,0.6426,2.092,4.058,1.68E-45,4.652,1.27E-45,265.2,213.2,0.4,0,67.9,68.3,67.7,68,0,83.2,15.1,72.3,4.6,0,0,0,-0.0475,-1.011,23.27,6,0,108,88.2,63.6,0,0.2,0.3,0,0,100,100,57,56,30,67.15,68.23,68.69,68.63,6.737,50.22,249.8
133.6,50,68.09,68.7,68.2,68.3,68.3,68.1,68.38,68.3,68.39,68.27,68.27,68.47,0.8823,0.1501,1.313,-0.2803,0.9636,0.6436,1.735,3.342,1.68E-45,3.388,1.68E-45,264.6,213.8,0.4,0,67.9,68.3,67.7,68,0,83,14.9,72.3,4.6,0,0,0,0,0,23.27,6,0,108,88.2,63.6,0,0,0.4,0,0,100,100,57,56,30,66.99,68.07,68.65,68.67,3.346,41.63,249.2
143.8,50,68.17,68.6,68.24,68.4,68.3,68.3,68.42,68.1,68.35,68.31,68.35,68.55,1.332,0.7521,0.409,0.171,0.6055,1.021,1.756,3.383,1.68E-45,2.129,1.68E-45,264.3,216.4,0.5,0,67.9,68.3,68.1,68.5,0,83,14.9,72.5,4.4,0,0,0,-1.168,-24.93,23.27,6,0,108.2,88.2,63.6,0,0,0.2,0,0,100,100,57,56,30,66.7,67.94,68.69,68.67,14.55,42.16,239.8
153.6,50,68.21,68.7,68.28,68.3,68.34,68.3,68.42,68.3,68.31,68.27,68.35,68.55,0.8762,1.196,0.4067,-0.7268,0.6002,0.6457,1.739,2.985,1.68E-45,2.11,1.68E-45,262.8,214.3,0.4,0,68.1,68.3,68.1,68.5,0,83,15.1,72.3,4.2,0,0,0,0,0,23.27,6,0,108.6,88.2,63.6,0,0.2,0.4,0,0,100,100,57,56,30,66.25,67.82,68.69,68.67,18.31,41.75,247.3
163.6,50,68.26,68.6,68.36,68.4,68.3,68.1,68.42,68.3,68.27,68.27,68.39,68.55,1.337,1.659,0.04147,-0.2809,0.9677,0.2804,1.376,2.624,1.68E-45,3.402,1.68E-45,265.2,214.7,0.3,0,68.1,68.5,68.1,68.5,0,83,14.9,72.5,4.4,0.2,0,0,-1.183,-25.18,23.27,6,0,108.6,88.2,64.1,0,0.2,0.3,0,0,100,100,57,56,30,65.72,67.7,68.69,68.67,20.14,33.03,258.4
173.6,50,68.38,68.6,68.36,68.3,68.3,68.1,68.42,68.1,68.27,68.23,68.39,68.59,1.33,1.651,0.4091,-0.7299,0.132,0.2812,1.747,1.896,1.68E-45,0.4641,1.68E-45,263.9,215.4,0.5,0,67.9,68.3,67.7,68,0,82.8,14.9,72.5,4.6,0,0,0,-1.161,-24.82,23.27,6,0,109,88,63.1,0,0,0.2,0,0,100,100,57,56,30,65.02,67.45,68.69,68.67,16.32,41.92,257.2
183.6,50,68.42,68.6,68.45,68.4,68.3,68.1,68.38,68.1,68.23,68.19,68.39,68.59,0.8805,1.652,0.4093,-1.181,0.2357,-0.4536,1.748,1.53,1.68E-45,0.8288,1.68E-45,264.1,215.5,0.5,0,67.9,68.3,68.1,68,0,83,15.1,72.5,4.4,0,0,0,0,0,23.27,6,0,109,88,63.1,0,0,0.2,0,0,100,100,57,56,30,64.41,67.12,68.73,68.71,14.61,41.95,253.2
193.6,50,68.38,68.7,68.45,68.4,68.25,67.9,68.38,68.1,68.14,68.19,68.44,68.59,1.334,2.559,0.493,-0.732,0.6052,-0.08665,1.386,1.904,1.68E-45,2.128,1.68E-45,264.7,216.3,0.5,0,67.9,68.3,67.7,68,0,82.8,14.7,72.3,4.8,0,0,0,-1.175,-25.04,23.27,6,0,109.2,88.2,63.6,0,0,0.3,0,0,100,100,57,56,30,63.88,66.88,68.73,68.71,20.47,33.26,262.6
203.9,50,68.42,68.7,68.45,68.4,68.21,67.9,68.33,67.9,68.1,68.15,68.48,68.59,1.331,2.553,0.4913,-0.7311,0.2352,0.2808,1.011,1.527,1.68E-45,0.8269,1.68E-45,264.1,215.1,0.5,0,67.9,68.3,67.7,68,0,82.8,14.8,72.3,4.8,0,0,0,-1.163,-24.85,23.27,6,0,109.4,88.2,63.1,0,0,0.3,0,0,100,100,57,56,30,63.39,66.59,68.73,68.71,19.12,24.26,257.4
213.6,50,68.46,68.6,68.49,68.4,68.17,67.9,68.29,67.9,68.06,68.11,68.44,68.59,1.335,2.561,0.4935,-0.7326,0.2344,-0.4527,1.376,1.158,1.68E-45,0.8242,1.68E-45,264.9,214.9,0.5,0,67.9,68.3,67.7,68,0,82.7,14.8,72.5,4.8,0,0,0,-1.179,-25.11,23.27,6,0,109.8,88.3,63.6,0,0,0.2,0,0,100,100,57,56,30,62.94,66.31,68.77,68.71,18.24,33.04,254
223.6,50,68.46,68.7,68.49,68.3,68.13,67.8,68.25,67.9,68.02,68.07,68.48,68.59,1.337,2.565,0.4942,-0.7337,0.2337,-0.0858,1.007,1.155,1.68E-45,0.8217,1.68E-45,265.3,214.2,0.5,0,67.9,68.2,67.4,67.5,0,82.5,14.6,72.5,5.1,0,0,0,-1.185,-25.21,23.27,6,0,109.8,88,63.6,0,0.1,0.4,0,0,100,100,57,56,30,62.61,66.06,68.73,68.71,17.84,24.16,263.2
233.6,50,68.46,68.6,68.49,68.4,68.09,67.8,68.21,67.8,67.98,68.02,68.44,68.59,1.33,2.552,0.4922,-0.7297,0.2349,-0.4536,1.379,1.16,1.68E-45,0.8259,1.68E-45,263.8,215.3,0.5,0,67.9,68.3,67.4,67.5,0,82.5,14.6,72.7,5.1,0,0,0,-1.16,-24.81,23.27,6,0,110.1,88.2,63.1,0,0,0.2,0,0,100,100,57,56,30,62.24,65.85,68.73,68.67,16.94,33.1,253
243.6,50,68.46,68.6,68.45,68.4,68.05,67.8,68.17,67.9,67.9,67.94,68.44,68.59,1.341,3.028,0.4966,-1.191,0.1318,-0.08579,1.372,1.154,1.68E-45,0.4634,1.68E-45,266.2,214.2,0.6,0,67.7,68,67.4,67.5,0,82.2,14.5,72.7,5.3,0,0,0,-1.2,-25.44,23.27,6,0,110.3,88.2,63.1,0,0,0.3,0,0,100,100,57,56,30,61.95,65.61,68.73,68.67,19.88,32.93,264.2
253.6,50,68.46,68.6,68.45,68.4,68.01,67.6,68.17,67.8,67.82,67.94,68.44,68.55,1.782,3.905,1.394,-0.7296,0.1331,-0.08664,1.018,0.7979,1.68E-45,0.468,1.68E-45,264,216.3,0.5,0,67.9,68.2,67.7,68,0,82.2,14.3,72.7,5,0,0,0,-2.748,-43.87,23.27,6,0,110.3,88,63.6,0,0.2,0.2,0,0,100,100,57,56,30,61.71,65.53,68.69,68.67,24.54,24.42,262
263.9,50,68.46,68.4,68.45,68.3,68.01,67.8,68.13,67.6,67.77,67.86,68.39,68.55,1.331,3.904,0.9422,-1.63,0.132,-0.4514,1.375,0.7913,1.68E-45,0.4642,1.68E-45,264,214.5,0.4,0,67.6,68.2,67.4,67.5,0,81.8,14.1,72.7,5.3,0,0,0,-1.164,-24.88,23.27,6,0,110.7,88.3,63.6,0,0,0.1,0,0,100,100,57,56,30,61.5,65.32,68.69,68.63,24.53,32.99,253.1
273.6,50,68.46,68.6,68.45,68.3,67.93,67.6,68.09,67.6,67.77,67.82,68.39,68.51,1.782,3.454,0.4913,-1.181,0.1327,-0.4537,1.013,0.4269,1.68E-45,0.4665,1.68E-45,264.1,215.6,0.7,0.1,67.6,67.8,67.7,68,0,81.8,14.2,72.7,5.3,0.2,0,0,-2.749,-43.88,23.27,6,0,110.7,88.2,63.1,0,0,0.3,0,0,100,100,57,56,30,61.3,65.16,68.65,68.59,21.47,24.32,253.2
283.6,50,68.46,68.6,68.4,68.3,67.93,67.5,68.05,67.8,67.69,67.78,68.39,68.47,1.339,3.927,0.9485,-1.639,0.4969,-0.08518,0.6406,0.05851,1.68E-45,1.747,1.68E-45,265.5,214,0.8,0,67.6,67.8,67.4,67.5,0,81.7,14.2,72.7,5.3,0.2,0,0,-1.193,-25.33,23.27,6,0,110.9,88.3,63.1,0,0.3,0.3,0,0,100,100,57,56,30,61.13,65.04,68.61,68.59,24.16,15.37,263.5
293.6,50,68.46,68.4,68.4,68.1,67.89,67.6,68.01,67.6,67.65,67.74,68.35,68.47,1.334,3.913,0.9447,-1.635,0.5031,-0.456,1.018,0.05924,1.68E-45,1.769,1.68E-45,264.7,216.7,0.5,0,67.6,67.8,67.4,67.5,0,81.5,13.9,72.8,5.3,0,0,0,-1.175,-25.04,23.27,6,0,111.1,88.3,62.6,0,0,0.3,0,0,100,100,57,56,30,61.05,64.91,68.61,68.55,24.33,24.44,253.7
303.6,50,68.38,68.3,68.36,68.1,67.8,67.5,67.97,67.6,67.61,67.74,68.31,68.43,1.772,3.883,1.385,-0.7265,0.1315,-0.4519,1.008,0.4247,1.68E-45,0.4622,1.68E-45,262.7,214.5,0.6,0,67.5,67.7,67.4,67.5,0,81.3,13.7,72.8,5.4,0,0,0,-2.713,-43.56,23.27,6,0,111.1,88.2,63.1,0,0.1,0.2,0,0,100,100,57,56,30,60.93,64.83,68.56,68.55,23.89,24.19,251.8
313.6,50,68.38,68.3,68.36,68.1,67.76,67.5,67.88,67.6,67.53,67.66,68.31,68.43,1.33,3.902,1.392,-1.18,0.1316,-0.4523,1.009,0.425,1.68E-45,0.4625,1.68E-45,263.9,214.6,0.8,0,67.5,67.7,67.4,67.5,0,81.2,13.5,72.8,5.6,0,0,0,-1.161,-24.82,23.27,11,0,111.3,88.2,63.1,0,0.1,0,0,0,100,100,57,56,30,60.81,64.71,68.52,68.51,24,24.21,253
323.9,50,68.38,68.1,68.32,68.1,67.72,67.3,67.84,67.6,67.53,67.61,68.27,68.38,1.329,3.449,0.9416,-1.178,0.5011,-0.4552,1.016,0.05961,1.68E-45,1.762,1.68E-45,263.6,216,0.7,0,67.4,67.5,67,67,0,81,13.6,73,5.8,0,0,0,-1.156,-24.74,23.27,11,0,111.8,88.2,63.1,0,0.3,0.3,0,0,100,100,57,56,30,60.72,64.67,68.48,68.46,20.99,24.38,252.7
333.6,50,68.3,68.4,68.28,68.1,67.68,67.3,67.8,67.5,67.45,67.61,68.23,68.34,1.325,3.889,1.837,-0.7274,0.1305,-0.4481,1.001,0.4221,1.68E-45,0.4589,1.68E-45,263,213,0.7,0,67.4,67.5,67.4,67.5,0,80.7,13.3,73,6,0,0,0,-1.143,-24.53,23.27,11,0,111.6,88.3,62.6,0,0,0.3,0,0,100,100,57,56,30,60.64,64.59,68.48,68.42,23.68,24.02,252.2
343.6,50,68.3,68.3,68.28,68.1,67.64,67.3,67.8,67.5,67.41,67.57,68.23,68.34,1.776,4.343,1.839,-0.7283,0.132,-0.4534,1.013,0.4271,1.68E-45,0.4643,1.68E-45,263.3,215.4,0.9,0,67.2,67.3,67,67,0,80.7,13.5,73,6,0.2,0,0,-2.729,-43.7,23.27,15,0,112,88.2,78.9,10.6,0.2,0.2,0,0,100,100,57,56,30,60.6,64.54,68.44,68.42,26.44,24.3,252.5
353.6,50,68.26,68.3,68.2,68.1,67.6,67.3,67.72,67.5,67.41,67.57,68.19,68.3,1.337,3.469,1.852,-0.2809,0.5001,-0.08646,1.014,0.4279,1.68E-45,1.758,1.68E-45,265.2,215.9,0.9,0,67.2,67.3,67,67,0,80.7,13.3,73.1,6,0,0,0,-1.184,-25.19,23.27,15,0,112,88.3,134,65.7,0.2,0.4,0,0,100,100,57,56,30,60.56,64.5,68.4,68.38,21.12,24.35,263.1
363.6,50,68.21,68.3,68.2,67.9,67.56,67.3,67.72,67.5,67.32,67.49,68.19,68.3,1.786,4.366,1.848,-0.7313,0.1308,-0.08582,1.007,0.7904,1.68E-45,0.4598,1.68E-45,264.7,214.3,0.7,0,67.2,67.3,67,67,0,80.5,13.4,73.1,6.1,0.2,0,0,-2.765,-44.02,23.27,15,0,112.2,88.2,137,68.5,0.2,0.4,0,0,100,100,57,56,30,60.48,64.46,68.4,68.38,26.3,24.17,262.6
373.6,50,68.17,68.1,68.16,67.8,67.56,67.2,67.64,67.8,67.28,67.45,68.15,68.3,0.8788,3.897,1.84,-1.177,0.1325,-0.08622,1.38,1.161,31.09,0.01498,31.09,263.6,215.3,3,1.7,64.8,64,69.2,70,0,79.5,14.9,73.3,4.1,6.5,35,34,31.09,884.3,11.87,20,0,112,88.3,166.2,101.1,0.6,0.3,0,0,100,100,57,56,30,60.48,64.38,68.36,68.3,23.97,33.11,261.5
383.9,50,68.17,68.3,68.08,67.5,67.48,67.2,67.76,68.6,67.28,67.41,68.11,68.22,3.152,5.287,1.401,-0.7339,0.8715,0.2831,1.017,0.4288,30.55,0.1003,30.55,265.6,216.3,3.6,1.3,63.9,62.7,69.9,71,0,77,13.2,74.1,4.4,8.2,35,34,22.98,207.4,11.87,20,0,112.4,88.3,158.8,94.8,1.3,0.8,0,0,100,100,57,56,30,60.4,64.34,68.36,68.3,32.18,24.41,258.8
393.6,50,68.09,67.9,67.91,67.2,67.44,67.3,68.01,68.7,67.28,67.41,68.07,68.18,6.29,7.963,1.394,-0.2792,1.606,1.387,1.016,0.7966,30.47,0.1854,18.97,264.2,215.9,3.3,1.6,63.7,62.5,70.3,71.5,0,74.9,11.3,75.7,5.4,9,36,35,14,63.3,11.7,20,0,112.2,88.2,158.8,95.1,1.4,0.9,0,0,100,100,57,56,30,60.36,64.3,68.36,68.26,48.47,24.38,230.9
403.6,50,68.09,67.9,67.71,66.7,67.44,67.6,68.25,69.2,67.45,67.45,68.03,68.14,9.003,8.874,0.0427,0.1718,3.409,2.828,1.003,0.4225,29.66,0.404,8.702,264.4,213.4,3.1,0.2,63.6,62.4,69.5,70.5,0,73,9.4,78.1,8.6,7.6,35,34,9.994,31.57,11.87,20,0,112.2,88.3,157.3,93.8,1.4,1.2,0,0,100,100,57,56,30,60.36,64.3,68.28,68.22,54.02,24.07,196.6
413.6,50,68.01,67.9,67.42,66.5,67.56,67.9,68.5,69.7,67.65,67.57,67.99,68.06,10.37,9.34,0.8619,0.1721,5.263,5.045,0.643,0.4248,31.58,0.586,5.999,264.9,214.8,3.3,0,63.1,61.7,67.7,68,0,71.5,8.2,81.2,13.6,6.3,35,34,13.61,37.31,11.87,20,0,112,88.3,161.8,99,1.8,1.5,0,0,100,100,57,56,30,60.32,64.38,68.24,68.14,55.14,15.43,143.8
423.6,50,67.93,67.8,67.18,66.2,67.68,67.9,68.78,69.8,67.86,67.66,67.86,67.98,12.18,10.24,2.218,-0.2812,6.81,6.219,1.022,0.4304,31.32,0.7645,4.599,264.9,217.4,3.8,0,62.4,60.7,69.2,70,0,70.4,8.1,84.5,15.2,10.1,38,37,12.44,29.04,11.36,20,0,112,88.5,158.8,96.8,1.9,1.6,0,0,100,100,57,56,30,60.27,64.5,68.15,68.06,58.13,24.52,115.6
433.6,50,67.89,67.6,66.93,65.8,67.8,68.3,69.03,70.4,68.1,67.82,67.74,67.85,13.51,10.22,3.116,0.1704,8.597,7.275,1.014,-0.308,31.26,0.9669,3.636,264.3,215.7,3.1,0,62.5,60.9,68.1,69.5,0,69.2,6.9,88.2,20.4,8.9,38,37,14,29.48,11.36,20,0,111.6,88.7,160.8,98.9,2.3,2,0,0,100,100,57,56,30,60.27,64.63,68.07,67.97,56.36,24.33,89.7
443.9,50,67.76,67.5,66.56,65.4,67.97,68.4,69.4,71.2,68.39,67.94,67.62,67.77,15.68,11.07,4.894,-0.2786,10.79,9.473,1.381,0.05947,36.73,1.033,3.403,263,215.5,3.8,0,61.6,59.6,69.9,71,0,68.4,6.7,92.5,22.7,11.1,38,37,19.55,35.45,11.36,20,0,111.6,88.7,159.8,98.7,2.9,2.1,0,0,100,100,57,56,30,60.23,64.79,67.99,67.89,58.29,33.15,35.65
453.6,50,67.68,67.3,66.28,64.8,68.09,68.7,69.89,71.4,68.76,68.15,67.53,67.65,19.7,12.4,6.683,0.6177,12.56,11.25,1.008,-0.3061,33.14,1.333,2.637,262.7,214.3,2.8,0,62,60.1,69.5,70.5,0,67.6,5.6,96.1,26.6,10.4,38,37,8.042,11.61,11.36,20,0,111.3,88.7,158.8,97.7,2.7,2.5,0,0,100,100,57,56,30,60.23,64.95,67.87,67.81,63.05,24.19,-7.275
463.6,50,67.56,67.2,65.91,64.8,68.25,69,70.26,71.5,69.13,68.35,67.45,67.52,22.05,12.46,8.517,1.072,14.82,13.87,0.6448,-0.3079,33,1.579,2.227,264,215.2,3.4,0,61.4,59.3,70.9,72.5,0,67.2,5.6,99.8,29.2,13.4,40,39,7.566,9.757,11.04,20,0,111.1,88.9,161.8,101,2.7,2.4,60,30,100,60,51,56,20,60.19,65.12,67.75,67.69,60.73,15.47,-68.74
473.6,49,67.44,67,65.58,64.4,68.5,69.4,70.59,72.7,69.49,68.6,67.29,67.4,22.95,12.01,9.869,1.071,16.74,15.41,1.016,-0.3094,39.23,1.5,2.344,264,216.3,4.5,0,59.7,57,72.5,75,0,66.4,6.5,103.5,31.4,17.1,42,40,17.37,21.52,10.89,20,0,110.9,89.2,160.3,102,3.5,2.6,60,30,100,59.75,50.97,56,20,60.19,65.36,67.58,67.6,55.76,24.39,-105.8
483.6,49,67.31,66.8,65.29,63.6,68.7,69.2,71.12,73,69.86,68.8,67.17,67.24,26.46,13.77,11.63,1.068,18.18,16.86,0.6462,-0.6778,35.56,1.798,1.956,263.1,215.9,3.7,0,59.9,57.2,71.6,73.5,0,65.8,5.8,106.5,34.6,16.3,40,39,6.43,6.91,11.04,20,0,110.5,89.4,158.8,100.6,3.6,3.2,60,30,100,59.49,50.93,56,20,60.15,65.57,67.46,67.44,61,15.51,-118.2
493.6,49,67.23,66.8,64.88,63.6,68.87,70,71.49,73,70.27,68.97,67.04,67.16,28.73,13.33,14.34,1.068,21.01,19.32,1.009,-0.6733,35.27,2.094,1.679,263.4,214.6,4.8,0.5,58.8,55.9,72.8,76.5,0.5,65.3,6.9,109.4,36.8,21.1,43,41,8.098,8.016,10.74,20,0,110.3,89.6,158.3,100.6,3,3.2,60,30,100,59.24,50.9,56,20,60.15,65.77,67.42,67.36,56.91,24.21,-91.6
503.6,49,67.11,66.5,64.51,63.3,69.2,70.4,71.86,74.1,70.72,69.13,66.88,66.95,29.24,12.46,17.52,-0.7305,23.35,21.28,0.6465,-1.415,36.18,2.269,1.55,263.9,216,5.9,0,57.4,54.3,73.2,76,1.2,64.7,7.3,112,39,21.9,42,40,15.44,15.02,10.89,20,0,110.5,89.6,161.3,106.2,3.7,3.2,60,30,100,58.98,50.86,56,20,60.15,66.18,68.11,67.2,49.57,15.52,-56.75
513.6,49,66.95,66.4,64.15,62.8,69.44,70.4,72.35,74.3,71.13,69.25,66.68,66.79,32.17,13.45,20.82,-2.095,25.02,22.61,1.008,-1.405,37.92,2.32,1.515,265.8,214.6,8.4,1,54.5,50.8,75.3,79.4,3.6,64,9.9,114.2,39.4,30.5,47,45,12.79,11.3,10.19,20,0,110.3,89.8,159.3,105.2,3.9,3.4,60,30,100,58.73,50.83,56,20,60.15,66.59,67.99,67.07,50.13,24.2,-22.91
523.6,49,66.78,66.4,63.86,62.5,69.77,71.1,72.76,75,71.62,69.42,66.51,66.67,33.38,12.66,24.66,-3.943,26.21,23.78,1.379,-1.043,37.44,2.461,1.429,268.2,215.3,10.5,0,52.1,47.9,75,78.9,3.3,63.3,11.4,116.2,41.2,31.2,42,40,12.23,10.42,10.89,20,0,110.1,89.9,157.8,108.8,3.9,3.8,60,30,100,58.47,50.8,56,20,60.11,67,68.15,67.11,44.09,31.78,9.537
533.6,49,66.62,66.1,63.53,62.6,70.14,71.2,73.25,74.7,72.03,69.58,66.35,66.54,34.58,13.51,27.28,-6.202,27.78,25.35,1.754,-0.6773,36.07,2.708,1.298,266.9,216.1,12,0,50.4,45.9,74.4,78,2.6,62.8,12.2,117.8,43.4,32.2,42,40,12.15,9.993,10.89,20,0,110.1,90.3,155.8,108.7,3.5,3.5,60,30,100,58.22,50.76,56,20,60.11,67.45,68.28,67.11,44.16,36.15,18.85
543.6,49,66.45,66.2,63.2,62.8,70.38,71.7,73.58,75.2,72.52,69.83,66.18,66.42,35.53,11.7,30.04,-6.208,29.13,26.71,2.113,-0.3078,38.62,2.652,1.326,267.1,215.1,13.7,1.4,49.2,44.6,76.6,81.4,5.4,62.6,13.4,119.2,43.1,37.8,47,45,16.13,12.91,10.19,20,0,109.8,90.7,157.8,110.2,3.5,3.2,60,30,100,57.97,50.73,56,20,60.11,67.9,68.36,67.15,36.03,42.07,29.58
