Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
113.6,50,66.58,67.2,66.56,66.8,66.66,66.5,66.74,66.7,66.87,66.96,66.63,66.95,0.8952,1.527,0.959,3.381,0.1173,0.574,2.521,2.978,1.68E-45,0.4123,1.68E-45,268.5,190.5,0.2,0,66.6,66.4,66.3,66,0,82.8,16.2,71.8,5.5,0.3,0,0,0,0,23.27,6,0,104.5,87,61.6,0,0.2,0.3,0,0,100,100,57,41,30,64.25,66.47,67.38,67.44,16.48,60.51,254.7
123.6,50,66.66,67.2,66.68,66.8,66.66,66.5,66.74,66.7,66.83,66.88,66.72,66.99,0.8957,1.069,0.5011,2.466,0.2084,0.2494,2.201,2.659,1.68E-45,0.7327,1.68E-45,268.6,191,0.4,0,66.4,66.2,66.3,66,0,82.8,16.2,71.7,5.1,0.3,0,0,0,0,23.27,6,0,104.7,87,62.1,0,0.2,0.4,0,0,100,100,57,41,30,64.08,66.22,67.34,67.4,11.99,52.84,262.7
133.6,50,66.74,67.2,66.73,66.8,66.66,66.5,66.74,66.7,66.79,66.8,66.8,66.99,0.897,0.6117,0.04208,1.551,0.1173,0.5743,1.547,2.004,1.68E-45,0.4125,1.68E-45,269.1,190.6,0.1,0,66.4,66.4,66.3,66,0,82.8,16.4,71.7,5.5,0,0,0,0,0,23.27,6,0,104.7,87,61.6,0,0.2,0.5,0,0,100,100,57,41,30,64.08,65.98,67.29,67.36,7.746,37.13,255.3
143.6,50,66.82,67.2,66.81,66.8,66.66,66.7,66.74,66.5,66.75,66.75,66.8,67.03,0.907,0.155,0.04255,1.105,0.1167,-0.07598,1.863,1.67,1.68E-45,0.4105,1.68E-45,272.1,189.7,0.2,0.1,66.6,66.5,66.6,66.5,0,82.8,16.4,71.8,5.2,0,0,0,0,0,23.27,6,0,104.9,87,62.1,0,0,0.4,0,0,100,100,57,41,30,64.08,65.81,67.29,67.32,2.148,44.72,270.2
153.6,50,66.82,67.2,66.85,66.8,66.66,66.5,66.74,66.7,66.71,66.75,66.84,67.07,0.9029,0.3078,0.5045,1.099,0.2087,-0.07645,1.874,2.006,1.68E-45,0.7338,1.68E-45,270.8,190.9,0.3,0,66.4,66.2,66.3,66,0,82.8,16.2,71.7,5.4,0,0,0,0,0,23.27,6,0,105.1,87.2,62.1,0,0.2,0.5,0,0,100,100,57,42,30,64.04,65.73,67.34,67.32,4.37,44.96,269
163.6,50,66.86,67.2,66.89,66.8,66.7,66.5,66.74,66.5,66.71,66.71,66.88,67.07,0.4402,0.3079,0.04236,0.1746,0.2089,-0.07604,1.549,1.682,1.68E-45,0.7346,1.68E-45,270.9,191,0.4,0.1,66.6,66.4,66.6,66.5,0,82.7,16.2,71.8,5.2,0.1,0,0,0,0,23.27,6,0,105.1,87,61.6,0,0,0.2,0,0,100,100,57,42,30,63.88,65.73,67.29,67.36,3.985,37.19,269
173.6,50,66.9,67.2,66.89,66.8,66.7,66.7,66.74,66.7,66.67,66.71,66.92,67.07,0.4384,0.767,0.5025,0.1739,0.1179,0.2513,1.233,1.366,1.68E-45,0.4146,1.68E-45,269.8,192.4,0.2,0,66.6,66.4,66.3,66,0,82.7,16.1,71.8,5.5,0.3,0,0,0,0,23.27,6,0,105.5,86.8,61.6,0,0.2,0.4,0,0,100,100,57,42,30,63.63,65.65,67.29,67.32,9.121,29.58,263.7
183.6,50,66.95,67.2,66.93,67,66.7,66.5,66.74,66.7,66.67,66.71,66.92,67.12,0.4383,0.7668,0.5024,0.1739,0.1178,-0.07697,1.559,1.364,1.68E-45,0.4141,1.68E-45,269.7,192.2,0.4,0,66.4,66.2,66.6,66.5,0,82.8,16.4,71.7,5.1,0,0,0,0,0,23.27,6,0,105.7,87,61.6,0,0.2,0.4,0,0,100,100,57,42,30,63.47,65.61,67.29,67.32,8.596,37.41,267.9
193.6,50,66.95,67.3,66.93,66.8,66.7,66.5,66.74,66.7,66.67,66.67,66.96,67.12,0.4372,0.7649,0.04208,-0.2856,0.1185,0.2525,1.239,1.373,1.68E-45,0.4167,1.68E-45,269,193.4,0.6,0,66.4,66.2,66.3,66,0,82.5,16.4,71.8,5.4,0,0,0,0,0,23.27,6,0,105.7,87.2,61.6,0,0.2,0.3,0,0,100,100,57,42,30,63.18,65.53,67.34,67.32,7.826,29.73,263
203.6,50,66.95,67.3,66.93,67,66.7,66.5,66.7,66.7,66.63,66.67,66.96,67.12,-0.02111,0.7628,0.4996,-0.2844,0.1177,0.2508,1.23,1.363,1.68E-45,0.4138,1.68E-45,267.8,192,0.2,0,66.6,66.4,66.6,66.5,0,82.7,16.1,71.7,5.1,0,0,0,0,0,23.27,6,0,106.1,87,61.6,0,0.3,0.5,0,0,100,100,57,42,30,62.94,65.4,67.34,67.32,7.417,29.52,261.8
213.6,50,66.99,67.3,66.97,67,66.66,66.5,66.7,66.5,66.63,66.67,66.96,67.12,0.4371,0.7637,0.5002,0.1735,0.118,-0.07712,1.233,1.038,1.68E-45,0.4149,1.68E-45,268.1,192.5,0.4,0,66.4,66.2,66.3,66,0,82.7,16.3,71.7,5.5,0,0,0,0,0,23.27,6,0,106.3,87,62.1,0,0,0.5,0,0,100,100,57,42,30,62.53,65.32,67.34,67.32,6.555,29.6,266.3
223.6,50,66.99,67.2,66.97,66.8,66.66,66.5,66.74,66.7,66.63,66.63,67,67.16,0.9014,1.231,0.04297,-0.2864,0.1178,0.251,1.231,1.365,1.68E-45,0.4142,1.68E-45,270.4,192.2,0.4,0,66.4,66.2,66.3,66,0,82.5,16.1,71.7,5.4,0,0,0,0,0,23.27,6,0,106.5,87,61.6,0,0.3,0.4,0,0,100,100,57,42,30,62.03,65.16,67.34,67.32,9.456,29.55,264.3
233.6,50,66.99,67.2,66.97,66.8,66.62,66.4,66.7,66.5,66.55,66.59,66.96,67.16,0.897,1.684,0.5019,-0.285,0.1175,-0.07678,1.555,1.361,1.68E-45,0.4131,1.68E-45,269.1,191.7,0.7,0,66.3,66.1,66.3,66,0,82.5,16.2,71.7,5.5,0,0,0,0,0,23.27,6,0,106.5,87,61.6,0,0.1,0.4,0,0,100,100,57,42,30,61.5,64.95,67.34,67.28,11.71,37.32,267.2
243.6,50,67.03,67.2,67.05,66.8,66.62,66.4,66.66,66.5,66.51,66.59,67,67.12,0.4379,1.686,0.9625,-0.2854,0.2099,-0.4049,0.9041,0.7092,1.68E-45,0.738,1.68E-45,269.5,192.4,0.4,0,66.4,66.2,66,65.6,0,82.3,16.1,71.8,5.4,0,0,0,0,0,23.27,6,0,106.9,87,61.1,0,0.3,0.4,0,0,100,100,57,42,30,61.09,64.75,67.29,67.32,11.07,21.7,259.8
253.6,50,67.03,67.2,67.01,67,66.58,66.4,66.66,66.4,66.42,66.51,66.96,67.07,0.8981,2.604,0.9614,-0.7443,0.1179,-0.4053,0.9041,0.3808,1.68E-45,0.4145,1.68E-45,269.4,192.4,0.5,0,66.3,66.1,66,66,0,82.2,15.9,71.8,5.8,0,0,0,0,0,23.27,6,0,107.1,87,61.1,0,0.2,0.4,0,0,100,100,57,42,30,60.68,64.59,67.34,67.28,16.02,21.7,259.6
263.6,50,66.99,67.2,67.01,66.8,66.53,66.2,66.66,66.4,66.38,66.47,66.96,67.12,1.355,3.059,0.9593,-0.7445,0.2101,-0.4049,1.231,1.036,1.68E-45,0.7389,1.68E-45,268.9,192.2,0.5,0,66.4,66.2,66,65.6,0,82,15.7,71.8,5.8,0.1,0,0,-1.248,-26.2,23.27,6,0,107.1,87,61.1,0,0,0.4,0,0,100,100,57,42,30,60.32,64.34,67.29,67.28,18.24,29.55,259.2
273.6,50,66.99,67.2,66.97,66.8,66.49,66.2,66.61,66.4,66.34,66.47,66.96,67.07,1.354,3.055,1.416,-0.2852,0.1187,-0.07754,0.9098,0.7136,1.68E-45,0.4172,1.68E-45,268.6,193.6,0.5,0,66.3,66.1,66,65.6,0,81.8,15.5,71.8,5.8,0.3,0,0,-1.244,-26.14,23.27,6,0,107.5,87,61.6,0,0.2,0.4,0,0,100,100,57,42,30,60.07,64.18,67.29,67.28,17.86,21.84,266.7
283.6,50,66.99,67,66.97,66.7,66.45,66.2,66.53,66.2,66.3,66.47,66.96,67.03,0.9016,2.615,1.887,0.1743,0.119,-0.07776,0.5816,0.3848,1.68E-45,0.4183,1.68E-45,270.4,194.1,0.6,0,66.2,65.9,66,65.6,0,81.5,15.3,71.8,5.8,0,0,0,0,0,23.27,6,0,107.5,87,61.6,0,0.1,0.2,0,0,100,100,57,42,30,59.74,63.97,67.25,67.24,14.84,13.96,268.6
293.6,50,66.95,67,66.93,66.8,66.41,66.2,66.53,66.2,66.26,66.35,66.92,67.03,1.36,3.069,0.9626,-0.7464,0.1189,-0.07772,0.9124,0.7158,1.68E-45,0.4181,1.68E-45,269.9,194,0.7,0,66,65.7,66,65.6,0,81.3,15.3,71.8,5.8,0,0,0,-1.267,-26.49,23.27,6,0,108,87,61.1,0,0,0.3,0,0,100,100,57,42,30,59.46,63.81,67.25,67.24,16.93,21.9,268
303.6,50,66.95,67,66.97,66.7,66.37,66.1,66.45,66.2,66.22,66.3,66.92,66.99,0.9013,2.614,0.9642,-0.7484,0.2124,-0.4092,0.5818,0.385,1.68E-45,0.7467,1.68E-45,270.3,194.2,0.7,0,66,65.6,66,65.6,0,81.2,15.2,72,6,0,0,0,0,0,23.27,11,0,108,87,61.1,0,0.1,0.2,0,0,100,100,57,42,30,59.25,63.73,67.21,67.2,14.02,13.96,260.5
313.6,50,66.9,66.8,66.93,66.5,66.33,66.1,66.45,66.2,66.14,66.26,66.92,66.99,1.36,3.53,1.424,-0.7463,0.2131,-0.07804,0.5837,0.7187,1.68E-45,0.7491,1.68E-45,269.9,194.8,0.7,0,66,65.7,66,65.6,0,80.8,14.8,72,6.2,0,0,0,-1.266,-26.48,23.27,11,0,108.2,86.8,61.1,0,0.3,0.1,0,0,100,100,57,42,30,59.09,63.56,67.17,67.15,18.93,14.01,268
323.6,50,66.86,67,66.89,66.7,66.29,66.1,66.41,66.1,66.1,66.18,66.84,66.95,1.358,3.525,0.9618,-1.205,0.2127,-0.4093,0.9142,0.7175,1.68E-45,0.7479,1.68E-45,269.5,194.5,0.9,0,66,65.7,66,65.6,0,80.5,14.9,72,6.2,0,0,0,-1.26,-26.38,23.27,11,0,108.4,87,61.1,0,0.2,0.3,0,0,100,100,57,42,30,58.92,63.4,67.13,67.15,18.91,21.94,259.6
333.6,50,66.86,67,66.85,66.5,66.25,66.1,66.37,66.1,66.06,66.18,66.84,66.95,1.356,3.519,1.419,-0.744,0.118,-0.07741,0.9082,0.7129,1.68E-45,0.4147,1.68E-45,269,193.3,0.5,0,66,65.6,66,65.6,0,80.4,14.4,72.2,6.2,0,0,0,-1.251,-26.25,23.27,15,0,108.6,87,61.1,0,0.2,0.1,0,0,100,100,57,42,30,58.76,63.32,67.13,67.11,18.53,21.8,267.2
343.6,50,66.82,66.8,66.81,66.7,66.21,65.8,66.33,66.1,65.93,66.14,66.8,66.91,1.357,4.437,2.337,-0.7434,0.1201,-0.07817,0.9177,0.7194,1.68E-45,0.4223,1.68E-45,269.1,195.2,0.9,0,65.8,65.4,65.6,65.1,0,80.2,14.4,72.2,6.6,0,0,0,-1.255,-26.3,23.27,15,0,109,87,78.9,12.3,0.2,0.1,0,0,100,100,57,42,30,58.6,63.19,67.09,67.07,23.16,22.02,267.2
353.6,50,66.78,66.8,66.81,66.5,66.21,65.9,66.29,66.1,65.89,66.1,66.76,66.87,0.8997,4.45,2.345,-1.205,0.2127,-0.4103,0.9168,0.7192,1.68E-45,0.7479,1.68E-45,269.9,195,0.7,0,65.8,65.3,65.6,65.1,0,80,14.2,72.2,6.6,0,0,0,0,0,23.27,15,0,109,87,124.6,58.5,0.3,0.3,0,0,100,100,57,42,30,58.47,63.11,67.09,67.07,23.02,22,260
363.6,50,66.78,66.8,66.73,66.5,66.13,65.8,66.25,65.9,65.89,66.02,66.72,66.87,1.362,3.995,1.425,-1.208,0.4526,-0.07759,1.249,0.7191,1.68E-45,1.591,1.68E-45,270.2,194.9,0.7,0,65.8,65.3,65.6,65.1,0,80,14.2,72.2,6.7,0,0,0,-1.274,-26.6,23.27,17,0,109.2,87,127,60.9,0.1,0,0,0,100,100,57,42,30,58.39,63.03,67.01,66.99,20.67,29.98,268.3
373.6,50,66.7,66.7,66.73,66.2,66.08,65.8,66.21,66.4,65.81,65.98,66.68,66.83,1.354,4.43,1.876,-1.201,0.2114,-0.4078,1.242,1.046,30.6,0.0243,30.6,268.6,193.8,3.1,1.7,63.1,61.7,68.1,68.5,0,78.9,15.9,72.3,5.3,7.1,35,34,29.35,616.6,11.87,20,0,109.2,87.2,145.4,82.7,0.6,0.5,0,0,100,100,57,42,30,58.31,62.95,67.01,66.95,22.92,29.81,258.8
383.6,50,66.66,66.7,66.6,65.9,66.04,65.8,66.29,67.2,65.73,65.94,66.63,66.79,2.744,6.299,2.347,-1.208,0.4526,0.2545,1.249,1.051,29.93,0.05317,29.93,270.2,194.9,3.7,0.2,62.3,60.4,67.7,68,0,76.2,14.2,73.1,5.6,6.9,34,33,23.79,246.6,12.06,20,0,109.2,87,139.9,78.5,1.6,0.8,0,0,100,100,57,42,30,58.27,62.87,66.93,66.91,32.88,29.97,264.1
393.6,50,66.62,66.5,66.48,65.4,66,65.8,66.41,67.3,65.73,65.9,66.59,66.71,4.573,7.657,1.88,-1.204,1.117,0.9192,0.9165,0.719,30.49,0.1288,27.31,269.3,194.9,4,2.2,61.4,59.3,69.5,70.5,0.2,73.9,12.9,74.9,5.5,11.2,37,36,18.34,114.1,11.53,20,0,109.2,87.2,139,78.6,1.4,1.1,0,0,100,100,57,42,30,58.19,62.82,66.89,66.87,39.61,22,247.2
403.6,50,66.58,66.4,66.28,65,66,66.2,66.7,67.9,65.89,65.9,66.51,66.67,7.818,9.069,0.04227,-1.209,2.431,1.904,1.24,0.7135,30.09,0.284,12.38,270.3,193.5,4,2,61,58.8,69.9,71,0.8,71.4,10.5,77.1,7.2,12.7,37,36,11.15,40.55,11.53,20,0,109.2,87,137.5,77.4,1.5,1.4,0,0,100,100,57,42,30,58.1,62.82,66.84,66.83,46.11,29.76,224.6
413.6,50,66.54,66.4,65.95,64.4,66.08,66.4,67.07,69.2,66.1,66.06,66.47,66.58,11.01,10.87,0.4168,-0.2846,4.79,4.259,0.919,0.3877,34.88,0.4828,7.282,269.3,195.6,3.9,0,60.2,57.8,67.7,68,0,69.4,9.2,80.2,12.8,9.5,36,35,13.03,33.66,11.7,20,0,109.2,87.2,139.4,80.6,2.8,2.2,0,0,100,100,57,42,30,58.06,62.87,66.76,66.79,54.34,22.06,167.1
423.6,50,66.45,66.2,65.54,63.4,66.21,66.7,67.43,69.4,66.34,66.18,66.35,66.5,13.82,12.31,1.803,-0.2858,7.415,6.554,1.246,0.3853,32.11,0.8118,4.331,270.5,194.4,2.5,0,60.9,58.6,67.4,67.5,0,67.8,7,83.7,16.4,9,36,35,9.581,19.71,11.7,20,0,109.2,87.3,138,78.5,2.6,2.9,0,0,100,100,57,42,30,57.98,62.95,66.72,66.66,59.47,29.9,113.2
433.6,50,66.37,65.9,64.96,63.6,66.33,67,67.97,69.4,66.75,66.35,66.27,66.34,18.37,13.64,4.556,0.1737,11.36,10.51,0.5808,-0.2773,32.01,1.248,2.817,269.5,193.9,2.6,0,60.8,58.5,67.7,68,0,66.8,6,87,19.6,10.2,36,35,7.383,11.43,11.7,20,0,109,87.3,139.4,79.8,2.2,2.5,0,0,100,100,57,42,30,57.9,63.11,66.6,66.54,62.81,13.94,17.36
443.9,50,66.29,65.8,64.6,63.4,66.58,67.3,68.38,69.8,67.24,66.63,66.06,66.13,20.2,12.72,6.852,0.6341,13.64,11.79,0.5784,-1.266,32.01,1.498,2.347,269.4,193.2,2.8,0,60.6,58.2,67.4,67.5,0,66.2,5.8,91,23.8,9.7,36,35,8.919,12.56,11.7,20,0,109,87.5,139,79.9,2.3,2.4,0,0,100,100,57,42,30,57.86,63.32,66.44,66.38,55.92,13.88,-13.59
453.6,50,66.17,65.6,64.35,63.3,66.74,67.5,68.66,70.3,67.57,66.84,65.9,66.01,21.48,12.2,8.192,1.088,14.73,12.54,0.916,-1.274,38.05,1.361,2.583,268.1,194.7,6.3,1.9,57,53.8,72.2,74.5,0,65.6,8.7,94.6,22.6,20.5,46,44,14.35,19,10.32,20,0,108.6,87.5,139.9,85.1,2.8,2.3,0,0,100,100,57,42,30,57.82,63.56,66.27,66.21,50.96,21.98,-32.95
463.6,50,65.96,65.4,64.02,61.9,66.99,67.8,69.03,71.8,67.94,67.08,65.77,65.89,23.02,12.29,9.636,1.097,15.65,14.13,0.9104,-0.6082,37.39,1.472,2.389,270.1,193.7,5,0,56.9,53.7,70.9,72.5,0,64.4,7.8,97.9,26.8,19.3,42,40,11.47,14.18,10.89,20,0,108.4,87.7,141.9,87.4,4,3.5,60,90,100,60,51,42,20,57.78,63.81,66.07,66.13,48.91,21.85,-69.04
473.6,49,65.8,65.6,63.49,61.2,67.19,67.9,69.77,71.7,68.31,67.33,65.69,65.85,28.78,16.31,10.93,1.545,18.64,17.78,1.242,0.3842,36.77,1.782,1.973,268,193.8,5.2,0,55.9,52.5,71.2,72.5,0,63.4,7.4,100.9,29.9,20.1,42,40,1.089,1.076,10.89,20,0,108.6,87.8,139.9,85.9,3.6,4.5,60,90,100,59.75,50.97,42,20,57.74,63.97,65.98,66.05,62.77,29.81,-158.7
483.6,49,65.72,65.3,62.92,61.1,67.35,68.7,70.22,72.7,68.84,67.57,65.57,65.68,32.01,15.41,14.14,2.461,22.75,21.55,0.9167,-0.279,42.11,1.899,1.851,268.2,195.1,9.4,2,51.7,47.4,74.7,78.4,3.5,62.6,11.3,103.7,29.2,32.7,50,48,9.547,8.483,9.8,20,0,108.2,88,139.4,91.2,4,4.2,60,90,100,59.49,50.93,42,20,57.69,64.22,65.9,65.93,56.69,22,-140.5
493.6,49,65.59,64.8,62.39,60.3,67.76,69,70.83,74.3,69.37,67.82,65.36,65.44,34.65,16.49,17.52,0.637,25.96,24.1,0.5817,-1.271,40.58,2.249,1.563,271,194.2,10.9,0,49.1,44.5,73.8,77,3.3,61.2,12.5,106.1,32,33.7,45,43,10.02,8.225,10.46,20,0,108,88.2,139,93.6,5.3,4.8,60,90,100,59.24,50.9,42,20,57.65,64.63,65.78,65.68,56.75,13.96,-101.7
503.9,49,65.35,64.5,61.77,59.6,68.13,69.7,71.53,73.9,70.03,68.02,65.12,65.19,38.37,16.96,22.62,-1.213,28.85,27.01,0.58,-1.268,39.72,2.554,1.376,271.1,193.6,10.4,0.2,49.2,44.6,74.1,77.5,4,60.3,11.2,108.2,34.1,32.5,45,43,6.24,4.625,10.46,20,0,108.2,88.2,139,94,3.9,4.8,60,90,100,58.98,50.86,42,20,57.61,65.08,66.6,65.43,54.54,11.96,-52.5
513.7,49,65.18,64.4,61.2,59.6,68.58,70.3,72.02,74.6,70.68,68.31,64.91,65.03,39.2,15.25,27.04,-3.092,32.32,30.14,0.9156,-1.274,40.3,2.82,1.247,273.7,194.6,9.4,0.4,50.2,45.6,75,78.9,4.7,60.2,10,109.8,34.8,32.5,46,44,16.12,11.69,10.32,20,0,108,88.5,139,92.4,4.2,4.8,60,90,100,58.73,50.83,42,20,57.57,65.57,68.32,65.39,45.78,7.513,-31.32
523.7,49,64.98,64.4,60.67,59.1,69.03,70.8,72.63,75.2,71.34,68.64,64.67,64.86,40.79,14.69,30.57,-4.463,35.03,32.5,1.581,-0.9438,40.63,3.031,1.16,271.9,194.9,8.7,0.8,50.4,45.9,76,80.4,5.6,59.9,9.6,111.3,35.3,34.1,50,48,20.34,14.18,9.8,20,0,108,88.7,138,92.3,4.6,5.3,60,90,100,58.47,50.8,42,20,57.57,66.18,69.67,65.64,40.94,9.414,-17.17
533.7,49,64.77,64.4,60.17,58.6,69.48,70.8,73.17,76.4,71.99,68.93,64.42,64.74,41.86,13.34,34.86,-6.339,37.27,34.42,2.573,-0.2781,46.92,2.793,1.259,272.8,194.4,9,1.1,49.6,45,77.6,82.9,7,59.3,9.4,112.7,35.1,37.6,51,49,30.77,20.91,9.675,20,0,107.7,88.9,141.4,94.8,5.4,5.8,60,90,100,58.22,50.76,42,20,57.53,66.76,70.57,66.09,34.71,13.78,3.452
543.7,49,64.65,64.5,59.72,57.4,69.81,71.2,73.78,76.8,72.44,69.17,64.22,64.7,44.95,15.14,37.05,-7.242,40.13,36.6,3.92,0.3875,45.07,3.131,1.123,271.7,195.5,7.8,1.1,49.7,45.1,77.9,83.4,6.4,58.5,8.8,113.8,35.9,38.1,51,49,28.15,17.81,9.675,20,0,107.7,89,140.9,95.1,5.4,7,60,90,100,57.97,50.73,42,20,57.53,67.25,71.47,66.62,37.41,19.4,3.252
