Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
123.6,50,66.62,67.2,66.64,66.8,66.86,66.7,66.9,66.8,67.04,67,66.84,67.07,0.338,1.181,0.3219,1.197,0.2365,1.759,2.123,4.118,1.68E-45,0.8315,1.68E-45,207.7,216.3,0.1,0,66.6,66.5,66.6,66.5,0,83.2,16.6,71.7,5.2,0,0,0,0,0,23.27,6,0,105.5,87.2,62.1,0,0,0.5,0,0,100,100,40,56,30,65.47,66.67,67.38,67.44,23.63,50.95,165.5
133.6,50,66.7,67.2,66.73,66.8,66.86,66.8,66.9,66.8,67.04,66.96,66.88,67.12,0.339,1.185,0.6778,0.8458,0.2346,1.382,2.111,3.728,1.68E-45,0.8249,1.68E-45,208.3,215.1,0.2,0,66.6,66.5,66.3,66,0,83.2,16.6,71.7,5.5,0,0,0,0,0,23.27,6,0,105.7,87.2,62.1,0,0,0.4,0,0,100,100,40,56,30,65.64,66.59,67.38,67.44,28.43,50.67,175.1
143.6,50,66.78,67.3,66.77,66.8,66.86,66.8,66.9,66.8,67.04,66.92,66.92,67.12,0.339,1.184,1.034,0.4897,0.1323,1.386,1.751,3.005,1.68E-45,0.465,1.68E-45,208.3,215.8,0.2,0,66.6,66.4,66.3,66,0,83.3,16.5,71.7,5.5,0,0,0,0,0,23.27,6,0,105.9,87.3,61.6,0,0,0.5,0,0,100,100,40,56,30,65.8,66.55,67.42,67.44,28.42,42.02,175
153.6,50,66.82,67.2,66.85,67,66.86,66.8,66.9,66.8,67,66.92,66.92,67.12,0.3383,0.8267,0.6763,0.4887,0.2356,0.6485,1.748,2.632,1.68E-45,0.8284,1.68E-45,207.9,215.4,0.2,0,66.8,66.7,66.6,66.5,0,83.2,16.6,71.8,5.2,0,0,0,0,0,23.27,6,0,106.1,87.2,61.6,0,0,0.2,0,0,100,100,40,56,30,65.84,66.55,67.38,67.4,19.84,41.95,192.3
163.6,50,66.86,67.2,66.89,66.8,66.9,66.8,66.94,66.8,67,66.92,66.96,67.16,0.3419,0.4763,0.6825,0.1357,0.236,0.6502,1.751,2.637,1.68E-45,0.8299,1.68E-45,209.7,215.8,0.2,0.2,66.8,66.7,67,67,0,83.3,16.5,71.7,4.8,0,0,0,0,0,23.27,6,0,106.1,87.2,62.1,0,0,0.2,0,0,100,100,40,56,30,65.76,66.59,67.38,67.4,11.43,42.03,194.1
173.6,50,66.95,67.3,66.93,67,66.9,67,66.94,66.8,67,66.92,66.96,67.24,0.3405,0.4743,0.6796,0.1352,0.1318,0.2809,2.479,2.628,1.68E-45,0.4636,1.68E-45,208.9,215.1,0.2,0,66.8,66.7,66.6,66.5,0,83.2,16.3,71.8,5.1,0,0,0,0,0,23.27,6,0,106.3,87.2,62.1,0,0,0.3,0,0,100,100,40,56,30,65.6,66.55,67.38,67.4,11.38,59.49,202.1
183.6,50,67.03,67.2,67.01,67,66.94,66.8,66.98,66.8,66.96,66.92,67,67.24,0.339,0.2373,0.3223,-0.2206,0.1318,-0.08612,2.111,1.893,1.68E-45,0.4633,1.68E-45,208.3,215,0.4,0,66.6,66.5,66.6,66.5,0,83.2,16.4,71.8,5.2,0,0,0,0,0,23.27,6,0,106.7,87,62.1,0,0.3,0.2,0,0,100,100,40,56,30,65.43,66.47,67.38,67.4,5.499,50.66,206.2
193.6,50,67.03,67.3,67.05,67,66.94,66.8,66.98,67,67,66.96,67.04,67.24,0.3412,0.1189,0.3238,0.1362,0.2368,-0.0864,1.761,1.911,1.68E-45,0.8327,1.68E-45,209.6,217.1,0.2,0,66.8,66.7,67,67,0,83.2,16.4,71.8,4.8,0.3,0,0,0,0,23.27,6,0,106.7,87.2,61.6,0,0.2,0.3,0,0,100,100,40,56,30,65.23,66.43,67.42,67.44,2.379,42.25,207.5
203.6,50,67.07,67.5,67.05,67,66.94,66.8,67.02,66.8,66.96,66.92,67.08,67.24,0.6966,0.5946,0.3233,-0.2213,0.1319,0.281,1.378,1.528,1.68E-45,0.4637,1.68E-45,208.9,215.2,0.2,0.2,66.8,66.7,67,67,0,83.2,16.6,71.8,4.8,0,0,0,0,0,23.27,6,0,106.9,87.2,62.1,0,0,0.3,0,0,100,100,40,56,30,64.9,66.35,67.46,67.44,9.876,33.08,202.2
213.6,50,67.11,67.3,67.09,67,66.99,66.8,67.07,67,67,66.96,67.13,67.28,0.6922,0.5908,0.3208,-0.2194,0.1331,0.2825,1.386,1.535,1.68E-45,0.468,1.68E-45,207.6,216.3,0.6,0,66.6,66.5,66.6,66.5,0,83,16.4,71.7,5.5,0,0,0,0,0,23.27,6,0,107.1,87.2,62.6,0,0,0.1,0,0,100,100,40,56,30,64.53,66.22,67.46,67.44,8.388,33.27,200.8
223.6,50,67.15,67.5,67.14,67.2,66.99,66.8,67.02,66.8,66.96,66.96,67.17,67.32,0.3402,0.5948,0.03375,-0.2209,0.1326,0.2813,1.38,1.529,1.68E-45,0.4661,1.68E-45,209,215.4,0.6,0,66.6,66.5,66.3,66,0,83,16.4,71.7,5.5,0.3,0,0,0,0,23.27,6,0,107.3,87.2,62.1,0,0,0.3,0,0,100,100,40,56,30,64.08,66.1,67.5,67.48,7.073,33.13,202.3
233.6,50,67.15,67.3,67.18,67.2,66.99,66.8,67.02,66.8,66.96,66.96,67.17,67.32,0.3388,0.5924,0.03362,-0.22,0.236,-0.08664,1.386,1.536,1.68E-45,0.8297,1.68E-45,208.2,216.3,0.2,0,66.8,66.7,66.6,66.5,0,83,16.2,71.7,5.2,0.1,0,0,0,0,23.27,6,0,107.7,87.2,62.1,0,0,0.3,0,0,100,100,40,56,30,63.63,65.94,67.5,67.48,6.169,33.27,206.1
243.6,50,67.19,67.3,67.18,67,66.99,66.8,67.02,66.8,66.91,66.92,67.17,67.36,0.3391,0.9479,0.03258,-0.5762,0.1328,-0.0868,1.759,1.539,1.68E-45,0.467,1.68E-45,208.3,216.7,0.4,0.2,66.6,66.5,67,67,0,83,16.1,71.8,5.2,0,0,0,0,0,23.27,6,0,107.7,87.3,62.1,0,0,0.3,0,0,100,100,40,56,30,63.1,65.73,67.5,67.52,8.642,42.21,206.3
253.6,50,67.19,67.3,67.22,67.2,66.94,66.8,67.02,67,66.87,66.88,67.17,67.32,0.6931,1.301,0.03304,-0.5744,0.2363,-0.4553,1.385,1.166,1.68E-45,0.8309,1.68E-45,207.9,216.1,0.4,0,66.6,66.7,66.6,66.5,0,83,16,71.8,5.2,0,0,0,0,0,23.27,6,0,107.7,87.2,62.1,0,0.3,0.1,0,0,100,100,40,56,30,62.81,65.57,67.5,67.48,11.33,33.24,197
263.7,50,67.23,67.5,67.22,67.2,66.94,66.8,67.02,66.8,66.83,66.88,67.17,67.32,0.6883,1.644,0.3851,-0.5704,0.132,-0.4538,1.38,0.7945,1.68E-45,0.4641,1.68E-45,206.4,215.4,0.6,0,66.6,66.5,66.3,66,0,82.8,16,71.8,5.5,0,0,0,0,0,23.27,6,0,108.2,87.2,62.1,0,0,0.5,0,0,100,100,40,56,30,62.4,65.4,67.5,67.48,13.15,33.13,195.5
273.6,50,67.19,67.3,67.22,67,66.94,66.7,66.98,66.7,66.75,66.84,67.17,67.32,0.341,2.025,0.7473,-0.9369,0.2358,-0.4543,1.382,1.163,1.68E-45,0.829,1.68E-45,209.5,215.6,0.4,0,66.8,66.7,66.6,66.5,0,82.8,16,71.8,5.4,0.1,0,0,0,0,23.27,6,0,108.4,87.2,62.1,0,0.2,0.1,0,0,100,100,40,56,30,62.08,65.2,67.5,67.48,15.56,33.16,198.6
283.6,50,67.19,67.3,67.18,67,66.9,66.7,66.98,66.8,66.75,66.8,67.17,67.32,0.6978,2.023,0.3894,-0.936,0.1321,-0.08632,1.381,1.163,1.68E-45,0.4644,1.68E-45,209.3,215.5,0.6,0,66.6,66.5,66.3,66,0,82.5,15.9,71.8,5.5,0,0,0,0,0,23.27,6,0,108.4,87.3,62.1,0,0.1,0.1,0,0,100,100,40,56,30,61.83,65.04,67.5,67.52,15.15,33.15,207.2
293.6,50,67.19,67.3,67.18,67.2,66.86,66.7,66.94,66.7,66.67,66.8,67.17,67.32,0.7014,2.393,1.109,-0.5823,0.1323,-0.08646,1.383,1.165,1.68E-45,0.4652,1.68E-45,210.4,215.9,0.6,0,66.6,66.4,66.3,66,0,82.3,15.9,72,5.7,0,0,0,0,0,23.27,6,0,108.6,87.2,62.1,0,0.2,0.3,0,0,100,100,40,56,30,61.54,64.87,67.5,67.48,17.26,33.2,208.3
303.9,50,67.23,67.3,67.22,67.2,66.86,66.5,66.94,66.7,66.67,66.75,67.17,67.32,0.6964,2.376,0.7456,-0.9341,0.132,-0.4539,1.381,0.7947,1.68E-45,0.4642,1.68E-45,208.9,215.4,0.4,0,66.6,66.4,66.6,66.5,0,82.2,15.6,72,5.2,0,0,0,0,0,23.27,6,0,109,87.2,62.1,0,0.3,0.3,0,0,100,100,40,56,30,61.34,64.71,67.5,67.48,16.92,33.14,198
313.6,50,67.19,67.3,67.18,67.2,66.82,66.7,66.9,66.7,66.67,66.71,67.17,67.32,0.6992,2.028,0.3907,-0.9379,0.1332,-0.08705,1.393,1.173,1.68E-45,0.4683,1.68E-45,209.7,217.3,0.4,0,66.6,66.4,66.3,66,0,81.8,15.4,72.2,5.7,0,0,0,0,0,23.27,11,0,109,87.2,61.6,0,0,0.3,0,0,100,100,40,56,30,61.18,64.63,67.5,67.44,14.1,33.43,207.6
336.9,50,67.15,67.3,67.18,67,66.74,66.4,66.86,66.5,66.51,66.63,67.13,67.28,1.059,3.106,1.108,-0.9393,0.2352,-0.4543,1.382,1.163,1.68E-45,0.827,1.68E-45,210,215.6,0.2,0,66.6,66.4,66.3,66,0,81.3,14.7,72.2,5.9,0,0,0,-0.2062,-5.54,23.27,15,0,109.4,87.2,64.1,0,0,0.5,0,0,100,100,40,56,30,60.81,64.38,67.46,67.4,20.86,33.16,199.1
340.5,50,67.23,67.3,67.18,67,66.74,66.5,66.86,66.5,66.51,66.63,67.13,67.24,1.058,3.103,1.107,-0.9385,0.4984,-0.4528,1.01,0.05875,1.68E-45,1.752,1.68E-45,209.9,214.9,0.4,0,66.4,66.2,66.3,66,0,81.3,15.1,72.2,5.9,0,0,0,-0.2032,-5.464,23.27,15,0,109.6,87.2,70,2.6,0,0.5,0,0,100,100,40,56,30,60.77,64.34,67.42,67.4,20.84,24.24,199
344.1,50,67.15,67.3,67.18,67,66.7,66.5,66.86,66.5,66.46,66.59,67.08,67.24,1.415,3.461,1.107,-0.9382,0.2355,-0.8233,1.383,0.7953,1.68E-45,0.8282,1.68E-45,209.8,215.9,0.4,0,66.4,66.2,66.3,66,0,81.3,14.9,72.2,5.9,0,0,0,-1.459,-29.33,23.27,15,0,109.8,87,79.9,12.5,0,0.5,0,0,100,100,40,56,30,60.77,64.34,67.42,67.4,23.24,33.19,190
353.6,50,67.15,67.3,67.14,67,66.7,66.4,66.78,66.5,66.42,66.55,67.08,67.24,0.6948,3.082,1.099,-1.288,0.1328,-0.4547,1.382,0.7949,1.68E-45,0.467,1.68E-45,208.4,215.8,0.2,0,66.6,66.4,66,65.6,0,81.2,14.8,72.2,6.3,0,0,0,0,0,23.27,15,0,109.8,87.2,126.6,59.1,0.1,0.5,0,0,100,100,40,56,30,60.64,64.22,67.38,67.4,20.69,33.18,197.5
363.9,50,67.15,67.2,67.14,67,66.66,66.4,66.74,66.5,66.42,66.55,67.08,67.24,0.7005,2.748,1.108,-0.9391,0.1327,-0.4544,1.382,0.7945,1.68E-45,0.4667,1.68E-45,210.1,215.7,0.4,0,66.4,66.2,66.3,66,0,80.8,14.4,72.3,5.9,0,0,0,0,0,23.27,15,0,110.1,87.3,129.5,62.5,0,0.4,0,0,100,100,40,56,30,60.52,64.13,67.38,67.36,18.24,33.16,199.2
373.6,50,67.11,67.2,67.09,66.8,66.62,66.4,66.74,66.8,66.34,66.51,67.04,67.24,1.05,3.437,1.455,-0.9319,0.1331,-0.4552,1.754,1.166,31.22,0.01499,31.22,208.4,216.3,2.8,2,63.9,62.7,68.1,69.5,0,80,16.3,72.3,4.2,6.8,35,34,31.05,841.2,11.87,20,0,110.1,87.2,148.4,84.6,0.4,0.5,0,0,100,100,40,56,30,60.48,64.05,67.38,67.36,23.08,42.11,197.5
383.6,50,67.07,67.2,67.01,66.4,66.58,66.4,66.86,67.9,66.34,66.51,67.04,67.16,2.487,4.529,1.463,-0.5791,0.5009,0.2824,1.016,0.7976,30.58,0.0576,30.58,209.6,216.2,3.6,0.9,63,61.5,68.8,69.5,0,77.5,14.7,73,4.3,8.5,34,33,25.35,289.9,12.06,20,0,110.1,87.2,141.4,79.2,1.5,0.8,0,0,100,100,40,56,30,60.4,64.01,67.38,67.36,30.07,24.39,202.8
393.6,50,67.07,67.2,66.89,66.1,66.53,66.4,67.07,68.3,66.34,66.47,67.04,67.16,4.627,6.311,1.104,-0.5796,1.607,1.389,1.016,0.7973,30.31,0.1865,18.86,209.4,216.1,3.6,1.2,62.5,60.9,69.5,70.5,0,74.7,12.2,74.4,5.5,8.8,35,34,19.69,121,11.87,20,0,110.3,87.3,139.4,77.2,2.1,1.1,0,0,100,100,40,56,30,60.32,63.97,67.38,67.32,41.43,24.38,176
403.6,50,67.03,66.8,66.64,65.6,66.53,66.4,67.35,68.6,66.42,66.47,66.96,67.07,7.089,8.053,0.3874,-0.5765,3.455,2.867,1.017,0.4284,29.42,0.413,8.514,208.3,216.4,2.9,0.8,62.7,61.1,69.5,70,0,72.5,10,77,7.6,9.1,34,33,16.64,66.75,12.06,20,0,110.3,87.3,139.9,77.7,1.9,1.2,0,0,100,100,40,56,30,60.23,63.93,67.34,67.28,52.28,24.4,139.5
413.6,50,66.99,66.8,66.48,65.3,66.62,67,67.64,68.9,66.67,66.55,66.92,66.99,8.878,8.42,1.034,-0.5768,4.528,3.944,0.6434,0.05926,31.32,0.5084,6.916,208.5,214.8,3.2,0.6,62.3,60.6,69.5,70.5,0.3,71.1,8.9,79.9,10.7,10.9,34,33,16.03,51.35,12.06,20,0,110.1,87.3,139.4,77.8,1.9,1.4,0,0,100,100,40,56,30,60.19,64.01,67.17,67.15,52.9,15.44,113.9
423.9,50,66.9,66.7,66.23,65.1,66.7,67,67.97,69.2,66.96,66.67,66.84,66.95,11.07,8.821,2.47,-0.2226,5.991,5.407,1.009,0.4255,30.98,0.6798,5.172,209.6,214.6,3.5,0.3,61.7,59.6,69.5,70.5,0,69.7,8.1,83.3,14,11,37,36,13.13,33.74,11.53,20,0,110.1,87.3,141.9,81,2.2,1.6,0,0,100,100,40,56,30,60.11,64.13,67.13,67.07,52.6,24.21,79.83
433.6,50,66.78,66.5,65.95,64.7,66.78,67.2,68.25,69.8,67.2,66.75,66.72,66.83,12.74,9.098,3.866,-0.2201,7.521,6.932,1.018,0.4292,30.76,0.8598,4.089,207.8,216.5,2.7,0,62,60.1,68.1,68.5,0,68.7,6.7,86.6,19.3,8.4,37,36,12.39,27.65,11.53,20,0,109.6,87.3,139.9,78.5,2.8,1.8,0,0,100,100,40,56,30,60.11,64.22,67.05,66.99,53.17,24.44,41.4
443.6,50,66.7,66.5,65.66,64.5,66.94,67.3,68.66,70.4,67.53,66.96,66.63,66.71,14.96,9.866,4.959,0.1358,9.337,8.75,0.6465,0.05955,35.62,0.9216,3.815,209,215.8,3.5,0,60.8,58.5,69.2,70,0,67.6,6.7,90.7,21.8,11.4,37,36,15.85,30.13,11.53,20,0,109.6,87.5,141.4,81.9,3.1,2.1,0,0,100,100,40,56,30,60.03,64.38,66.89,66.87,54.41,15.52,-0.9792
453.6,50,66.58,66.2,65.37,63.9,67.07,67.5,69.07,71.1,67.86,67.12,66.51,66.62,17.51,10.61,6.403,0.4933,10.77,10.19,1.011,0.4257,35.34,1.072,3.281,209.6,215,4,0.1,59.9,57.2,71.2,73,0,66.7,6.8,94.6,23.6,16.6,43,41,11.66,18.95,10.74,20,0,109.6,87.7,141.9,83.9,3.6,2.7,0,0,100,100,40,56,30,59.99,64.54,66.8,66.79,55.88,24.25,-34.88
463.6,50,66.49,66.2,64.96,63.3,67.23,67.8,69.52,72.2,68.14,67.29,66.39,66.5,19.85,11.94,7.416,0.4888,13.65,12.71,1.007,0.05911,34.61,1.387,2.535,207.9,214.2,3.6,0,59.7,57,71.2,73,0,65.9,6.2,97.9,27.1,16.3,42,40,12.84,18.4,10.89,20,0,109.4,87.8,141.4,83.1,4.3,2.9,60,90,100,60,37,56,20,59.99,64.71,66.72,66.7,60.71,24.16,-97.06
473.6,49,66.37,65.9,64.64,62.9,67.39,67.9,70.18,72.7,68.59,67.53,66.22,66.34,24.16,13.75,9.211,1.202,15.47,14.16,1.006,-0.3062,40.21,1.352,2.6,208.4,214,4.5,0.4,57.9,55.1,73.5,76.5,1.8,65,6.9,101.5,28,20.9,43,41,9.647,11.36,10.74,20,0,109.2,88,143.9,87.8,4.6,3.3,60,90,100,59.75,36.98,56,20,59.95,64.95,66.6,66.58,65.89,24.14,-111.9
483.9,49,66.29,65.8,64.06,62,67.6,68.6,70.79,73.1,69.17,67.66,66.14,66.17,27.62,14.06,13.08,0.4883,19.92,18.6,0.2769,-1.04,36.35,1.926,1.825,207.7,214.7,3.8,0,58.1,55.1,71.9,74,0.8,64.2,6.3,104.5,32.8,19.2,42,40,9.249,9.522,10.89,20,0,109,88.2,143.4,87.6,4.7,3.9,60,90,100,59.49,36.97,56,20,59.95,65.24,66.48,66.46,63.73,6.645,-87.67
493.7,49,66.17,65.6,63.57,62,67.84,69,71.28,73.1,69.62,67.86,65.94,65.97,29.98,14.52,15.32,0.1355,23.35,21.29,0.2785,-1.782,36,2.28,1.542,209.3,216,4.8,0,57.2,54,72.8,75.5,2.2,63.6,6.7,107.1,34.5,23,43,41,12.67,12.02,10.74,20,0,108.8,88.2,141.9,86.6,3.9,3.6,60,90,100,59.24,36.95,56,20,59.91,65.53,66.39,66.21,62.01,6.684,-81.45
503.7,49,65.92,65,63.2,61.9,68.21,69.5,71.77,74.4,70.27,68.02,65.69,65.76,31.13,13.13,19.66,-1.655,24.52,22.45,0.6482,-1.418,41.71,2.066,1.701,209.9,216.6,7.2,0.4,54.5,50.8,75,78.9,4.4,63.1,8.6,109.6,34.6,28.3,44,42,18.45,16.86,10.6,20,0,108.8,88.5,143.9,92,4.7,3.3,60,90,100,58.98,36.93,56,20,59.86,65.94,67.42,66.05,51.89,11.36,-29.8
513.7,49,65.68,65.1,62.75,60.6,68.62,70,72.35,75.2,70.8,68.23,65.49,65.56,32.59,13.5,22.54,-3.447,26.37,24.68,0.649,-1.049,37.87,2.449,1.436,210,216.6,8,0,52.8,48.7,74.1,77.5,4.3,62.3,9.7,111.8,37.7,29.5,43,41,16.02,13.98,10.74,20,0,108.6,88.5,143.4,93.8,5.2,4.3,60,90,100,58.73,36.92,56,20,59.82,66.47,69.14,65.97,48.74,4.913,-19.91
523.7,49,65.47,65.1,62.22,61.2,68.91,70.1,72.92,74.7,71.3,68.43,65.28,65.48,35.09,14.21,25.04,-4.162,29.19,27.5,1.749,0.05948,36.46,2.814,1.249,210,215.6,10.6,0,50.6,46.1,74.1,77.5,4.1,61.7,11.4,113.6,39.2,33,43,41,15.7,12.72,10.74,20,0,108.6,88.9,140.4,93,4.6,3.9,60,90,100,58.47,36.9,56,20,59.82,66.92,70.49,66.29,48.07,10.01,-20.56
533.7,49,65.35,64.8,61.94,61.7,69.24,70.8,73.33,75.6,71.99,68.64,65.08,65.35,35.81,11.7,29.34,-5.238,30.63,28.21,2.482,0.05943,41.95,2.568,1.369,210,215.4,12.3,0.3,49.1,44.8,75.7,79.9,5.6,61.4,12.2,115.1,39.4,35.3,45,43,23.74,18.86,10.46,20,0,108.4,89,139.9,94.5,5,3.1,60,90,100,58.22,36.88,56,20,59.78,67.49,71.68,66.83,36.43,12.29,8.126
543.9,49,65.27,65.1,61.81,60.9,69.65,71.1,73.78,76,72.52,68.84,64.91,65.31,36.26,11.01,32.29,-7.047,31.22,28.03,3.61,0.4294,41.34,2.655,1.324,210.5,216.9,10.4,0.9,50.4,45.9,76.9,81.9,6.8,61.2,10.8,116.9,40,36,50,48,23.61,18.52,9.8,20,0,108.4,89.2,139.9,92.8,4.9,4.3,60,90,100,57.97,36.86,56,20,59.78,67.98,72.45,67.32,32.23,16.87,27.74
553.7,49,65.23,65.6,61.53,60.5,70.02,71.1,74.23,77.1,72.89,69.13,64.79,65.4,36.96,11.73,32.99,-7.762,33.15,29.27,5.414,1.528,41.54,2.806,1.253,210.4,215.1,8.8,0.2,51.5,47.2,77.3,82.4,6.9,61.1,9.8,118.1,40.8,35.7,48,46,28.16,21.67,10.06,20,0,108.4,89.4,138.5,90,5.9,5.3,60,90,100,57.71,36.85,56,20,59.78,68.35,73.19,67.89,32.84,24.52,23.78
